leg1hip,leg1knee,leg2hip,leg2knee
2.943733,-0.578386,1.001555,-1.2007232
-2.255234,4.970744,1.080184,0.6360081
2.4644194,-1.5597781,0.34308594,-1.4147007
2.6307487,-1.25161,2.2014246,-0.85175866
1.5919379,-0.27193558,2.670254,1.7266786
-0.8673637,3.34506,0.43259883,0.31339878
-2.006817,1.0678039,1.4559134,0.41716468
1.6894711,-0.907641,1.8441718,0.6736278
-0.8056755,1.6004953,1.601107,1.2305138
-0.3567049,3.0890849,0.628387,0.13121411
2.5907233,-0.43043116,2.184967,0.094700605
1.5671148,1.0270212,-0.098281965,-1.6952536
2.7894235,-0.077640414,2.0632634,-0.25947577
1.2204266,-0.7283103,3.3968399,1.0355994
1.905653,0.7955038,0.025750838,-0.8889086
1.4832337,1.1670748,3.1484854,1.2009637
1.0249768,0.46423888,-0.33150047,-1.1893476
-1.1808944,5.7104077,0.8115736,0.43402785
2.3914855,-1.3743956,0.08822633,-2.322104
-0.7616676,3.7760954,2.1906278,1.1409831
3.6339657,-1.5890372,0.39572835,-2.6972737
2.6891143,-1.0649037,1.4666212,-0.18246824
1.9169046,-0.8696117,1.7774144,0.42588216
-1.2631147,5.973818,1.6139505,0.5630073
-0.10229534,3.6949275,1.8041115,1.0262024
1.0835048,-0.09097633,1.936045,1.2015145
2.2177355,-0.58674437,1.4921732,-0.020678002
-0.60172755,-4.266258,3.1162736,0.004179504
2.601219,-0.6641759,1.4848557,-0.1776951
0.14203683,3.454057,0.27179068,-0.7680742
0.7060885,0.1682911,0.8154489,0.14451504
-1.8151886,5.0966344,1.19366,1.2954276
1.9252269,-0.5801722,1.7745742,0.4992391
-2.195564,5.883449,1.2194701,0.9513944
-0.142885,3.020864,0.44897336,-0.7702524
1.7618861,-0.3133942,0.35324097,-0.98575616
2.341778,-1.3910487,1.0427594,-0.9642047
2.4708674,-0.73791975,2.261728,0.8258732
0.5684008,3.4235497,0.35383326,-0.78324145
0.9601557,2.4479945,0.57021064,-0.37560588
0.5996881,3.6089194,0.37244213,-0.5752345
0.4822226,1.3233103,0.4413231,-0.4819092
2.4586017,-0.8824268,2.18565,0.34438077
1.1647835,1.2023503,1.0752615,-0.08165027
2.4912455,-0.45647043,1.5141841,-0.18859568
2.9534256,-1.1150647,1.9148228,-0.52821666
0.41250727,-5.675671,2.3012247,-2.5094538
3.2375042,-1.744064,0.43945765,-2.434039
-0.060597382,3.9632382,0.39802384,-0.4550396
1.4709674,-0.009690296,-0.48964763,-1.8361713
