Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.0935964,0.048896845,0.5147313,-0.065897115,0.2962976,1.0000002,-0.573364,-0.99999946,0.0,1.1349125,0.0,-0.07859373,-1.0000001,0.0,0.35194156,0.35453576,0.36325788,0.38094887,0.41252798,0.4606079,0.5215391,0.6142532,0.79738575,1.0
0.08757728,-0.014367532,0.6069653,-0.023738084,-0.012582768,-1.0000001,-0.44049633,0.59242696,1.0,1.1037619,0.31411204,0.16143477,1.0000001,0.0,0.3240597,0.33251092,0.3493028,0.3759517,0.41294703,0.46946055,0.55442446,0.6848102,0.8859669,1.0
0.2909718,0.009517376,0.23571578,-0.082594566,-0.24168248,1.0000002,-0.24690926,-1.0,0.0,1.1239887,-3.7252903e-09,-0.13451934,-1.0000001,0.0,0.3518363,0.35583192,0.3682852,0.39073515,0.4262948,0.48085508,0.56600815,0.70710766,0.9755974,1.0
0.2116975,0.004788365,0.51040393,0.016676845,0.10757321,0.99999976,-0.5969465,-1.6432272,1.0,1.1127828,7.450581e-09,-0.21448243,-0.8553956,0.0,0.32491297,0.32498226,0.33259454,0.34876505,0.37651378,0.4217837,0.4971477,0.62284005,0.8775177,1.0
0.049064156,-0.018064162,0.6442522,-0.015281924,-0.29480937,0.25970274,-0.11182225,-0.9999998,1.0,1.1156365,0.0,0.3086244,-0.99999934,0.0,0.32490098,0.32915473,0.34067777,0.35986096,0.39543194,0.45200482,0.53763956,0.685942,0.97520924,1.0
0.0628149,-0.0004509787,0.584619,-0.039244458,0.20465903,1.0000007,-0.687521,-1.4446644,1.0,1.1307195,-1.3038516e-08,0.005060315,0.99999934,0.0,0.32334116,0.33110014,0.3447738,0.36977598,0.410087,0.4729081,0.5640257,0.731651,1.0,1.0
0.15198861,-0.006176923,0.48710832,-0.0058349497,0.15972823,1.0000002,-0.59130466,-0.8536661,1.0,1.123184,-7.450581e-09,0.04397905,0.9999997,0.0,0.33077997,0.3304465,0.33824134,0.35885987,0.38936773,0.43557036,0.5110394,0.6409264,0.9599203,1.0
0.18659136,-0.056235485,0.4630194,-0.020468062,-0.456479,1.0000005,-0.2602098,-1.0,0.0,1.1207774,0.0,-0.05272937,0.14915843,1.0,0.30384254,0.30729315,0.31804767,0.33743522,0.36814424,0.41526195,0.48879936,0.6130162,0.87287223,1.0
0.11475319,-0.02703432,0.5694101,-0.032799803,0.24285124,0.0051292777,-0.70236695,-0.0009212792,1.0,1.1176283,0.0,0.0033031702,0.99999934,0.0,0.3238062,0.3267462,0.3376847,0.35826927,0.39298376,0.44348562,0.51782453,0.6467179,0.8890203,1.0
0.102354474,0.018771125,0.51637924,-0.007986105,0.29935473,1.0001706,-0.6092143,-1.0000292,1.0,1.1006323,-3.8817525e-06,-0.14688265,-0.7493383,1.0,0.33913797,0.34061316,0.35108003,0.37248117,0.4019856,0.45394716,0.54679906,0.7024827,1.0,1.0
