leg1hip,leg1knee,leg2hip,leg2knee
0.6161369,5.869576,0.61589384,-0.18676287
0.795943,3.4646637,0.1324496,-0.86804533
3.6327093,-1.471406,-0.026530974,-3.1774168
1.2718513,-0.11808543,1.8494667,0.4567626
1.2643538,0.8002061,-0.31658083,-1.3065515
1.3661506,-1.7115774,0.19510841,-1.0132065
3.556393,-1.3852463,-0.07183634,-3.5873246
2.6858485,-1.0671207,2.2395012,-0.6354572
-0.3279326,3.8794851,0.39656138,-0.43994537
1.3123477,1.7446015,0.2904693,-0.31558642
2.810537,-0.56714225,-0.032486066,-1.7372227
1.1699415,0.533267,0.10264176,-1.3694782
0.2156713,-0.51489514,0.80067486,-0.5392442
-2.220637,3.5387957,1.1616923,0.7537436
-0.8351754,4.5910735,1.0142263,1.5430052
2.0650637,-0.83847827,1.713966,0.34826195
-0.701276,4.714258,0.64715827,0.31329444
2.9090824,-0.90732664,2.2845998,-0.75516933
-0.008402109,3.8923652,0.28977698,-0.6297193
-1.42029,5.6066203,1.113237,1.1479993
-2.634281,2.9525607,1.8233145,2.5047169
1.3071861,-0.12135306,0.8454969,0.32318252
-0.3028429,4.8001294,0.67187434,-0.18248154
2.573388,-1.1917614,1.5850091,-1.2488639
2.9465578,-0.9102262,1.2318082,-0.99654
0.7791989,2.858814,1.1393191,0.27866068
4.147769,-1.9377449,1.157357,-2.760244
-0.23124784,0.26502857,1.100846,1.2843579
1.7273176,0.85170287,1.4442536,0.44314772
2.0893166,1.0150604,0.17923681,-1.3761396
3.107899,-1.3335856,0.106302276,-2.5318692
1.9228933,-1.3721292,2.4696946,1.1820277
-3.3221953,4.4219866,2.1488433,2.2795787
2.557214,-1.4125549,2.0332365,-0.1707757
0.62708145,2.866885,0.21258704,-1.0664911
-0.15466274,2.2777648,2.158605,1.1895478
-0.44094148,1.3327215,0.5722619,-0.17547385
-0.57598984,4.0179877,0.45345783,-0.34506765
-1.4826343,2.5092137,2.1316278,1.5360951
0.57215756,-0.18650436,1.8464572,0.35933274
1.1058928,-0.16636796,-0.46926856,-1.619662
2.2880116,-1.8772024,2.3575008,-0.6321829
1.4514304,1.2348275,1.7590477,-0.46549448
2.8554292,-0.099462286,2.0711813,-0.41215503
1.7171226,-0.38775182,0.37715936,-1.1541151
2.8445032,-1.0177004,2.0932071,0.28316486
-0.38768592,-0.16695708,1.5062033,1.3191017
2.7554977,-1.5362159,2.1862762,-0.59681463
-1.374191,6.3337607,1.2594708,1.3432577
1.6337273,1.4021006,-0.27978313,-1.4534792
