leg1hip,leg1knee,leg2hip,leg2knee
2.7981522,-1.0905106,0.0024629384,-2.3371792
-0.24009958,0.90902096,3.1419132,0.7587251
-1.312123,5.294637,0.6555436,-0.0035965033
1.7969177,-0.14321104,0.28485417,-1.5204515
-0.4578706,3.816439,2.141493,1.0108154
2.8012125,-0.96884996,1.9847742,-0.25870022
-0.53191555,4.6236224,0.68635464,0.4204969
1.0136186,1.0230665,-0.22657539,-1.1138103
1.5444964,-0.48648566,2.4275558,0.7811115
-0.21394312,5.0467896,0.45098102,0.030253332
-0.5243236,4.6282496,1.068775,1.2915276
0.20182183,-0.8357887,0.6735172,-0.24304953
0.9826709,1.3449907,0.6115064,-0.8607382
2.0391603,0.09490694,0.5810919,-0.5296553
-1.4658339,4.797865,1.2156252,1.5178862
2.6787798,-1.8406713,1.7979761,-1.094712
2.2917101,-0.077912554,0.24249874,-0.93624586
2.5511067,-0.46853048,1.5300074,-0.25588173
1.9678483,-0.4614432,2.2886856,0.39488637
-1.4285192,2.7059205,1.1286584,1.269927
-2.0031476,4.608896,2.3162992,2.1852217
-2.2887845,5.3230047,1.2876031,1.3046166
-0.30769363,3.2152596,2.0385253,1.1983178
0.3899922,1.1105864,3.2553513,0.85129654
2.8613636,-0.93166965,2.0268235,-1.3643367
-2.4099557,4.3280725,1.5151048,1.8691483
-0.55906564,4.165793,2.122263,1.0686188
-0.016579323,3.2293756,0.29513437,-0.8669948
-0.33032605,1.9193083,0.591254,-0.031855147
-0.89876413,3.9219573,0.97232616,1.0551498
-1.2518384,3.0023391,1.0350863,1.1579833
1.9901164,-0.5350184,2.1273015,-0.64679784
-0.49231228,4.596644,0.5720163,0.12788443
1.9447619,0.5406268,0.32707924,-0.116023704
-0.56055623,4.442107,0.70590967,0.808904
0.3396144,1.4267657,0.4633205,-0.35813618
2.3223014,-0.25252277,0.39899385,-1.8852017
2.3289194,-0.24532455,-0.01496771,-1.6201115
2.371549,-0.770705,0.5225032,-0.71523863
2.8467562,-0.8916205,1.255476,0.02266739
3.0321386,-1.2096616,2.0208018,0.21669394
-1.8987893,5.8179994,1.0873702,0.9300321
-0.6899419,-0.23332554,0.9203948,0.185368
-2.1952403,4.15065,2.2527287,2.0606852
0.8401389,-0.31723636,1.8121871,0.4373544
-0.36845657,0.6609782,0.97301745,1.0633243
1.4595301,-0.28363675,1.0707427,-0.3751247
0.70825654,3.2718627,0.19983743,-0.41334146
0.99487376,-0.50798315,0.12392508,-1.0298442
-2.150326,4.140825,1.2881696,1.3928926
