leg1hip,leg1knee,leg2hip,leg2knee
2.2352955,-0.47076678,0.37410438,-1.1210461
0.6957041,2.7664323,0.51412797,-0.94418293
0.2846506,0.30334833,-0.10361539,-0.7570327
-0.949738,4.1292973,0.79054165,0.63561946
1.1196836,0.61217266,3.0854948,0.66553164
-1.7356925,4.31443,0.843817,0.6887931
2.2611647,-1.3911631,1.4227068,-0.6998863
-1.5044527,3.5222309,0.8889632,1.2061356
1.0438488,1.4971201,1.9103829,0.49322224
1.5240608,-0.11015566,0.5073154,-0.91869795
0.9213151,2.7799082,0.81655467,-0.12218626
1.9906757,-0.6682047,2.3150003,-1.0262698
1.5645845,-1.0405562,1.7835267,0.3918782
1.4159335,0.97652644,-0.21408443,-1.6286302
-1.4099388,3.430817,0.45639813,0.07690062
2.017094,-0.9990309,1.1933959,-0.2591204
-1.2385457,4.6344113,1.1377993,0.29497558
1.7914355,-0.32923186,2.7463334,0.57150733
2.7664227,-1.9126263,0.8782586,-1.8976038
-1.83833,3.8891537,1.6809683,1.171251
-1.9936986,5.147918,2.140834,2.1015487
0.64730525,-0.2710572,1.1622888,0.9177726
2.5678408,-0.9818781,1.71049,-1.1281686
-1.2358861,3.4361718,0.7693137,0.4570089
-1.8912766,5.16295,0.8822602,0.18110363
-2.3023179,4.504953,1.2624844,1.4112089
2.463217,-0.2611215,2.1053534,-0.43211973
-2.4277039,4.8278365,1.6156679,1.7154047
3.7142162,-1.3052871,0.17415845,-2.3861687
1.1409988,-0.42381978,-0.48742223,-1.695946
-1.3961198,4.0027666,2.7288606,1.8303821
2.3696818,-0.5301945,1.5859333,0.052021246
-0.059213154,4.8233285,0.33421224,-0.67419356
1.0583365,3.2757924,0.4383371,-0.3751783
3.0029666,-1.0043383,0.8973693,-1.1248075
2.4202309,-1.8805375,1.4450282,-0.45086437
1.8678968,-0.05704042,0.19159296,-1.7205654
2.0177362,0.33679008,0.43679088,-0.7386902
2.0912006,0.21518022,1.1761118,-0.23055975
-1.1354716,3.9639566,0.63334525,0.027562667
-1.1128948,3.4788392,0.6189984,0.09929016
-1.4634588,3.943977,0.60954285,0.3535303
-0.492978,3.6914127,1.8703556,1.0564995
2.3831966,0.114074886,-0.10919884,-1.7799269
-1.3534502,4.866491,0.7907742,0.5421336
1.8765023,-0.2750616,1.5340211,-0.56142867
0.08438348,3.8086925,0.27787423,-0.7898434
-1.0760612,4.4719377,0.9191781,1.2794545
1.6568918,0.454749,0.15817139,-0.38168666
-0.124734186,4.652991,0.33964384,-0.7129234
