Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.01750204,-0.021690665,0.6507297,-0.06535822,-0.08369966,-0.99443775,-0.33566332,0.6484614,1.0,1.1173103,-0.00011780858,0.43154866,0.9988381,0.0,0.32123938,0.32979852,0.34621316,0.36731765,0.40531507,0.47025865,0.57316387,0.7210009,1.0,1.0
0.15884611,0.017109405,0.49421254,0.059633154,0.1767077,-1.0017637,-0.38320446,0.48305902,0.0,1.1037879,3.684312e-05,0.21301866,1.0003349,0.0,0.3492667,0.34279883,0.354796,0.3721477,0.39447734,0.4352072,0.500114,0.6113069,0.84982544,1.0
0.18939261,-0.0022509808,0.57807386,0.004555141,0.0065838136,-1.0,-0.4767207,0.5236702,0.0,1.1074607,0.0,0.08618939,1.0000002,1.0,0.32119104,0.32309255,0.33228037,0.34918264,0.37527144,0.41446277,0.478273,0.6128579,0.96105146,1.0
0.15394612,-0.014993446,0.3675796,-0.077045195,-0.2650836,-1.3827679,-0.24832773,0.8783907,1.0,1.134907,0.0,0.22853166,0.429615,0.0,0.31584266,0.31942952,0.33060881,0.35076207,0.3826839,0.43166253,0.50810426,0.63476896,0.86166763,1.0
0.21061033,-0.03965406,0.41683704,0.012857948,0.07345748,1.0000001,-0.5430336,-0.4411739,0.0,1.1063929,0.0,-0.03647363,0.9999997,0.0,0.32261077,0.3233777,0.3310062,0.34601286,0.37594745,0.419361,0.48302343,0.61221117,0.87032086,1.0
0.044721756,0.043305583,0.58653206,0.0289394,-0.057505574,-1.4404122,-0.0674485,0.81761664,1.0,1.0989375,0.0,0.38522947,-0.99999976,0.0,0.37013346,0.36836702,0.37393674,0.38662022,0.41920742,0.46677777,0.5329029,0.6603955,0.9213586,1.0
0.0139373215,0.019544983,0.5123013,-0.0053890627,0.21916239,-0.9777413,-0.30710506,0.3949488,1.0,1.1049602,-0.00046280026,0.25561506,0.9975167,0.0,0.3714822,0.37198,0.37849718,0.39292723,0.41667634,0.47000554,0.5381282,0.6521463,0.91559356,1.0
0.070647344,0.030494181,0.54987645,-0.024689808,-0.07042514,1.0000002,-0.5317123,-1.0000001,0.0,1.1333861,0.0,-0.06393278,0.12970729,0.0,0.31833905,0.32353795,0.33977348,0.3677446,0.41042867,0.46973822,0.55519086,0.70382816,0.99047667,1.0
-0.029785959,0.011195124,0.64412355,-0.032492165,0.29675567,-1.0,-0.56520045,0.3989335,1.0,1.1180803,-0.1053727,0.034663796,1.0000004,0.0,0.34916604,0.35636666,0.36883864,0.39335322,0.43133408,0.48397028,0.55415756,0.6580166,0.85853696,1.0
0.14012343,0.008672646,0.5161985,0.009288517,-0.095212355,-1.0001527,-0.2376219,0.60247314,1.0,1.108815,3.2410026e-06,0.29213303,1.0000306,0.0,0.34175923,0.34032947,0.35011736,0.37096938,0.4087333,0.47232994,0.56242657,0.7030112,1.0,1.0
0.09419251,0.024686811,0.5371315,-0.025132777,0.3481891,-1.0023087,-0.56100357,0.22523451,1.0,1.1004337,4.7937036e-05,0.0057894588,1.0003921,0.0,0.3382422,0.3408314,0.3529033,0.37841344,0.4116304,0.4675357,0.5531494,0.70149976,0.9465385,1.0
