leg1hip,leg1knee,leg2hip,leg2knee
2.2052739,0.5534829,0.84301865,-0.36566913
0.52597755,0.43589172,2.3109539,2.1901996
-0.5193447,5.0184565,0.5001562,-0.1791147
-1.2491133,4.464605,0.88183594,0.6703717
0.3212429,-0.84836656,3.3230994,0.45542544
2.1958203,-0.10386732,-0.021225318,-1.4240801
3.536142,-0.7625753,-0.11411007,-3.0982132
2.2660017,-0.97260255,1.6471033,0.34313986
2.6106484,-0.8358682,0.5072635,-1.5878502
1.2199204,0.42069602,2.3734229,1.2005692
1.2601233,-0.96314317,1.8230894,0.40501773
1.7423049,-0.09435563,1.8154864,0.5408209
1.3442111,1.1494613,0.51778424,-0.58046454
2.3206725,-1.5661308,1.3157003,-1.0792366
1.3651838,1.0236452,-0.21369044,-1.5137815
1.3422189,0.36389533,0.5748596,-0.57631797
0.3185395,-0.32961452,1.8792163,0.91244686
3.225079,-2.0012543,0.08158558,-2.825239
-0.392742,0.52015966,1.9364624,0.91073877
0.6822665,0.15699032,-0.47326195,-1.8223859
1.9077401,-1.5133253,1.1764383,-0.43481785
-1.7315803,4.9093957,1.461438,2.066788
3.435364,-0.34238327,1.254993,-1.3537076
1.1154588,0.6897266,1.5096483,0.1595044
-1.1900465,4.081722,0.9971366,1.0226458
2.1756203,-0.7477371,-0.09047347,-1.8953992
2.865483,-1.3246183,1.927727,-0.37250555
1.5545349,-0.0028428622,0.39319664,-0.90799636
3.7576416,-1.370921,-0.016151227,-3.0767984
0.4848614,-1.4229186,1.166801,0.14877155
3.0813403,-0.77512807,1.910871,-1.4852397
-0.45246685,3.7367494,2.1580164,1.158551
1.0457516,-0.5860257,0.5027267,-0.109997764
1.3074276,3.0399618,0.38503677,-0.71753126
0.4806991,0.30462953,2.2926202,2.0082736
3.5561059,-1.6156077,1.8014579,-0.64056844
-2.234895,2.882542,2.4122722,2.0525851
2.4074667,-1.4426215,1.545088,-0.15498233
2.3604014,-1.538249,2.1058319,-0.17566623
3.2408211,-0.5898327,2.1985312,-0.123166054
-0.78265256,5.247621,0.7950129,0.6467529
-0.4387888,3.552489,1.1561779,1.674866
-1.3818891,1.8225678,0.6226574,-0.30157897
0.20999765,1.0543602,1.1331708,-0.7023252
1.7331562,1.0348114,0.22555234,-1.1173992
2.0617208,-0.09253541,0.63110536,-0.13380587
-0.3316111,3.2632663,0.90865624,1.0487864
1.916713,0.46441472,1.7949457,0.54745394
2.136183,-1.5831294,0.7956675,-0.62641984
-0.6900004,0.9951344,0.8671528,0.43743664
