leg1hip,leg1knee,leg2hip,leg2knee
-1.7736595,4.6503787,1.4918063,2.0998554
1.2582754,-0.5105255,3.2622826,1.00162
-0.13585341,4.539396,0.42327356,-0.4387891
0.9230521,3.0831168,0.5017764,-0.32813185
-0.81347555,4.2964396,0.5891992,0.10936722
2.811859,-1.2949915,0.9295136,-1.0549477
0.41054425,3.8676107,0.7039587,-0.08270164
-0.4692975,0.23799649,2.171731,1.1130102
-0.9978838,2.9451907,3.2674377,1.3608592
2.6694553,-0.85292155,2.1910188,-0.69117874
2.4245076,-0.63641864,1.49095,-0.38858068
1.1261734,-0.020325076,3.1460721,0.6472478
2.6097126,-0.40940446,2.1562872,-0.01867384
-1.4794407,3.7484426,1.3449225,1.9746952
-2.0675833,3.9475768,2.9724379,2.3039145
-0.2788122,4.506658,0.8487594,0.90963084
2.6377878,-1.834754,1.9757708,-1.7543617
-0.9138342,3.5292256,0.4541819,0.300845
-0.40944168,0.16133498,3.1117902,1.023535
-1.5116051,1.1927621,0.41291004,0.30230796
0.47929385,-0.8198763,2.409505,0.7037506
0.3820574,-0.65404886,3.6887043,1.5578643
-0.45585635,4.339256,0.62225795,0.36359733
-1.6973085,5.170749,1.0710095,0.7790646
3.4172618,-1.482146,0.0024782121,-3.1237464
2.810103,-1.15909,2.01354,-0.1021308
1.4988463,0.098121986,1.6506389,-0.49203908
-0.13369119,1.2187636,2.821191,1.0571783
-1.9394202,3.9208655,1.6620498,2.236138
-1.5094625,4.8909245,0.90579396,0.71599954
1.1614859,-0.12403004,0.77248025,0.28540945
-2.2171402,5.5923343,1.4267781,1.6746091
-1.3134148,4.6427946,0.6295619,0.2163201
-1.089817,3.8662415,1.1892428,1.6072607
1.100528,0.8923252,0.66274035,-0.13759355
3.464304,-0.5008697,1.6750004,-0.8644952
-0.66155267,3.8972898,0.7222351,0.48107314
-1.4775685,5.1590877,0.97797513,0.82755125
1.738503,0.7110584,0.07343979,-0.6664112
-2.505556,5.282912,3.0336392,1.8257325
2.457165,-1.3186466,1.368552,-0.71393037
1.9929721,-0.1395963,1.4020195,0.16185838
3.0465686,-1.0920966,0.92989606,-1.9105387
3.144605,-1.6598684,0.44647825,-2.8546634
1.5999451,0.3247523,-0.43940502,-1.9450881
3.0142696,-1.1580614,1.3542925,-0.47951883
1.4154075,2.6424608,-0.124183774,-1.0991604
2.8487017,-1.2055914,1.9431977,-0.4250002
2.8581703,-0.774798,0.23438334,-1.7844355
0.8297851,-1.0279363,0.66238,-0.4972921
