leg1hip,leg1knee,leg2hip,leg2knee
0.36027956,3.5797439,0.19109067,-0.9943412
-1.4192414,4.3426533,0.7076892,0.072163194
-0.90965116,4.764173,0.7697929,0.3357767
0.23410317,4.7576823,0.9209178,0.28074905
1.2836452,1.3887622,-0.24695502,-1.2815874
-0.3695112,1.3696846,2.2020438,0.75354284
-1.6465969,3.3620894,0.92621106,0.76274437
1.8483138,0.3790033,1.0890275,0.5902571
-2.518184,4.758965,1.4832395,1.7597737
-0.24250412,3.442854,0.608846,0.08899358
-2.6233613,5.4447417,1.3924594,1.3372166
-1.7488256,4.0200915,1.0212532,1.1251123
2.2877858,-0.36951977,1.6936668,0.406546
1.9237121,-1.4844352,0.20624208,-1.4254336
-0.6461344,2.974031,2.8513079,2.148402
2.8727906,-0.9451173,1.2661185,-0.83744234
2.4982107,1.0089525,0.072234966,-1.3312399
1.1727632,0.8451705,2.749928,1.6741974
-0.30895582,5.011347,0.47410983,0.11762935
1.8613529,-0.49872154,-0.060049593,-1.7841427
0.49171057,0.8369758,3.1468918,0.3634001
-1.6723154,5.3628917,0.95659614,0.76690626
2.4291143,-0.15861681,-0.03067863,-1.561301
-0.1321303,2.41768,2.1893027,1.1869848
1.7102307,0.47549942,0.1490504,-0.8773325
2.0075166,0.5949685,1.0776178,0.65808016
-1.7604972,5.7645607,1.146591,0.86151606
-0.5666048,4.513182,0.4173565,-0.073066264
-0.3601295,0.94283515,0.39901984,-0.1659971
1.6185223,-0.20195472,0.9532726,-0.06261465
1.3065735,-1.058244,3.5307627,0.63199466
-0.9796064,1.2998474,0.07038187,-0.3001305
1.6917319,-0.19929084,2.6791372,2.048976
-0.033420347,-4.7632666,2.9654062,-0.54783565
0.26506004,1.0679915,1.515352,0.089302674
1.0995165,0.28978363,0.49211967,-0.7702096
1.4697306,-0.021684099,1.5380955,0.23592073
-1.8661978,5.33863,2.4074795,2.333046
1.4601008,0.872778,0.6356319,-0.5468973
-0.7568743,1.6041343,0.87317705,0.55390066
-0.5567663,3.7626693,0.72028804,-0.18915224
-0.83706087,5.2245135,0.58495796,0.057310533
2.0276043,-1.296637,1.6761601,0.37439734
-0.8682535,4.838692,0.2655407,-0.26588246
-0.6391534,4.308221,0.55953395,0.1390209
1.4200252,1.311002,-0.2640571,-1.5297115
1.7508554,-1.2470069,1.6590722,0.16217439
-1.1707721,3.51379,2.7526171,1.6928499
-1.7582769,5.3814216,0.93650687,0.6329978
-0.017891973,3.0979664,0.37964123,-0.60116225
