leg1hip,leg1knee,leg2hip,leg2knee
0.61613685,5.869576,0.61589384,-0.18676294
0.7959429,3.4646637,0.13244954,-0.8680454
3.6327093,-1.4714062,-0.026530996,-3.1774163
1.2718513,-0.11808571,1.8494663,0.45676214
1.2643535,0.8002059,-0.31658095,-1.3065518
1.3661504,-1.7115774,0.19510823,-1.013207
3.5563931,-1.3852466,-0.07183631,-3.5873246
2.6858485,-1.0671208,2.2395012,-0.6354573
-0.3279327,3.8794854,0.39656144,-0.43994534
1.3123478,1.7446014,0.29046917,-0.31558672
2.810537,-0.567142,-0.032486036,-1.7372229
1.1699417,0.53326637,0.10264174,-1.3694781
0.21567133,-0.51489526,0.8006748,-0.5392443
-2.2206366,3.538796,1.1616921,0.75374347
-0.8351754,4.591074,1.0142261,1.543005
2.0650637,-0.83847827,1.7139659,0.34826165
-0.70127606,4.7142577,0.6471582,0.3132943
2.9090822,-0.90732664,2.2845995,-0.75516945
-0.00840231,3.8923657,0.28977695,-0.6297193
-1.4202902,5.60662,1.1132371,1.1479992
-2.634281,2.9525607,1.8233142,2.5047164
1.3071864,-0.12135352,0.84549683,0.3231823
-0.3028428,4.8001294,0.6718743,-0.18248175
2.5733883,-1.1917613,1.585009,-1.2488639
2.946558,-0.9102257,1.231808,-0.9965405
0.779199,2.8588142,1.1393188,0.27866012
4.14777,-1.9377445,1.1573569,-2.7602444
-0.23124772,0.26502815,1.100846,1.2843577
1.7273173,0.85170287,1.4442533,0.4431473
2.0893168,1.0150605,0.1792369,-1.3761396
3.1078987,-1.3335856,0.10630233,-2.5318694
1.9228933,-1.372129,2.4696944,1.1820278
-3.3221955,4.421986,2.1488433,2.2795787
2.5572143,-1.4125546,2.0332363,-0.1707758
0.6270813,2.866885,0.212587,-1.0664911
-0.15466288,2.2777646,2.1586049,1.189548
-0.44094172,1.332721,0.57226205,-0.17547363
-0.57598996,4.0179877,0.45345783,-0.3450675
-1.482634,2.5092132,2.1316278,1.5360951
0.5721577,-0.18650399,1.846457,0.35933295
1.1058931,-0.16636796,-0.46926856,-1.6196624
2.2880113,-1.8772024,2.357501,-0.63218266
1.4514306,1.2348275,1.7590475,-0.46549478
2.8554294,-0.09946242,2.071181,-0.4121551
1.7171226,-0.38775182,0.37715954,-1.154115
2.8445032,-1.0177004,2.093207,0.28316486
-0.38768557,-0.1669577,1.5062032,1.3191016
2.7554984,-1.5362159,2.1862762,-0.5968149
-1.374191,6.3337603,1.2594707,1.3432574
1.6337272,1.4021006,-0.2797832,-1.4534794
