Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.027075365,-0.006490019,0.50935155,-0.015447396,-0.04973306,0.9999997,-0.56315553,-0.9999998,0.0,1.1349123,3.7252903e-09,0.09771049,0.058054317,0.0,0.34489322,0.35085833,0.3642811,0.3841553,0.41260326,0.45409605,0.52746713,0.64134866,0.805482,1.0
0.07271943,0.018063674,0.58374953,-0.04665201,0.02433217,0.9999994,-0.59349465,0.0,0.0,1.134909,7.450581e-09,-0.19055426,-0.9999997,0.0,0.316534,0.32026783,0.33452287,0.36039022,0.40434486,0.47726858,0.61305183,0.8165795,1.0,1.0
0.15424877,-0.0046284907,0.5799433,0.010754972,0.01908319,-1.0002154,-0.44957995,0.55871296,1.0,1.1223829,4.4442713e-06,0.26911438,1.0000359,0.0,0.3246928,0.32654917,0.3355003,0.3540257,0.38661435,0.43890816,0.5231784,0.6651488,1.0,1.0
0.12161701,0.0021302283,0.5005149,-0.0014332308,0.019393679,-1.0,-0.46761727,0.5395377,0.0,1.1104004,-9.313226e-10,0.07579112,1.0000004,1.0,0.32450333,0.32818857,0.3396744,0.36038026,0.39317742,0.44227606,0.52636564,0.65342736,0.8635508,1.0
0.062824525,0.024692833,0.5494704,-0.009372469,0.36757144,0.9999997,-0.5570102,-1.5624309,1.0,1.0978911,1.4901161e-08,-0.0025947094,-0.99999934,0.0,0.35161176,0.35333672,0.3656974,0.3884155,0.423768,0.4781686,0.5522446,0.70703596,1.0,1.0
0.03480686,0.008704161,0.5741951,0.02914857,-0.033802647,1.0000006,-0.47384286,-1.0000001,0.0,1.1073511,-0.068925634,0.17712015,0.9999997,0.0,0.33868438,0.34386346,0.35850808,0.38066608,0.41521838,0.46913394,0.5484179,0.69003737,0.9532946,1.0
0.078170024,-0.047541294,0.54869485,-0.030649602,-0.20559256,1.0000007,-0.30908608,-1.0,0.0,1.1265444,0.0,0.21503991,0.06562746,1.0,0.3262655,0.32552302,0.3342246,0.35338715,0.3841979,0.4219231,0.47823486,0.56310236,0.7233009,1.0
0.12392787,0.043597385,0.5774577,0.019248318,-0.06543769,0.99999887,-0.38516915,-0.9999998,0.0,1.1347771,2.9802322e-08,-0.09891367,-0.9999996,1.0,0.32891166,0.32939804,0.3379567,0.3571343,0.38891003,0.4377783,0.5043885,0.5974593,0.7295364,1.0
0.01552997,-0.082321905,0.5989609,-0.024676476,-0.055136185,1.0000004,-0.4553666,-1.0,0.0,1.1147814,-0.10322976,0.08422601,-0.46592924,1.0,0.33601326,0.33558267,0.3465676,0.36912426,0.40271717,0.45683527,0.5386633,0.6939201,0.9611873,1.0
0.19076754,0.03603296,0.484962,-0.015235719,0.0920074,1.0000004,-0.54949415,-1.547183,1.0,1.1336577,0.0,-0.20912683,-0.27371228,0.0,0.32347408,0.32463127,0.33539373,0.35489124,0.37865278,0.4149932,0.46918294,0.5513568,0.72093946,1.0
