Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.19780043,0.007972154,0.5984824,0.0837413,-0.32435146,-1.1887952,0.06380564,1.0000002,1.0,1.1185012,0.0,0.3118754,-0.99999946,0.0,0.35183373,0.3481936,0.35088074,0.37059546,0.40233028,0.44755325,0.5215496,0.6587947,0.95362115,1.0
0.22324696,0.009274106,0.5005124,0.06385497,-0.039829325,-1.002861,-0.3188665,0.6177096,0.0,1.1283835,6.0476363e-05,0.22061425,1.0005584,0.0,0.3461423,0.34320912,0.34571815,0.3560531,0.37517664,0.40874377,0.4641593,0.5529693,0.7447174,1.0
0.16340941,0.01583024,0.6020043,0.0675963,-0.22358437,-1.3378731,-0.0404042,0.9796188,1.0,1.0996559,0.0,0.33344424,-0.99999946,0.0,0.34929675,0.34896952,0.36118263,0.37849972,0.4052326,0.44799724,0.52137536,0.63309103,0.85729545,1.0
0.06312152,-0.014387615,0.6287231,-0.02483781,-0.07462302,-0.995068,-0.1408422,0.6494347,1.0,1.1770031,0.99409944,0.35336787,-1.0000001,0.0,0.3502,0.35166797,0.3597664,0.38087577,0.41126505,0.45163476,0.51640767,0.62300915,0.8760232,1.0
0.10895216,-0.017586613,0.622003,0.002568852,-0.11853625,-0.9997659,-0.31137168,0.71869355,1.0,1.1191919,-4.9695373e-06,0.34183306,0.9999519,0.0,0.32782346,0.33131915,0.34455535,0.37139496,0.40607682,0.46966434,0.5693139,0.7201895,0.95406085,1.0
0.017925428,0.0530934,0.5373091,0.05086372,-0.030094776,0.9999641,-0.4678223,-1.0000001,0.0,1.1349075,7.4505806e-07,0.097558856,-0.99998313,1.0,0.33226135,0.33951932,0.35516053,0.37847978,0.41179422,0.45799845,0.5304711,0.64564866,0.8409513,1.0
0.09300773,0.03050015,0.57913613,-0.017714225,0.13707496,0.9999999,-0.6114069,-2.051634,1.0,1.1340352,0.0,-0.2099272,-0.7414333,0.0,0.32200018,0.32924488,0.34667498,0.36823684,0.40033692,0.44499466,0.5064258,0.6190712,0.8006564,1.0
0.0790655,-0.06917115,0.5975685,-0.012590132,-0.064542875,1.0000005,-0.5158384,-1.0,0.0,1.1247888,0.0,0.120345235,0.48070464,0.0,0.3211499,0.32307664,0.3336352,0.35759914,0.39989465,0.47251374,0.5662154,0.7667143,1.0,1.0
0.028121345,-0.024233466,0.6189493,0.018252432,-0.24516161,0.40820697,-0.09589207,-0.9999998,1.0,1.117862,0.0,0.32037872,-0.9999997,0.0,0.35481787,0.35638157,0.36541885,0.383181,0.41601777,0.46333814,0.53881764,0.64577526,0.82573307,1.0
0.062557265,0.047475148,0.5639009,0.05234424,-0.24150564,0.88616455,-0.21926415,-0.99999404,0.0,1.1353915,-3.6656857e-06,0.064032674,-1.0449563,1.0,0.3213425,0.32601553,0.3371502,0.35889077,0.39536953,0.45377615,0.5395536,0.68473977,0.8803322,1.0
0.05578029,0.004068036,0.54695,0.0057756053,0.056354955,-1.0066701,-0.4202386,0.5696035,1.0,1.1205846,0.00014041737,0.29232007,1.0013257,0.0,0.3405221,0.34438926,0.35873908,0.38775334,0.42621857,0.47890937,0.5656567,0.6959257,0.90974134,1.0
0.021242881,-0.021020057,0.65431786,-0.026802335,0.027161408,-1.0029992,-0.44162846,0.6345746,1.0,1.1200192,6.324053e-05,0.25450224,1.0005943,0.0,0.3186697,0.3287457,0.34689745,0.3725791,0.41220126,0.4683107,0.5446445,0.6659068,0.8807909,1.0
0.013735653,-0.009438092,0.69440055,-0.025213333,-0.2714388,-1.2712516,-0.06411433,1.0206695,1.0,1.1121471,9.653717e-05,0.33051944,-0.9986262,0.0,0.32865208,0.33505937,0.35015827,0.37789726,0.42101264,0.48857006,0.58032674,0.7211019,1.0,1.0
0.1903364,-0.003524352,0.349531,-0.010662308,-0.14180443,-1.0,-0.44452846,0.60452074,1.0,1.1043658,0.0,0.05241841,1.0000004,0.0,0.3104574,0.3139831,0.3249718,0.34478143,0.37615898,0.42430252,0.49944085,0.6239459,0.8521837,1.0
0.113557845,-0.01828893,0.6182961,0.00848932,-0.14328735,-0.99910647,-0.24374235,0.74758506,1.0,1.1140355,-0.04756499,0.37186712,0.99998736,0.0,0.33003303,0.33130208,0.34347054,0.36566153,0.3985676,0.4495159,0.5326855,0.6722001,0.96685654,1.0
0.034307078,-0.03955251,0.5901483,-0.029485056,0.07072793,0.9999998,-0.55019736,-1.0,0.0,1.1349101,0.0,0.04245746,-0.33396637,1.0,0.34286115,0.3420188,0.35209575,0.37198737,0.40460846,0.45635056,0.5228985,0.6273126,0.8077916,1.0
0.1961656,-0.032120384,0.51790744,0.038579423,-0.19417338,1.0000007,-0.22121966,-0.99999994,0.0,1.1044923,-1.4901161e-08,0.032050252,-1.0000004,0.0,0.35025454,0.3445092,0.34632328,0.3582345,0.3810566,0.4195492,0.47693503,0.5929798,0.78423756,1.0
0.060946867,-0.01467092,0.6111573,0.022936644,-0.22056861,-1.083626,-0.115903854,0.9198403,1.0,1.1160984,0.0,0.45496142,0.9999998,0.0,0.3429767,0.34929043,0.36758232,0.39287627,0.42857945,0.48253492,0.56872827,0.700179,0.8994971,1.0
-0.007934412,-0.05996159,0.61590135,-0.06864344,-0.09245455,1.0000004,-0.51194644,-1.0000001,0.0,1.1089108,0.0,0.17422342,0.49989367,0.0,0.32703817,0.33523792,0.35131532,0.3799721,0.42410675,0.49378693,0.5875472,0.7406445,0.97485733,1.0
