leg1hip,leg1knee,leg2hip,leg2knee
1.0534005,-0.8461859,1.8254601,-0.017839015
-0.43764392,4.23098,0.57047224,0.0030383132
0.4370568,0.7280267,1.9687619,0.4286628
0.6117916,1.719946,1.1477232,-0.40922
0.071975335,3.5651724,0.46363056,-0.23764083
2.3842325,-0.7786425,1.3702271,-0.7723475
1.3303097,-0.46459323,3.3767161,1.7780007
2.3328297,0.21703087,0.2724014,-1.1573622
2.364209,-1.4640453,2.2407703,-0.8166099
2.781234,-1.6425291,1.4561481,-0.48163798
-0.87979734,4.3279605,0.6553267,0.3019662
-0.7161759,4.253814,0.67132705,0.49214
0.5361892,-0.10289788,1.9230552,0.53239125
-0.68200684,5.6739097,0.8968215,0.7938246
0.3440597,3.044095,0.42635846,-0.51274395
2.3271365,-0.32820657,0.41046643,-1.4474688
2.4733567,-0.7869069,2.189309,0.47755605
0.98996043,0.76818997,0.41768795,-0.83539075
2.5515673,0.01204079,0.2631852,-1.1861203
2.2706077,-0.4844193,1.532305,-0.23410533
0.39256388,1.6799864,0.43570137,-0.29509488
-1.0128623,4.5196843,0.7719839,0.49145895
-0.7937106,4.4242735,2.1614156,1.0782696
1.5662811,0.81610316,0.17363247,-1.181596
3.0610502,-1.0633497,1.7277765,-0.57504267
-0.30718425,0.6220307,2.966616,1.2358913
2.5301049,-1.0403149,0.3204798,-1.9679813
-0.4491075,4.2689795,0.4863382,-0.046236034
1.9478034,0.83145446,0.108383015,-0.522825
1.7987695,0.030669127,1.6794233,-0.22635739
0.7915939,0.0753728,2.2822764,1.3549614
-0.0075588822,3.348282,0.4146269,-0.23937717
-1.181137,5.487986,1.016621,0.9567372
3.281033,-1.0649447,0.36316222,-2.6122963
0.1401017,1.5340974,1.8981485,1.1064756
-2.6959238,5.970569,2.8831294,2.3426704
0.60770404,-0.5139912,0.7887928,-0.37181896
0.615848,1.9512432,0.5416508,-0.20576437
-0.95410544,2.4940624,2.779669,1.5633885
1.9722662,-1.7288597,0.8657688,-0.9128945
-2.6616437,5.7532153,1.5009437,1.5561236
1.3412616,-0.6520107,3.1076167,0.6598781
3.2568574,-0.97457224,0.09716509,-2.3136861
-2.0020647,5.5607944,1.2951169,1.2360055
-1.5222805,3.5810277,0.5316141,0.13265668
1.5448325,-0.33084595,3.3747656,1.2582117
2.3704512,-0.61007994,2.2896624,-0.71049696
2.518008,-0.27631074,1.8345083,-0.59360754
-1.9781268,4.418548,1.2228299,1.3364294
1.4333165,0.587738,0.10033059,-1.7516317
