leg1hip,leg1knee,leg2hip,leg2knee
2.7981522,-1.0905108,0.002463013,-2.3371792
-0.24009913,0.9090206,3.1419132,0.7587249
-1.3121228,5.2946362,0.65554345,-0.003596563
1.7969179,-0.14321162,0.2848541,-1.5204514
-0.45787057,3.8164384,2.1414928,1.0108156
2.8012125,-0.9688502,1.9847741,-0.2587003
-0.5319154,4.623622,0.6863545,0.42049664
1.0136187,1.0230659,-0.22657545,-1.1138104
1.5444968,-0.48648566,2.4275558,0.7811114
-0.2139431,5.0467896,0.45098096,0.030253131
-0.52432346,4.6282496,1.0687748,1.2915273
0.20182186,-0.8357894,0.67351717,-0.24304947
0.98267126,1.3449899,0.6115062,-0.8607383
2.0391603,0.09490654,0.5810919,-0.5296553
-1.465834,4.797865,1.215625,1.5178862
2.67878,-1.8406718,1.7979761,-1.094712
2.2917104,-0.07791312,0.24249864,-0.9362461
2.551107,-0.46853024,1.5300071,-0.2558822
1.9678485,-0.46144277,2.2886856,0.39488629
-1.428519,2.7059205,1.1286584,1.269927
-2.0031476,4.6088953,2.3162992,2.185222
-2.2887845,5.3230047,1.2876031,1.3046165
-0.30769363,3.2152596,2.0385253,1.1983178
0.3899925,1.1105857,3.255351,0.8512967
2.8613632,-0.9316696,2.0268235,-1.3643366
-2.4099557,4.3280716,1.5151049,1.8691483
-0.55906564,4.165793,2.122263,1.0686188
-0.016579337,3.2293754,0.29513425,-0.8669949
-0.3303261,1.9193084,0.59125394,-0.031855274
-0.898764,3.9219573,0.97232616,1.0551496
-1.2518384,3.0023394,1.0350862,1.1579832
1.9901164,-0.53501874,2.1273015,-0.6467977
-0.49231216,4.5966434,0.57201624,0.12788418
1.944762,0.54062635,0.32707906,-0.11602394
-0.56055623,4.442107,0.7059096,0.80890375
0.33961454,1.4267654,0.4633205,-0.3581361
2.3223016,-0.2525233,0.3989939,-1.8852013
2.3289194,-0.24532497,-0.01496765,-1.6201112
2.3715491,-0.7707049,0.52250314,-0.71523875
2.8467567,-0.8916204,1.255476,0.022667136
3.0321386,-1.2096616,2.0208018,0.21669391
-1.8987889,5.8179984,1.08737,0.9300319
-0.68994117,-0.23332638,0.9203944,0.18536773
-2.19524,4.1506495,2.2527287,2.060685
0.8401389,-0.31723648,1.812187,0.43735462
-0.36845633,0.6609778,0.9730172,1.063324
1.4595301,-0.2836365,1.0707428,-0.3751241
0.70825684,3.2718625,0.19983725,-0.41334182
0.99487364,-0.50798315,0.123925105,-1.029844
-2.150326,4.140825,1.2881696,1.3928928
