leg1hip,leg1knee,leg2hip,leg2knee
3.2421682,-1.0872742,2.0426219,-0.82109797
0.2636964,-0.4030967,1.4008143,0.4888764
3.0106936,-1.6173251,1.8106401,-0.83630466
-1.7351291,5.320954,2.3139594,2.2911072
-0.5231874,4.3674026,0.5405185,0.13868028
0.96801794,2.456681,0.6499444,-0.22416347
-0.025323056,3.402757,0.32645726,-0.6820691
1.9812407,-0.99754626,0.5614179,-1.1548645
2.451483,-0.9468741,0.37486303,-1.3362291
-0.013207048,2.689319,2.1454875,0.7004151
0.7574048,-0.64279395,1.8977494,0.45174474
0.6917992,2.7674947,0.51289916,-0.9405629
3.028239,-0.44945896,1.9302753,-0.14626123
1.7799144,0.11396086,0.5309964,-0.4771593
-0.35718343,4.123858,0.52885014,-0.05375075
-0.81894314,3.8113074,0.7435372,-0.11563942
3.5416553,-1.7234273,0.010290049,-3.2663445
-2.6284447,3.538876,1.5490513,1.8142961
2.0625844,-0.48171312,-0.29220963,-2.4289465
0.91214526,-0.050499666,0.40945,-1.2600275
0.15906313,0.76467735,1.4868433,1.2381754
0.6330132,3.2747965,0.70058656,0.17852414
-0.6041815,-4.2622237,3.1163766,0.0034418218
-0.6416968,-0.1249648,3.2644584,0.985441
-0.32642555,0.69681823,2.9143562,1.3106244
0.8376802,-0.41781667,2.2821853,0.79937714
-2.2553823,4.522569,0.88849336,0.48038363
-1.5897143,4.9419823,0.8260907,0.25865233
-0.49907523,2.258978,0.87524754,0.8382347
0.41087577,-5.673715,2.301181,-2.5110288
0.54885316,0.6366433,0.062428817,-0.50077903
0.40049285,-0.027715888,-0.3217649,-2.2248616
0.11775736,2.529572,1.377197,0.4122022
-0.8597728,1.7290568,3.1934264,0.89646417
-0.3586598,4.925035,0.69818425,0.5733653
-1.1873765,4.2723074,1.6927193,0.6053971
-0.3612728,1.4466441,3.4099967,1.1845679
1.3534492,0.5750588,0.3202867,-1.2269979
-1.1945453,5.0384574,0.8515651,0.7385308
-0.046821956,2.6318183,2.1005156,1.0939176
2.830446,-0.3735159,-0.058574185,-1.821439
-1.7108015,3.1800666,0.62682456,0.31913882
1.8041973,-0.003208477,0.86550355,-0.4244823
0.46243027,-1.8917323,0.7235024,-0.472207
2.3332434,-1.234994,2.1878417,0.33206087
1.616926,0.7587809,2.668309,1.7121377
-0.67831814,2.6441114,0.73502135,1.3948568
2.0489485,-0.32147425,0.55524385,-1.1810853
2.0891588,-1.5201833,1.4895351,-0.03952437
2.564842,-1.3021104,1.9555006,-0.5785949
