Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.19089909,0.027817043,0.51529056,0.08010435,-0.16345474,0.99907017,-0.37998247,-0.9999091,0.0,1.1107596,2.0578504e-05,0.032209277,-0.84143287,1.0,0.3456162,0.34413826,0.3487628,0.35963386,0.37915105,0.41455948,0.46693015,0.56215405,0.738247,1.0
0.14115301,0.020396156,0.55937743,-0.019696034,0.41108134,-0.42470625,-0.61652434,-8.940697e-07,1.0,1.0800811,-0.21664791,0.026229799,1.0000006,0.0,0.34183946,0.34015566,0.34950566,0.3677821,0.39760834,0.45227748,0.53211397,0.65903044,0.90355355,1.0
0.10472892,-0.063462265,0.6424405,-0.020138025,-0.44513774,-0.8292889,0.06287575,1.0101277,1.0,1.1324915,5.877018e-05,0.337727,0.613828,0.0,0.3105617,0.3150331,0.32605854,0.3482786,0.385306,0.43845534,0.51344055,0.63118976,0.863897,1.0
-0.009962686,-0.026763422,0.6297708,-0.055809937,-0.35431895,0.31472588,-0.084622264,-0.99999994,1.0,1.1109048,0.0,0.32707798,-0.9999995,0.0,0.33005574,0.333804,0.35103196,0.3823965,0.4315637,0.504562,0.6159441,0.78096646,1.0,1.0
0.10893387,0.044972375,0.5501301,0.03369074,-0.037941474,1.0000007,-0.44811702,-1.0000001,0.0,1.1323625,0.0,-0.08774829,-1.0000001,0.0,0.33774838,0.34083956,0.35262546,0.37010145,0.3979693,0.43937135,0.5009133,0.60090667,0.8180492,1.0
0.027711993,-0.0028171667,0.57392913,-0.013572515,0.07543107,-0.9999998,-0.32354558,0.55204207,1.0,1.1361686,0.536202,0.2693535,0.9999998,0.0,0.34376234,0.34757394,0.36035514,0.3852875,0.42785218,0.49172074,0.5949172,0.7470419,0.99603236,1.0
-0.08995905,-0.005996847,0.010304474,-0.14970307,0.31951103,-1.0,-0.12109566,0.99999994,0.0,0.993666,1.2038965,0.14726675,-0.7130198,0.0,0.41079983,0.4154651,0.4300054,0.45621765,0.49773675,0.5614406,0.6608643,0.8256104,1.0,1.0
0.03571765,0.021874776,0.5598249,0.030380834,-0.015756246,0.9999858,-0.5115981,-0.9999992,0.0,1.1078262,3.1292439e-07,-0.06668639,-0.9999707,1.0,0.32577443,0.33346918,0.35069522,0.37939137,0.42258173,0.48102626,0.5718715,0.6977635,0.9102265,1.0
0.100318536,0.008241314,0.5505201,-0.01857373,0.25848335,0.4993914,-0.5455415,-1.1279064,1.0,1.1312335,2.566725e-06,-0.110449195,0.5284825,0.0,0.33777627,0.34157604,0.35170773,0.36645836,0.3927782,0.43787968,0.5217348,0.70310706,1.0,1.0
0.1254301,-0.01170077,0.5697918,0.07653841,-0.050487112,-1.0031549,-0.26636302,0.7811138,1.0,1.1087948,6.6794455e-05,0.3220628,1.0006384,0.0,0.34588063,0.34615055,0.3535875,0.36872742,0.39396164,0.43447164,0.4977253,0.62186795,0.8701055,1.0
0.29361594,0.013244623,0.23526092,-0.06576274,-0.3268074,1.0000008,-0.13863754,-1.0,0.0,1.1270752,-1.4901161e-08,-0.03386736,-1.0000004,0.0,0.35555,0.3595878,0.37217253,0.3948594,0.43079445,0.4859306,0.57198244,0.7145713,0.98390687,1.0
0.16267027,-0.009394022,0.5135988,-0.011042879,0.049702186,1.0000006,-0.529233,-0.5649028,1.0,1.1232746,-1.4901161e-08,0.041843057,0.99999976,0.0,0.3222223,0.32588163,0.33650526,0.35418272,0.38490602,0.43378818,0.51436144,0.65591115,0.9626818,1.0
0.19218491,-0.011121644,0.5790613,0.052723743,-0.3207034,0.2594502,-0.09757435,-0.9999998,0.0,1.1154927,0.0,0.24241865,-0.99999946,0.0,0.342919,0.342368,0.34779468,0.3606144,0.3798556,0.41351095,0.46669057,0.5550175,0.7288049,1.0
0.068331696,0.041440815,0.53969264,-0.0135472715,0.19703202,0.99999976,-0.5489392,-1.7903719,1.0,1.1263188,2.9802322e-08,-0.061305285,-0.99999934,0.0,0.34107304,0.34624442,0.35984492,0.38202742,0.41497856,0.46397772,0.54173434,0.6537487,0.83721524,1.0
0.11891573,0.019909512,0.53255826,0.013028086,0.04152329,1.0000004,-0.5625478,-1.0000001,0.0,1.1291808,-0.009784713,0.035789132,0.9999997,0.0,0.3376366,0.341471,0.35217747,0.36963123,0.39707038,0.43781233,0.49946347,0.5992825,0.818882,1.0
0.22109972,0.04798198,0.30001652,-0.02074352,-0.11451359,0.9999995,-0.56063247,-1.4792395,1.0,1.1083707,0.0,-0.23223245,-1.0,0.0,0.3085763,0.31208065,0.32300273,0.34269232,0.37387976,0.42173156,0.49641463,0.6201653,0.861982,1.0
0.01100239,0.011718555,0.5583423,-0.051819023,0.11462727,1.0000006,-0.5939362,0.41326118,0.0,1.1307589,-7.450581e-09,0.028666258,0.99999934,0.0,0.32327932,0.3341275,0.35466877,0.38623744,0.43310478,0.50222796,0.6052143,0.74707675,1.0,1.0
0.13752784,-0.0044860654,0.5925539,-0.0077361465,0.10338949,-0.996593,-0.5701097,0.47500718,1.0,1.1256535,-7.173419e-05,0.15529144,0.9993499,0.0,0.31882122,0.3231967,0.33654368,0.35825023,0.39324802,0.4556049,0.55673206,0.7062294,0.9362028,1.0
0.07445744,-0.06774227,0.64198065,-0.002329924,-0.33161247,0.12871253,-0.05221474,0.11278707,1.0,1.118731,0.0,0.3678705,0.5145467,0.0,0.3234544,0.3275728,0.34099668,0.36821932,0.41093305,0.475833,0.564004,0.70116806,0.9182498,1.0
0.03180264,0.023331437,0.6185739,-0.041487213,-0.10778782,-1.3006915,-0.3218186,0.72056746,1.0,1.1246082,0.0,0.28876507,-0.9999997,0.0,0.33039135,0.34134144,0.3544214,0.37892306,0.42647055,0.5017489,0.6187005,0.7994503,1.0,1.0
0.060056705,-0.045875765,0.67378944,-0.046330996,-0.42869294,0.54180545,-0.09148276,-1.0000001,1.0,1.126546,0.0,0.21399724,-0.18228461,1.0,0.30699834,0.31327918,0.32726127,0.35049742,0.3855115,0.43727046,0.51660705,0.64407855,0.8443878,1.0
0.13821864,0.035425957,0.5327413,0.04966305,-0.25770926,1.0000596,-0.31484318,-0.99999875,0.0,1.128819,-1.2218952e-06,-0.057212353,-1.000023,1.0,0.32346603,0.32459402,0.33525962,0.35539564,0.38420743,0.43136948,0.50768983,0.64207995,0.9544123,1.0
-0.041665882,0.040355686,0.59222794,-0.006655206,-0.041926052,1.0013143,-0.52803826,-0.9998241,0.0,1.1247865,-2.56598e-05,-0.0072033405,-1.0125579,1.0,0.33134204,0.3409187,0.36056724,0.39079395,0.43391588,0.4930319,0.58981955,0.7459888,1.0,1.0
0.17507428,0.04190287,0.61995226,0.0030208286,0.14142229,-1.3456471,-0.49109995,0.45951104,1.0,1.1349068,0.0,0.26460034,-0.29519275,0.0,0.33483967,0.33627757,0.34543452,0.3633815,0.3983635,0.45062187,0.529265,0.6530895,0.9041287,1.0
0.2779444,0.030234156,0.60455334,0.05920163,-0.18804003,-1.3625765,-0.2308855,0.79788536,0.0,1.1303508,0.0,0.17629498,-0.7996545,0.0,0.33194712,0.32875425,0.33265665,0.34380084,0.36733577,0.40862024,0.4754485,0.5737727,0.77349025,1.0
0.12655127,0.039336514,0.5514159,0.0115917,0.0017300732,0.99999964,-0.47860312,0.060365837,0.0,1.1297224,0.0,-0.07555437,-0.99999934,0.0,0.32407567,0.3297629,0.34231868,0.36421308,0.39807636,0.4503162,0.5397976,0.6962685,0.9772921,1.0
0.056145933,0.031466268,0.57702243,-0.0016216252,-0.06404729,0.99859166,-0.48600256,-0.9998258,0.0,1.1387988,3.1530857e-05,-0.045520425,-0.9165867,1.0,0.32636973,0.32922593,0.34115115,0.36445507,0.40126643,0.4572032,0.5445232,0.69230574,0.9267549,1.0
-0.052719045,-0.031237995,-0.02505913,-0.06354425,0.6323219,0.9731353,-0.16117263,-1.0,0.0,0.5378443,1.0,-0.15861928,-1.0000001,0.0,0.44091102,0.44591823,0.46152434,0.4896579,0.53422034,0.6025936,0.7093049,0.88612676,1.0,1.0
0.14372826,0.049820967,0.551244,0.03411245,-0.12641697,0.99999195,-0.39905357,-1.0000001,0.0,1.1336559,1.7881393e-07,-0.048286438,-0.9999966,1.0,0.33194542,0.33665758,0.34523615,0.3611081,0.38435718,0.4309273,0.4920179,0.58888555,0.73036134,1.0
0.029499205,-0.021823255,0.6459468,-0.013798441,-0.035109345,-0.99821866,-0.3506676,0.70028836,1.0,1.1221447,-3.7670135e-05,0.44513392,0.9996281,0.0,0.33475783,0.34369174,0.36112604,0.38323396,0.42016882,0.47328824,0.54825413,0.6638615,0.8825784,1.0
0.09829208,-0.014193476,0.46504378,0.04908727,0.0715466,1.0000031,-0.6312976,-1.0000002,0.0,1.1105554,-7.4505806e-08,-0.19408596,-0.12271599,1.0,0.34009612,0.34009343,0.3492268,0.36932018,0.4010292,0.44996142,0.5342951,0.7129711,1.0,1.0
0.12670416,0.014041054,0.55207694,-0.024181893,0.17907809,-1.0040705,-0.4496249,0.34967765,1.0,1.1252203,8.53315e-05,0.034399807,1.0007243,0.0,0.33973187,0.33855516,0.3452345,0.36055505,0.3928457,0.44316092,0.5195635,0.6630756,0.92544156,1.0
0.12462941,0.0444381,0.5731365,-0.0041526253,-0.029961932,0.9999958,-0.46100783,-0.99999994,0.0,1.134991,8.940697e-08,-0.1446892,-0.9999983,1.0,0.32233536,0.32600018,0.3374359,0.35745132,0.3890066,0.44673884,0.5290417,0.6637831,0.9613151,1.0
0.124301754,0.0113815935,0.51325464,-0.06005505,0.3062034,-0.7744985,-0.63695955,0.1358871,1.0,1.1111379,0.0,-0.024143457,0.8587033,0.0,0.3274502,0.32820946,0.33875445,0.3603448,0.39467064,0.4465165,0.5364401,0.66956574,0.89939106,1.0
0.07015137,0.08225086,0.1554818,-0.09493316,-0.09267086,-0.9999999,-0.04779315,0.14076169,0.0,1.119059,-0.095193535,0.36256665,0.99999976,0.0,0.37475908,0.37901503,0.39227968,0.41619226,0.45406872,0.51218367,0.6028846,0.75317705,1.0,1.0
0.19770314,-0.022031615,0.59774894,0.0660051,-0.33843383,-1.0686316,0.017817974,1.0146897,0.0,1.1174899,-0.03574963,0.3582201,0.99989915,0.0,0.34202743,0.34147787,0.34783375,0.36078438,0.3810053,0.4136208,0.4673066,0.5535298,0.7280339,1.0
-0.008336792,0.010893811,0.5292904,0.073619924,-0.11002259,0.9992793,-0.4127977,-0.99991876,0.0,1.1093887,1.6085804e-05,0.11971933,-0.73923254,1.0,0.35293606,0.35559204,0.3661301,0.38753,0.42398775,0.47977513,0.57411635,0.7300552,1.0,1.0
0.1889246,-0.049889423,0.574563,0.012402865,-0.21900119,1.0000005,-0.24341571,-1.0,0.0,1.1141078,0.0,-0.026922464,-1.0000004,0.0,0.32796323,0.32383123,0.3300437,0.3456488,0.3771053,0.41702467,0.47984773,0.5922129,0.82582486,1.0
0.18336597,-0.015257321,0.6385886,0.01849187,-0.135281,-1.0369617,-0.24903595,0.7144644,1.0,1.1274761,-0.029228926,0.3948679,0.99999994,0.0,0.33391553,0.33524016,0.3442685,0.36693698,0.4017067,0.45275977,0.5301212,0.65498406,0.92392063,1.0
