Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.0016848053,-0.0054829363,0.67739385,-0.039164122,-0.008777104,-1.1687446,-0.3967924,0.69611216,1.0,1.1333709,0.0,0.3267507,-0.7163095,0.0,0.33730343,0.346302,0.36450273,0.39456502,0.4431718,0.5042999,0.5952626,0.7639176,1.0,1.0
-0.059893303,-0.01478871,-0.01494795,-0.08044028,0.6683776,0.47489545,-0.27772808,-1.0,0.0,0.6167562,1.0,-0.28458536,-1.0884408,0.0,0.43708155,0.44204527,0.4575158,0.48540506,0.5295804,0.59735984,0.7031444,0.8784304,1.0,1.0
0.15959223,-0.0052286577,0.5945364,0.020288624,0.03141818,-1.00197,-0.40952635,0.56269014,0.0,1.098994,4.1507185e-05,0.22963762,1.0003836,0.0,0.33737737,0.3360269,0.34223983,0.36017197,0.3900322,0.43779323,0.5176205,0.650686,0.8965766,1.0
0.18589352,0.044848166,0.50346434,0.029965894,-0.24256025,1.0000007,-0.40653276,-1.0000002,0.0,1.1334318,0.0,-0.12869203,-1.0000001,1.0,0.31758475,0.3210554,0.33205125,0.3495224,0.37664315,0.41683483,0.48709542,0.60890704,0.84050655,1.0
0.11075815,0.0012816384,0.5813202,-0.011433441,0.15568048,-0.99834174,-0.5411267,0.43307337,1.0,1.1053783,-0.10903322,0.09599888,0.99996966,0.0,0.3354553,0.34043732,0.35249552,0.37607792,0.4129317,0.4647013,0.53867245,0.6573431,0.8667857,1.0
0.06397643,-0.031142786,0.6545043,0.015536703,-0.16599678,-0.999228,-0.19016206,0.8675334,0.0,1.1202704,-1.6450882e-05,0.40594023,0.99983865,0.0,0.3410705,0.344584,0.35604545,0.37774926,0.41207325,0.46219045,0.53690755,0.6532535,0.8335342,1.0
0.109020725,0.01195341,0.6026549,-0.020173782,0.19346005,-0.07618817,-0.5556958,-5.5186218e-05,0.0,1.128559,-5.811453e-07,-0.26844168,-0.8051341,1.0,0.3350767,0.3370583,0.3463895,0.36374277,0.39307967,0.43647256,0.5000099,0.6191961,0.80772984,1.0
0.034844603,-0.041635644,0.6307854,0.033032395,-0.2930285,-0.8702301,0.035054445,0.983341,1.0,1.1151559,0.0,0.42513728,1.0000002,0.0,0.33887064,0.34263527,0.35481802,0.38052797,0.41785008,0.47340703,0.5636217,0.6965826,0.9808919,1.0
0.014103684,0.018829063,0.59212863,-0.057799,0.39689448,0.5127441,-0.6571157,-0.88378406,1.0,1.1261365,0.0,-0.08587694,-0.9999995,0.0,0.3391864,0.34417236,0.35724476,0.38012323,0.41787618,0.46965292,0.5502853,0.6883248,0.993759,1.0
0.046908207,0.0072332444,0.57036173,-0.002165952,0.122359514,1.0000004,-0.6311215,0.0,0.0,1.1318101,-7.450581e-09,0.022064626,0.99999934,0.0,0.32930487,0.33475786,0.34874162,0.373413,0.4186347,0.4777565,0.5525857,0.67739874,0.9342464,1.0
-0.0067384946,0.025312075,0.5616772,-0.061254814,0.54965526,0.8337548,-0.64208245,-0.7720341,1.0,1.0983732,0.0,-0.10556579,-0.9999998,0.0,0.35006914,0.35842434,0.37225837,0.3961093,0.4322561,0.48223057,0.5496721,0.6697186,0.9002298,1.0
0.16081043,-0.008918654,0.459903,0.009843029,-0.25006038,-0.99999994,-0.25633216,0.759733,1.0,1.1057776,3.7252903e-09,0.22185642,1.0000002,0.0,0.31806183,0.3216739,0.33293173,0.35322657,0.38537273,0.43469548,0.5116743,0.6452677,0.86669147,1.0
0.023654569,0.028849732,0.6213791,-0.052663278,0.31144974,-0.38477856,-0.6704874,0.05370075,1.0,1.0996674,-0.22715467,0.06300241,0.9999995,0.0,0.33552748,0.3468169,0.3658075,0.39521933,0.44141644,0.51441395,0.60891664,0.77637374,1.0,1.0
0.0009741399,0.039095625,0.5214254,0.016707337,0.28991938,0.99999934,-0.505864,0.36335364,0.0,1.1255939,1.4901161e-08,0.12711859,-0.99999976,0.0,0.34743574,0.35519826,0.37021118,0.39310685,0.42513067,0.47514746,0.55753285,0.6710387,0.85117036,1.0
0.061332833,-0.005271005,0.6715974,0.011453366,-0.26936638,-1.2682686,-0.059001207,1.0272789,0.0,1.1183215,0.0001274012,0.29111052,-0.9981956,0.0,0.34160772,0.34477434,0.35654354,0.37827316,0.41262767,0.46170062,0.536255,0.6542098,0.82841897,1.0
-0.034603834,-0.038933657,0.7145101,-0.053165283,-0.28738874,-1.0610805,-0.04193139,1.0056008,1.0,1.1165959,-0.07318112,0.4572218,1.0000825,0.0,0.3378127,0.34723377,0.36599222,0.39791462,0.43870398,0.49597073,0.58903027,0.7518358,1.0,1.0
0.096084185,0.0017271854,0.55949146,0.003182453,0.1792924,-0.9857732,-0.5736592,0.4516839,1.0,1.1245736,-0.00029887445,-0.2575426,0.08243531,1.0,0.32825965,0.33201152,0.34373918,0.3646432,0.39855704,0.4560601,0.5400737,0.68113685,0.9262504,1.0
0.14203274,-0.008382071,0.5420959,-0.022461621,0.16350569,0.9999996,-0.770965,-1.3946513,1.0,1.1166589,0.0,4.5239925e-05,0.7053237,0.0,0.3226105,0.32633358,0.33828875,0.36086774,0.39951873,0.46098778,0.54731214,0.69690853,0.9657855,1.0
0.057927206,0.041985825,0.5169976,0.013064722,0.14738671,0.99999934,-0.56992733,-0.38961717,0.0,1.1235865,0.0,0.027018905,-0.99999934,0.0,0.34915665,0.3511159,0.36142796,0.3834599,0.41707057,0.47187695,0.56658536,0.7224312,1.0,1.0
0.08141029,0.025238018,0.5429136,0.036719676,0.030811884,0.99895597,-0.51576257,-0.99986047,0.0,1.126163,2.3469329e-05,-0.058748603,-0.84212637,1.0,0.34440422,0.3409197,0.34706873,0.36350772,0.398103,0.4530906,0.535114,0.68914926,0.97528183,1.0
0.07011609,0.0129235,0.54423827,0.0032179416,0.17619286,1.0000008,-0.5711194,1.0000004,0.0,1.1307067,-1.4901161e-08,0.039065123,0.99999934,0.0,0.33662477,0.34130558,0.35590252,0.37889493,0.4123711,0.46514457,0.54565144,0.66842866,0.87232935,1.0
0.028205335,-0.026276879,0.6820765,-0.028986596,-0.3003358,-1.1385769,-0.03285575,1.0042367,0.0,1.1198034,2.0712614e-05,0.35886884,0.2801545,0.0,0.32245,0.3261119,0.3393682,0.36500716,0.3999701,0.45555878,0.5496314,0.6920233,0.9522888,1.0
0.14602737,0.007073364,0.54350007,-0.014331555,0.107957184,1.0000004,-0.6494806,-1.9152871,1.0,1.1175069,-7.450581e-09,-0.08590591,0.99999946,0.0,0.32357305,0.32752275,0.33904988,0.3616224,0.39928034,0.460539,0.54923636,0.6983225,0.9705832,1.0
-0.0099122375,0.009963045,0.58795154,-0.040126257,0.3041492,1.4215866,-0.6655642,-0.9999995,0.0,1.1289898,0.0,0.052147448,0.32836726,0.0,0.33410543,0.34521192,0.36573106,0.39528206,0.44109237,0.51481014,0.615358,0.779207,1.0,1.0
0.044097953,-0.047004715,0.7002389,0.0076842452,-0.20120509,-0.99400675,-0.043399334,0.962146,1.0,1.1757864,0.9999999,0.29992324,-1.0000001,0.0,0.34694454,0.35088462,0.35960498,0.37599772,0.409305,0.45959938,0.5526793,0.71464473,1.0,1.0
0.021329314,-0.056739155,0.62749976,-0.034259953,-0.27104753,1.0000001,-0.2140404,-0.9999998,0.0,1.1105937,0.0,0.18107617,-0.03954981,1.0,0.32657883,0.33400375,0.34964174,0.37303495,0.407755,0.4595844,0.5362588,0.68350285,0.9595109,1.0
0.13069199,0.007982666,0.5282256,-0.020096099,0.3181616,-0.15979882,-0.5174322,-0.07402544,1.0,1.1066518,0.0,0.039240956,0.9999996,0.0,0.34513864,0.34318134,0.34957492,0.3659859,0.39763314,0.44391513,0.50773025,0.616617,0.8482092,1.0
0.028226187,-0.026680911,0.6760358,-0.035468943,-0.021214668,-0.99918735,-0.39084578,0.6672039,1.0,1.176951,0.9998293,0.2800045,-1.0001903,0.0,0.32074368,0.32912412,0.3462178,0.37368473,0.40904644,0.46639925,0.5481167,0.6846063,0.90243554,1.0
0.041172463,-0.014591656,0.63765615,-0.046501983,0.051336475,-0.9957533,-0.46500778,0.5386181,1.0,1.1121646,-8.945167e-05,0.27104485,0.99915904,0.0,0.33185136,0.3361587,0.3479235,0.37259346,0.41196778,0.47002766,0.55224746,0.68671113,0.91664845,1.0
0.097518474,-0.0093543455,0.55511916,0.015546025,0.14780939,0.9999997,-0.5079863,0.9999998,0.0,1.1072611,-3.7252903e-09,-0.03855431,0.01343092,0.0,0.33477798,0.3373996,0.34841645,0.37004912,0.40362525,0.46011007,0.54608303,0.71740407,0.99666274,1.0
0.29651108,-0.003774345,0.2360184,-0.09861221,-0.108664796,0.9402447,-0.5228965,-1.7822186,1.0,1.1216112,0.0,-0.18704009,-0.9999995,0.0,0.34200054,0.34588447,0.35798964,0.37981194,0.41437754,0.46741256,0.5501851,0.68734014,0.95214695,1.0
0.10424147,0.020374412,0.54158914,-0.0287867,0.14307296,1.0000002,-0.66512394,-0.6959167,0.0,1.1349212,0.0,-0.17843223,-0.07569046,1.0,0.3158032,0.31991026,0.33334905,0.35980913,0.3937819,0.44648135,0.53394556,0.694893,0.916888,1.0
0.1934244,0.002052879,0.55773294,-0.004082594,-0.031662297,-0.9968711,-0.48908925,0.5193052,1.0,1.1157584,-0.15252475,-0.030726433,0.99991965,0.0,0.31153062,0.3138763,0.32495797,0.34487396,0.37625995,0.42401677,0.50044566,0.6282932,0.9111331,1.0
0.14800155,0.035716105,0.5304392,0.0013044819,0.07702613,1.0000002,-0.60430074,-1.0000001,0.0,1.1348448,0.0,-0.113364816,0.11152639,0.0,0.3352142,0.33455384,0.34440836,0.36519134,0.38777697,0.42361903,0.48289973,0.6023675,0.85710984,1.0
0.1820894,0.026330367,0.53513056,0.050516736,-0.2572812,0.99879116,-0.2761184,-0.99991417,0.0,1.1007584,2.6345253e-05,-0.032298088,-0.8381373,1.0,0.3140544,0.31522906,0.3237185,0.34246293,0.37405565,0.4258101,0.51801676,0.66016227,0.91668177,1.0
0.083809376,0.011035127,0.6688796,0.0101899365,-0.04041862,-1.2860636,-0.2700131,0.7539758,1.0,1.1059843,0.0,0.2931739,-0.9999997,0.0,0.34806934,0.3500984,0.36235103,0.37900704,0.40894443,0.45971975,0.5446732,0.71221596,1.0,1.0
0.13480367,-0.025251264,0.6406985,0.036491916,-0.27846646,-1.09828,0.022101462,0.99253553,1.0,1.1349124,4.0233135e-07,0.33253264,0.08114465,0.0,0.335398,0.3355517,0.34729522,0.3659498,0.39260504,0.43224454,0.50007385,0.6191953,0.85949165,1.0
0.012654122,-0.02662183,0.6574761,-0.027805302,-0.28807256,0.301535,-0.15192676,-1.0,1.0,1.1147074,0.0,0.33997512,-0.99999946,0.0,0.32937893,0.33447418,0.3487108,0.3720831,0.4073269,0.46162203,0.54748785,0.6718412,0.8753692,1.0
