leg1hip,leg1knee,leg2hip,leg2knee
3.2421682,-1.0872741,2.0426219,-0.82109743
0.26369646,-0.40309668,1.4008143,0.48887622
3.0106933,-1.6173251,1.8106401,-0.83630484
-1.735129,5.320953,2.3139594,2.2911074
-0.5231874,4.3674026,0.5405185,0.13868037
0.9680178,2.456681,0.64994454,-0.22416341
-0.02532304,3.4027565,0.3264572,-0.68206924
1.9812407,-0.9975465,0.561418,-1.1548645
2.4514832,-0.9468736,0.37486297,-1.3362294
-0.0132069215,2.6893191,2.1454873,0.7004149
0.7574048,-0.64279383,1.8977492,0.45174474
0.6917995,2.7674947,0.51289904,-0.94056344
3.028239,-0.44945914,1.9302752,-0.1462611
1.7799139,0.11396137,0.5309964,-0.47715902
-0.3571835,4.123858,0.52885014,-0.053750593
-0.8189432,3.8113072,0.74353725,-0.11563927
3.5416553,-1.7234273,0.010290049,-3.2663448
-2.6284444,3.5388763,1.5490515,1.8142962
2.0625842,-0.48171264,-0.29220963,-2.428946
0.9121449,-0.050499458,0.40945035,-1.2600265
0.15906319,0.76467806,1.4868433,1.2381754
0.63301307,3.2747962,0.7005868,0.17852455
-0.6041813,-4.2622237,3.1163766,0.0034417175
-0.6416972,-0.12496424,3.2644582,0.9854409
-0.32642576,0.69681877,2.9143562,1.3106244
0.8376802,-0.41781616,2.2821853,0.7993774
-2.2553825,4.522569,0.8884934,0.4803838
-1.5897144,4.941983,0.8260908,0.25865233
-0.4990754,2.258978,0.8752477,0.8382351
0.41087577,-5.673715,2.301181,-2.5110292
0.5488529,0.6366438,0.06242884,-0.50077885
0.40049255,-0.027715515,-0.32176483,-2.2248614
0.11775725,2.5295718,1.3771969,0.41220224
-0.8597731,1.7290574,3.1934261,0.8964644
-0.3586598,4.925035,0.6981844,0.5733655
-1.1873764,4.272307,1.6927195,0.6053971
-0.3612732,1.4466451,3.409997,1.1845679
1.353449,0.57505876,0.32028684,-1.2269974
-1.1945455,5.0384574,0.85156524,0.73853093
-0.04682182,2.6318185,2.1005158,1.0939175
2.8304458,-0.37351602,-0.05857411,-1.8214389
-1.7108017,3.1800673,0.6268246,0.3191388
1.8041967,-0.0032078288,0.8655038,-0.4244818
0.46243045,-1.8917321,0.7235023,-0.4722072
2.3332436,-1.234994,2.1878417,0.3320608
1.6169257,0.7587804,2.668309,1.7121383
-0.6783184,2.6441114,0.7350216,1.3948574
2.0489485,-0.32147413,0.5552438,-1.1810853
2.0891588,-1.5201836,1.4895352,-0.03952421
2.5648422,-1.3021102,1.9555006,-0.5785951
