Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.020655425,-0.0059557767,0.52687496,0.0016265351,0.034158103,1.0000006,-0.5334524,-0.51722723,0.0,1.1329006,-7.450581e-09,0.07385123,-1.0000001,0.0,0.35106117,0.3527076,0.36227518,0.38316798,0.41699615,0.46474776,0.53651744,0.6658599,0.89478534,1.0
-0.0427044,-0.053739764,0.6919364,-0.04821316,-0.1500367,0.9999994,-0.2882855,-0.9999998,0.0,1.1349107,2.9802322e-08,0.25901175,-0.1299798,1.0,0.32800213,0.3335055,0.3489451,0.37391457,0.40794346,0.4640265,0.552756,0.6993022,0.9254472,1.0
0.14033014,0.014609523,0.48993582,-0.020451032,0.054883663,0.99999976,-0.60324645,-1.691043,1.0,1.1331515,0.0,-0.07998121,-0.011965509,0.0,0.31318727,0.316744,0.32955876,0.3528259,0.38956267,0.4418047,0.527482,0.66342705,0.8960805,1.0
0.056842245,0.0021928058,0.5417814,-0.05108933,0.3664284,1.3882692,-0.60091317,-1.3166194,1.0,1.1055077,-1.8626451e-09,0.08141911,0.9999995,0.0,0.343355,0.34741235,0.35869202,0.38509843,0.4285177,0.4895946,0.5774454,0.7243025,0.9696439,1.0
0.106672995,-0.02463264,0.63783175,0.03502811,-0.10667765,-0.9998441,-0.2593366,0.7977896,1.0,1.1205467,-3.2484531e-06,0.22547066,0.9999694,0.0,0.32364205,0.32899302,0.34087723,0.36145535,0.39435035,0.44187757,0.520227,0.67094606,0.9204464,1.0
0.0040475084,-0.01906596,0.6081603,0.050820317,-0.018264856,-1.0062735,-0.2814033,0.8253313,1.0,1.1208504,0.00013254583,0.13431114,1.001184,0.0,0.35014203,0.35411844,0.3661118,0.38753065,0.4223454,0.47825962,0.55746675,0.6873133,0.9572541,1.0
0.025848951,0.040487625,0.6156498,-0.030926084,0.10906702,0.9999996,-0.6411387,-0.9999998,0.0,1.1300633,0.0,-0.07116985,-0.9999997,0.0,0.32341725,0.33240545,0.3506153,0.3807536,0.43006185,0.49799585,0.5863081,0.7138956,0.9569069,1.0
0.04743179,-0.050274987,0.6702449,-0.0008795804,-0.30346486,-0.9297898,0.02381283,1.0000005,0.0,1.1022996,0.0,0.4183892,1.0000004,0.0,0.33229193,0.33606562,0.34671605,0.36640665,0.39840758,0.44097948,0.49834934,0.61122525,0.8085594,1.0
0.08529755,0.045437083,0.52353865,0.05090707,-0.056273308,1.0000008,-0.42978752,-1.0000002,0.0,1.1334252,0.0,0.017093658,-1.0000001,1.0,0.3421101,0.34169343,0.34837073,0.3696067,0.39933556,0.44104987,0.5056228,0.6299805,0.8562674,1.0
0.3197035,0.0034145368,0.25698376,-0.08964504,-0.26973158,0.99999976,-0.32315886,-1.0,0.0,1.1228344,5.5879354e-09,-0.19833136,-0.9909806,0.0,0.34851518,0.3524731,0.36480883,0.38704684,0.42227086,0.47631612,0.56066537,0.700433,0.9817482,1.0
0.019114938,0.030588383,0.62612987,0.013624329,0.013747055,0.999104,-0.52362025,-0.9998804,0.0,1.132652,2.014637e-05,-0.042289376,-0.9761308,1.0,0.3392238,0.3438347,0.3558681,0.37987337,0.41346988,0.46156067,0.54327184,0.6801245,0.9467167,1.0
0.062638104,0.044324346,0.5630595,0.03961924,-0.09677969,1.0006219,-0.49559975,-0.9998769,0.0,1.1378281,-1.1086464e-05,0.030953765,-1.0135412,1.0,0.32379842,0.32926023,0.34185115,0.3636067,0.39729753,0.44587743,0.5098183,0.6094253,0.8087143,1.0
0.017292913,0.001031817,0.59807897,-0.03826724,0.26847306,-0.99848217,-0.5712637,0.36841357,1.0,1.1146109,-3.173435e-05,0.21123612,0.9997103,0.0,0.33419973,0.34238395,0.35929608,0.38718402,0.43126735,0.50101453,0.59541214,0.740743,1.0,1.0
-0.0084520895,0.010684664,0.5608333,-0.029505787,0.23035564,-1.0067412,-0.40245485,0.40393746,1.0,1.1283292,0.000140585,0.08062947,1.001208,0.0,0.35391694,0.35794288,0.36930898,0.38837317,0.42551616,0.4794765,0.576223,0.736196,1.0,1.0
0.17617673,-0.014989248,0.61682105,0.0040666284,-0.13534425,-0.99947584,-0.38048208,0.6736252,1.0,1.1186543,-1.1086464e-05,0.17815381,0.9998982,0.0,0.32023734,0.32188374,0.33008507,0.34850502,0.37882122,0.42535853,0.4958477,0.61174405,0.80988556,1.0
-0.027254531,-0.052554876,0.65248567,-0.0393589,-0.18431321,0.99999976,-0.19520116,-1.0,0.0,1.1349089,0.0,0.28400338,-0.9999998,0.0,0.34613883,0.35276777,0.36278594,0.38282096,0.41611558,0.46920103,0.54829216,0.66406083,0.8728322,1.0
0.10350196,-0.039749693,0.5158657,0.0024093671,-0.33126962,0.9999997,-0.19380414,-1.0,0.0,1.1110668,0.0,0.12853062,-0.9999997,0.0,0.3152423,0.31882235,0.32998037,0.35070235,0.38667697,0.44261238,0.52428323,0.6641994,0.90631336,1.0
0.14485942,-0.055186335,0.5692384,0.0074215354,-0.38031042,0.93846107,-0.04849124,-1.0000001,0.0,1.1068176,0.0,0.25724083,0.31631485,0.0,0.32464206,0.32630742,0.33673853,0.35660785,0.38902396,0.44016927,0.51867175,0.6468188,0.8949696,1.0
0.16770709,-0.0056663845,0.5709791,0.017758097,-0.1918838,-1.0184898,-0.26127172,0.72782016,0.0,1.1175522,0.0,0.32174963,1.0,0.0,0.32367867,0.32568854,0.33492836,0.35344705,0.3846699,0.43376422,0.51272833,0.63929564,0.87350154,1.0
0.13430609,-0.039395653,0.62679636,0.0016403395,-0.37411368,0.4192042,-0.14430523,-0.9999998,1.0,1.0989444,0.0,0.26402694,-0.9999995,0.0,0.31663862,0.3191153,0.3293701,0.34742254,0.37538296,0.41625595,0.48741797,0.5866136,0.79188865,1.0
0.09087272,-0.005735973,0.60928243,-0.0054957084,0.13728869,-1.0009601,-0.49691677,0.48917636,0.0,1.109139,2.0161271e-05,0.20399773,1.0001844,0.0,0.33457136,0.33604714,0.3466218,0.36775118,0.39934525,0.44834778,0.51704884,0.6142135,0.8132472,1.0
0.025276806,0.0051105665,0.62602186,-0.048616584,0.3927917,-0.9996005,-0.6055392,0.2351687,1.0,1.1139859,0.2246703,0.217906,0.99999595,0.0,0.34215143,0.34649977,0.36003017,0.38574457,0.41823345,0.4665305,0.5465982,0.66661674,0.89983165,1.0
0.014096303,0.03127971,0.5812348,-0.036561612,0.38628998,-0.99999964,-0.5159894,0.21909325,1.0,1.1045735,-0.054828912,0.046495438,0.34648958,1.0,0.35214213,0.35677466,0.3701992,0.389961,0.42361984,0.47449315,0.5600672,0.70049566,1.0,1.0
-0.06497831,0.041645255,0.6005352,0.012971884,-0.005274985,1.0051612,-0.4534502,-0.9999709,0.0,1.1369832,-0.00010830164,0.066854775,-1.0375401,1.0,0.3380715,0.34778216,0.36756915,0.3941318,0.4317915,0.48617458,0.570747,0.71058595,0.9701036,1.0
0.17187928,0.033071302,0.5051661,0.011882942,0.09684844,1.0001178,-0.5235977,-1.0000166,1.0,1.1198819,-2.6524067e-06,-0.09521949,-0.8317954,1.0,0.3374704,0.33732066,0.34120175,0.35481343,0.38183564,0.4221573,0.4918687,0.62024486,0.946436,1.0
-0.045163773,0.021158345,0.56147593,-0.032065175,0.39730352,0.9586994,-0.621241,0.0,0.0,1.1326742,0.0,-0.1681565,-0.6640394,0.0,0.35683545,0.36216253,0.37483737,0.39585134,0.42885706,0.48619717,0.5760932,0.7441186,1.0,1.0
0.12399222,-0.015521858,0.6263007,-0.0042175897,-0.48044604,-1.0532672,0.04388058,1.0000004,1.0,1.1262954,0.0,0.2515533,-0.74395365,0.0,0.31318197,0.31934044,0.3335738,0.35529184,0.38934866,0.4440507,0.5246003,0.64971316,0.8803336,1.0
-0.018034168,0.03224315,0.5309447,0.0077568414,0.18245937,1.000001,-0.6499058,-1.0000002,0.0,1.1105419,-1.4901161e-08,-0.067279935,-1.0000002,1.0,0.362438,0.36486235,0.37551478,0.39611408,0.4313112,0.48047182,0.5648739,0.7014147,0.9919122,1.0
0.028383711,-0.045403264,0.63649684,0.023140602,-0.0975164,1.0000001,-0.3015418,-0.9999998,0.0,1.1134905,0.0,0.23742932,-1.0000002,0.0,0.34548014,0.350001,0.36431047,0.39170942,0.4317322,0.4907889,0.57752556,0.71020794,0.95960426,1.0
0.18152966,0.012730858,0.4572542,0.011225388,-0.115862936,-0.9625877,-0.46286225,0.55884624,1.0,1.1251489,-0.00087985396,-0.18199682,-0.3412933,1.0,0.3094801,0.31299472,0.3239488,0.3436961,0.37497485,0.42543566,0.51037294,0.6473006,0.8947805,1.0
-0.0784661,0.030683957,0.55922073,0.013828204,0.17583402,0.998587,-0.6954578,-0.99971485,0.0,1.1367457,3.248453e-05,0.083363175,-0.90802956,1.0,0.35731128,0.36257052,0.37654412,0.3994975,0.43263695,0.48739615,0.57329875,0.7473955,1.0,1.0
0.15941049,0.0021737844,0.5086889,-0.013826245,0.16929737,1.0000002,-0.60618234,-0.6247807,0.0,1.132706,0.0,-0.0127129555,0.25962833,0.0,0.317313,0.31935042,0.3292631,0.34886035,0.38032886,0.4283501,0.49878713,0.6134812,0.82704985,1.0
0.090530634,-0.014165508,0.63578826,0.074675225,-0.27818948,-0.66855925,-0.05246651,0.70984286,0.0,1.1200548,0.0,0.34283566,-0.9999995,0.0,0.33233416,0.3390394,0.3557115,0.38348928,0.42596674,0.49780518,0.61155397,0.7705515,0.9937398,1.0
0.107147016,0.013685215,0.60130316,0.012970389,0.04831252,-1.1531043,-0.3469361,0.59198236,1.0,1.1327581,0.0,0.2700953,-0.8948764,0.0,0.3435619,0.3439912,0.35286564,0.37267348,0.40394467,0.45278916,0.53514016,0.7023564,1.0,1.0
0.033271976,-0.0071774335,0.57620287,0.046045188,0.08548057,-1.0022652,-0.3421142,0.673889,1.0,1.1006361,4.7605485e-05,-0.011073828,1.0003924,0.0,0.3462244,0.35094917,0.3645087,0.387956,0.4252073,0.4807019,0.5593437,0.7004116,1.0,1.0
-0.044199385,-0.045567345,0.5943363,0.008801326,-0.17672776,1.0000002,-0.24181342,-0.99999994,0.0,1.1122725,0.0,0.22264361,-0.091950715,1.0,0.3503225,0.35234946,0.36580342,0.38957426,0.4236127,0.48053646,0.5693695,0.71124816,0.98355913,1.0
0.06663136,-0.047858525,0.60318846,0.056258366,-0.22117187,0.7396457,-0.16831493,-0.9999998,0.0,1.1188258,0.0,0.29610455,-0.41425255,0.0,0.33595222,0.34301564,0.3603058,0.38822955,0.43258214,0.5053155,0.6190482,0.7741773,0.9934285,1.0
0.10504108,0.037233304,0.49221772,0.0151603045,-0.17564134,0.9988223,-0.42084885,-0.999872,0.0,1.1359718,2.6166439e-05,-0.060971737,-0.8600474,1.0,0.31540796,0.3189899,0.3301538,0.35270384,0.38906097,0.44425467,0.52730685,0.6659134,0.9047504,1.0
0.0996681,-0.047055773,0.38261575,-0.080755256,-0.3042941,-1.2431657,-0.15455937,1.0011622,1.0,1.1349072,5.632639e-06,0.27510816,0.61822873,0.0,0.31214496,0.31568983,0.32673824,0.34665555,0.3782037,0.4266089,0.50215566,0.6273375,0.8776138,1.0
0.092426606,-0.062242847,0.6350776,-0.02047605,-0.32818615,1.0000004,-0.1519177,-1.0000001,0.0,1.1172377,0.0,0.2231307,0.08500683,0.0,0.31595072,0.31966412,0.33084142,0.35024756,0.3803956,0.43609527,0.5167937,0.6476034,0.82863176,1.0
0.053160492,-0.037481923,0.685713,-0.012882236,-0.106824756,-0.9999999,-0.20997965,0.79756564,1.0,1.1250902,0.3621325,0.4251337,1.0000001,0.0,0.32991323,0.3347222,0.34665397,0.36934155,0.41219598,0.4811929,0.59655696,0.7516705,0.97753793,1.0
0.11179228,0.044264756,0.56772816,0.03309032,-0.17347948,1.0024136,-0.42094374,-1.0001825,0.0,1.1351776,-5.2392483e-05,0.005024612,-1.0049509,1.0,0.31911007,0.322833,0.33408585,0.35390192,0.38595843,0.4355791,0.51090926,0.64821565,0.8894483,1.0
0.07185364,-0.02207937,0.6621562,-0.012896924,-0.026260417,-0.9995158,-0.31097853,0.65968233,1.0,1.0985295,-1.0251999e-05,0.30041772,0.9999029,0.0,0.33017963,0.3349925,0.3474048,0.36858192,0.4101656,0.47792783,0.59379524,0.75311214,0.9821389,1.0
0.097576864,-0.035219587,0.6350292,0.080922864,-0.22414185,-0.98902094,-0.13950014,1.0221885,0.0,1.1219414,-0.00011558831,0.45870692,0.9994826,0.0,0.32773635,0.33434883,0.35002497,0.37753364,0.41920212,0.48857576,0.6013305,0.76285326,0.9928018,1.0
-0.0016521728,0.036209498,0.57587475,-0.04529004,0.46470323,0.5302908,-0.5908648,-1.2751803,1.0,1.1092021,0.0,0.004829526,-0.9999997,0.0,0.35400024,0.35818446,0.3719244,0.39270785,0.42598853,0.4778939,0.56174916,0.70417655,1.0,1.0
0.013902179,-0.014645239,0.6556563,-0.03117071,0.15192333,-0.9981511,-0.4427967,0.5086129,1.0,1.1117408,-3.8705766e-05,0.3654492,-0.013678883,0.0,0.33742628,0.34283274,0.35798728,0.37803644,0.4088013,0.45717618,0.5350883,0.65003437,0.8847656,1.0
0.054878615,-0.001255907,0.4668156,-0.01697581,0.35472384,1.085086,-0.5738635,-0.48327827,0.0,1.1080805,-0.039842136,0.06429434,0.9999996,0.0,0.367755,0.36528748,0.36948407,0.3835119,0.41315177,0.46489918,0.55030084,0.73140216,1.0,1.0
0.1522726,-0.006056424,0.6207966,0.023011932,-0.16525458,-1.1043876,-0.29190314,0.78148574,0.0,1.101602,0.0,0.31507313,0.5969186,0.0,0.31759375,0.32075515,0.3316264,0.3518417,0.38292104,0.42842507,0.49734014,0.61587065,0.8271841,1.0
0.13770686,0.0034525746,0.55561644,0.0040784217,0.24508983,-0.941546,-0.5536349,0.3512126,1.0,1.1203836,0.0,0.12202108,0.99999994,0.0,0.33425286,0.33804882,0.34726244,0.3630175,0.3887581,0.43041393,0.5050823,0.6323004,0.87022966,1.0
0.0319371,0.01186361,0.5910251,-0.058370903,0.4068029,-0.42531928,-0.60420144,-9.735426e-07,1.0,1.1062446,-7.450581e-09,-0.08204985,-0.86501795,0.0,0.34310937,0.3461295,0.35832876,0.38170207,0.41798973,0.47417253,0.55838066,0.69379497,0.9923492,1.0
