leg1hip,leg1knee,leg2hip,leg2knee
0.36027953,3.5797434,0.19109072,-0.99434096
-1.4192413,4.342653,0.70768917,0.07216337
-0.90965104,4.764173,0.76979285,0.33577675
0.2341032,4.757682,0.9209178,0.28074896
1.2836449,1.3887624,-0.2469549,-1.2815871
-0.36951137,1.3696849,2.2020438,0.7535428
-1.646597,3.3620894,0.9262111,0.76274425
1.8483136,0.3790037,1.0890275,0.5902571
-2.5181837,4.7589655,1.4832394,1.7597735
-0.24250397,3.442854,0.6088459,0.088993326
-2.6233618,5.4447417,1.3924594,1.3372166
-1.7488257,4.020092,1.0212531,1.1251123
2.2877858,-0.36952013,1.693667,0.40654647
1.9237121,-1.4844352,0.20624216,-1.4254338
-0.6461347,2.9740307,2.8513079,2.148402
2.8727906,-0.94511753,1.2661189,-0.83744174
2.4982107,1.0089527,0.072235115,-1.3312398
1.1727631,0.84517103,2.749928,1.6741976
-0.3089561,5.0113473,0.47411,0.11762977
1.8613527,-0.49872178,-0.06004955,-1.7841427
0.49171034,0.83697647,3.1468918,0.36339998
-1.6723156,5.3628917,0.95659614,0.7669062
2.4291143,-0.15861636,-0.030678697,-1.5613011
-0.13213027,2.4176798,2.1893024,1.1869847
1.7102306,0.4754998,0.14905052,-0.87733203
2.0075161,0.59496826,1.0776179,0.6580806
-1.7604973,5.7645617,1.1465911,0.8615162
-0.5666049,4.513182,0.41735655,-0.073066056
-0.3601295,0.94283545,0.39901978,-0.16599703
1.6185219,-0.2019547,0.9532726,-0.062614456
1.3065729,-1.0582438,3.530763,0.63199484
-0.9796065,1.2998476,0.07038188,-0.3001303
1.6917318,-0.1992909,2.679137,2.0489757
-0.033420302,-4.7632666,2.9654062,-0.5478356
0.2650599,1.0679917,1.5153521,0.0893029
1.0995167,0.28978375,0.49211967,-0.77020985
1.4697307,-0.02168427,1.5380957,0.23592076
-1.8661981,5.33863,2.40748,2.333046
1.4601008,0.87277794,0.63563186,-0.5468976
-0.7568741,1.6041344,0.87317705,0.55390066
-0.55676615,3.7626696,0.7202879,-0.18915248
-0.83706087,5.224513,0.5849581,0.057310488
2.0276043,-1.296637,1.6761601,0.37439758
-0.8682536,4.838691,0.2655407,-0.26588234
-0.63915336,4.308221,0.55953395,0.13902111
1.4200252,1.3110024,-0.26405692,-1.5297114
1.7508554,-1.2470071,1.6590722,0.16217428
-1.1707721,3.5137904,2.7526174,1.6928501
-1.758277,5.381422,0.93650687,0.63299793
-0.017892025,3.097967,0.37964135,-0.601162
