leg1hip,leg1knee,leg2hip,leg2knee
3.7115617,-1.131623,0.018148392,-2.8343327
0.96703553,1.3190609,3.1126122,0.29944295
0.66395503,4.641459,0.81426275,0.57732636
2.8752654,-0.28554267,2.0162337,-0.07409589
0.9825206,-0.9474494,2.5300903,0.37394178
2.1087337,0.75465655,0.954812,-0.045805175
0.88793296,-0.09682739,2.8398826,1.8435124
1.8619094,-1.3787422,0.22792454,-1.4245131
1.8238106,0.13800037,2.378929,0.72765225
-0.13551511,3.155255,0.43107903,-0.53276616
2.5676541,-0.13149066,2.2614164,0.52855945
-1.9137633,5.3934064,2.3084264,1.6523318
0.17915636,2.4387414,0.5593079,-0.15025567
0.8655733,-0.676807,3.174244,0.8469493
2.5254366,-0.43754327,2.1422603,-1.2838752
-0.30268344,2.862653,0.47469807,-0.4617508
-1.9839761,5.3801355,1.1852918,1.0042089
2.1122453,-0.21064836,1.7782079,0.56803185
-1.8545146,5.2860026,0.9792614,0.48458308
0.1795269,5.692416,0.77464795,0.47251183
1.2430801,-0.508959,1.6920078,0.57834715
-2.593376,1.6626472,0.6242173,-0.5045587
1.796659,-0.29892248,2.729633,0.4938491
-0.26869234,3.8295686,2.1835608,1.3082478
0.057571135,2.3154998,1.082178,1.4033335
-0.8924431,4.6875978,0.82127726,0.5797751
-0.116836,1.5087125,1.1570883,1.7455175
1.7747675,0.37486783,1.6650724,0.06510101
-1.7096555,4.1786833,2.064393,1.4905007
-2.0024576,5.6366773,1.2826066,1.1007323
1.3858382,-0.52157253,2.7765942,2.016881
-2.5772727,4.672502,2.3548596,2.2617908
-1.1457103,4.7356696,0.52324575,-0.03899998
3.4075875,-1.7880554,0.043942295,-2.4770694
-2.826307,5.072061,2.7861812,3.2506049
-1.9189298,4.894768,1.7908095,2.7891164
-0.7581265,4.05123,0.55225325,0.014327664
1.1687437,0.8607507,0.060431328,-0.4689716
2.5788891,-1.6471574,1.5752765,-0.72867537
-1.2767868,5.032664,0.68345463,-0.024828661
1.1651981,-0.03415684,2.0708,1.0312896
-0.1394329,-0.1059607,1.8513229,0.9883614
-1.8157796,2.9090326,2.8184936,1.9213282
-2.0457199,5.5701804,1.5286888,1.9194877
1.3632157,0.36745375,-0.5982409,-1.7369428
-1.7700627,5.375081,1.1792969,0.753982
-0.9385993,4.5749044,0.63396823,0.56872344
3.4180095,-2.2074785,1.3795422,-2.642864
1.6607759,0.15819225,3.586975,1.2184708
0.88850546,1.5517492,0.46842664,-0.56758183
