leg1hip,leg1knee,leg2hip,leg2knee
-1.053453,3.8248966,1.8843137,0.9016723
-1.5353596,-2.899402,3.5608528,1.2343452
-0.7226937,4.442719,0.5704743,-0.06594582
2.6184604,-0.32074153,1.5640138,0.06827183
-1.6526403,5.4081697,1.1328659,1.064436
0.61669594,1.4052751,0.31669843,-0.78127694
-1.495811,2.497269,2.1551135,2.324226
1.6090481,-1.9060175,0.3958907,-1.3328195
-1.3726995,1.5638157,3.3147056,1.6887397
1.1328754,0.93528867,-0.24555986,-0.99138314
-1.7093313,0.4899528,3.2707617,1.4962211
0.21894863,3.8116262,0.62958467,0.30079886
-2.0951178,4.6738143,1.0987831,0.82365084
0.40542996,-0.7386735,1.5019132,0.04986305
0.6042268,-0.35540423,1.7847785,0.8419763
1.5640688,-0.9717482,0.4294089,-1.084093
-3.0335238,4.9399066,2.232146,2.6533394
1.0738797,2.0602074,0.70552456,-0.81807536
0.73723143,0.30537856,2.2023647,0.855334
1.7151376,-0.5480595,1.480283,-0.04307047
0.8216705,0.20407957,-0.47173655,-1.6075706
1.210713,-0.5712231,0.6915555,-0.44185045
1.435542,0.5226351,0.8760868,-0.16352445
1.435967,-0.36331776,0.5167604,-0.8765561
0.9499328,-0.602114,1.174491,-0.158176
3.451273,-1.6653671,0.08329859,-2.5444014
-1.578249,3.788354,0.6636582,0.39141417
-0.21433255,3.6839983,1.3522775,0.37557703
-0.65159893,4.6204033,0.5788763,0.19515008
0.49564186,-0.54967374,0.21954982,-0.5575673
1.8483238,1.1328518,3.2223198,0.5466452
1.0854754,0.88323385,0.41213804,-0.35791487
-1.2271795,5.6429358,1.2715529,1.4648495
1.4187272,1.1823978,1.1345286,0.5667451
2.9436314,-1.1350709,1.1008112,-0.796051
-0.84374356,3.2837756,2.184201,1.0756165
1.2291417,-0.6322642,0.9710494,-0.24874178
2.639663,-0.76432246,2.105736,-1.0978639
-1.7640067,5.052233,1.1528851,0.96029216
2.1168778,-0.09930934,1.4887445,-0.26179913
3.2597864,-1.6347532,0.33738118,-3.016542
0.6284873,-0.6186058,-0.44025707,-1.6817365
-1.4815187,5.104462,0.9204941,0.51977646
-0.384851,3.4137905,2.156451,1.2868819
0.43459806,2.931735,0.44227058,-0.54361445
0.32251382,1.2524265,0.0922827,-1.3286328
0.5362429,0.7702488,3.2049806,1.0104413
0.7946407,0.44994858,0.455764,-0.6620805
-0.795177,3.157108,0.24526551,-0.1089368
2.0269737,0.10470243,1.6825584,0.18614379
