no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.0021817684,0.21777897,0.015125624,0.40186283,0.04695205,0.038547836,0.016677974,0.060107883,0.20594068,0.101887606,0.5391414,0.27220905,0.751572,0.5929649,0.08820997,0.23480265,0.025401786,0.304916,0.047542334,0.54727495,0.02362441,0.1290048,0.015471315,0.05914908,0.14407825,0.1942361,0.3637357,0.29724556,0.47317305,0.46579942,0.040546976,0.09130488
0.02486368,0.22843018,0.009274962,0.4360276,0.05100577,0.017545462,0.03939576,0.04490073,0.25673118,0.12987556,0.4889477,0.3063216,0.7770357,0.65521216,0.1209952,0.21735501,0.0012784054,0.31729895,0.07729135,0.59224087,0.020389263,0.10560542,0.044196304,0.039493598,0.15229331,0.18763861,0.35827968,0.31476167,0.48600277,0.48407212,0.036173657,0.097321875
0.06523455,0.11273123,0.029325055,0.2182225,0.07389314,0.12762856,0.009617392,0.033486396,0.05309296,0.007592163,0.07511284,0.07020794,0.14649482,0.10642073,0.059458897,0.008218321,0.10208655,0.17561768,0.046753112,0.3402711,0.116784945,0.19963345,0.01417008,0.05179825,0.12155288,0.15745258,0.088366516,0.34049937,0.1943959,0.24094029,0.026272535,0.049440373
0.04737927,0.060502496,0.021080645,0.1333977,0.06785985,0.08494873,0.0040961155,0.031542696,0.058728382,0.022828668,0.07798273,0.1033943,0.16167915,0.12134416,0.059198,0.012757964,0.07944377,0.09984607,0.0367085,0.2207467,0.11513476,0.14195518,0.005139712,0.051892824,0.10203762,0.09655874,0.079906866,0.2479389,0.19790499,0.1941089,0.034216914,0.05032091
0.014949516,0.13470219,0.013645021,0.26249054,0.032481935,0.08941011,0.0102533335,0.04803152,0.052675523,0.077617474,0.069686145,0.0063398476,0.16194005,0.10756869,0.030238202,0.071460254,0.025385479,0.18369904,0.025020221,0.36585876,0.056589007,0.13172793,0.012601425,0.063111484,0.055806313,0.12040492,0.06645099,0.333716,0.1532782,0.18928227,0.0071747242,0.013331942
0.046048686,0.06128519,0.019254351,0.13399777,0.06603356,0.08408777,0.004539644,0.03138616,0.05523233,0.024707142,0.07339091,0.10506406,0.15703516,0.11920478,0.058102224,0.012497066,0.07725222,0.10120275,0.03368207,0.22189465,0.11205615,0.14044197,0.005922409,0.051631927,0.0982285,0.09876334,0.074747585,0.24978477,0.19267397,0.19168255,0.032925464,0.049896948
0.047301,0.060554676,0.021080645,0.13334551,0.06785985,0.08494873,0.004122205,0.031568788,0.0586762,0.022880848,0.078034915,0.10349866,0.16167915,0.12134416,0.05914582,0.012810145,0.079391584,0.09989826,0.0367085,0.2207467,0.11508258,0.141903,0.0051918915,0.051945005,0.10199849,0.09659136,0.07993948,0.24791281,0.19790499,0.19410239,0.034164734,0.05032091
0.024876727,0.2284954,0.009261917,0.4360406,0.05105795,0.017558508,0.039382715,0.04490073,0.25677687,0.12990165,0.48900312,0.30637378,0.7770878,0.655248,0.1209789,0.2174072,0.0013110178,0.31735763,0.077258736,0.5922605,0.020343605,0.10560542,0.044196304,0.03947403,0.15230963,0.18770546,0.35827473,0.31475842,0.48601747,0.484077,0.03615246,0.09734959
0.031229619,0.07944377,0.09984607,0.105638035,0.20227505,0.14226826,0.043413606,0.015601764,0.14798196,0.1256229,0.3549271,0.16277494,0.7158287,0.5268857,0.12110935,0.043517966,0.03733466,0.104229175,0.11847427,0.1261447,0.24928907,0.17545462,0.055127975,0.020689296,0.05562368,0.0017480238,0.11698714,0.012001357,0.22674738,0.17193249,0.030212112,0.009888074
