no-op,fire left,fire main,fire right
-0.17797469,-0.18217167,-0.11715284,0.27640197
-0.2690806,-0.12257564,0.028726012,0.122748435
1.3435302,2.0844836,-2.1549578,0.5361564
1.0709555,1.2002362,-1.774251,0.77942216
1.2760202,2.1914577,-2.0281038,0.38812226
1.7206614,2.059187,-2.867699,1.076669
-0.36343196,-0.090179205,0.22789541,-0.043459088
-0.24724223,0.5650964,0.13641089,-0.36203396
-0.5358013,0.20485851,0.49487078,-0.4521947
-0.091295764,-0.031908005,-0.14619921,0.2418243
-0.5858887,0.3652114,0.6285975,-0.64545727
1.1612756,0.8599366,-1.9444041,1.0878274
-0.3678004,-0.18019202,0.18190466,0.035426155
-0.5355368,0.9947841,0.5710817,-0.99832666
1.2798252,2.1820924,-2.0350323,0.39844447
1.2781802,2.186153,-2.032037,0.39397553
-0.43545324,-0.5135863,0.2843144,0.1650981
1.0979528,0.71400034,-1.8580568,1.1148349
-0.50419575,0.22131461,0.48836276,-0.4423743
-0.5883063,-0.4299408,0.53261435,-0.086779356
-0.07418585,-0.07282436,-0.20089489,0.30307385
1.3612517,2.0286272,-2.1890619,0.5910066
-0.3016371,0.42453477,0.21544068,-0.33671004
-0.6912805,-0.4661441,0.6412778,-0.17048591
-0.3331886,0.06254247,0.20716342,-0.11640298
1.2806525,2.1800554,-2.0365388,0.40068915
-0.4125424,-0.3432163,0.2803435,0.069513716
-0.56149626,-0.74416685,0.4423988,0.17209595
-0.56301355,-0.3662906,0.50219584,-0.09994385
1.2815225,2.1739826,-2.0382254,0.40531844
-0.30248886,0.27213287,0.1922774,-0.22856945
1.3221171,0.79357016,-2.1934743,1.3019346
-0.44775024,-0.23609379,0.3302508,-0.04249811
1.2802237,2.1811216,-2.035758,0.3995198
1.2773452,0.6746758,-2.128261,1.3249137
-0.3447727,0.44956723,0.2870651,-0.40965122
-0.6592002,-0.11867702,0.652595,-0.38373876
-0.28699386,-0.121007994,0.13485757,0.06250292
-0.47558627,0.25139457,0.44889686,-0.42778552
1.2830486,2.1676583,-2.0410779,0.4109485
1.3875151,2.0204098,-2.2372103,0.6303096
0.6709276,0.9927702,-1.2167954,0.46123296
-0.87273234,-0.18571517,0.87204427,-0.55884635
-0.11542499,0.21248081,-0.118952274,0.05811046
-0.44730687,-0.23014429,0.26238784,-0.013876915
0.36016527,2.945707,-0.48885328,-1.3371717
-0.51207167,0.79614353,0.48527193,-0.81739414
1.2797188,2.1823516,-2.0348384,0.398157
-0.78718805,-0.1471954,0.75163156,-0.48130667
1.2806634,2.1800156,-2.0365589,0.40072608
-0.5701309,0.12509339,0.50046265,-0.420762
-0.046379764,0.52881885,-0.2438159,-0.05934502
0.75133395,0.3465514,-1.4181402,1.0214633
-0.8749613,-0.32790694,0.87207174,-0.4670409
1.6242776,1.7438332,-2.7180336,1.1172458
-0.60439473,3.0311584,0.900013,-2.626141
-0.5302564,0.28758714,0.509978,-0.5102515
-0.96619016,-0.14968368,1.0037305,-0.6952718
-0.5532867,0.1189483,0.54144275,-0.4277746
-0.6596619,0.1253149,0.68975157,-0.5592984
-0.59482205,0.115386,0.56369823,-0.45810556
-0.3925581,0.5717212,0.3373416,-0.53836286
-0.58586097,-0.30659217,0.47710702,-0.13870725
-0.77112246,-0.51644087,0.72568554,-0.21961999
-0.5570374,-0.22845003,0.5041355,-0.18717116
-0.6552997,-0.08385056,0.6621484,-0.4083947
1.4585223,1.1452774,-2.4188972,1.2455665
1.5581799,1.4908506,-2.6052434,1.1779524
-0.27409643,0.5534142,0.18850648,-0.3932932
-0.23381862,-0.11152226,0.060625896,0.119712524
1.3658086,2.007063,-2.1981635,0.60936534
1.3866524,2.1044412,-2.2324443,0.5805141
1.3618674,2.0216496,-2.190462,0.5958229
-0.42259163,0.63862073,0.41461062,-0.6345228
-0.5440795,-0.35327476,0.45246235,-0.075885475
-0.4785116,-0.44808832,0.34019193,0.07371412
-0.5296868,-0.37723044,0.44355908,-0.04827127
-0.681414,-0.015018277,0.6620091,-0.4660424
-0.34961835,-0.7235545,0.14313525,0.41513672
-0.86964095,-0.4004933,0.87192136,-0.41613555
1.2792037,2.1836247,-2.0339005,0.39675668
1.2786727,2.184924,-2.032934,0.39532083
-0.86458546,-0.11204347,0.86027676,-0.5977054
1.5110564,1.3249463,-2.5153165,1.2089131
1.2410481,0.8268055,-2.063499,1.1897646
-0.40464205,-0.4688907,0.25842354,0.16633762
-0.43603176,0.110075615,0.3266298,-0.2574132
-0.36147115,-0.25569323,0.21668595,0.07045321
1.3453264,2.0845768,-2.1581953,0.53838813
1.3644111,2.096939,-2.1922984,0.55627525
1.3745944,2.1277237,-2.2096891,0.5515494
1.3756634,2.0996723,-2.21263,0.5691297
-0.18681456,0.5988232,0.06598081,-0.31802866
1.214587,0.8564768,-2.022671,1.1436073
-0.29326025,-0.4225023,0.09120706,0.27347454
-0.45339352,0.36048606,0.4322201,-0.4787053
1.2800553,2.18152,-2.0354512,0.39907175
-0.51587194,0.59093857,0.49568892,-0.6909311
1.1402028,0.95207393,-1.9150047,1.0140871
1.2776304,2.187488,-2.0310361,0.39249426
