x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.18332425,-0.0046066665,-0.013822099,0.017911822,0.039936285,-0.06095167,1.0,1.0
0.019763757,0.15824777,-0.57235813,-0.22701308,0.01395021,-0.25047964,0.0,0.0
0.16630153,0.4115631,-0.29349223,-0.49026325,0.33184555,-0.13341354,0.0,0.0
-0.18225908,-0.0067782905,-0.022546137,0.02334931,0.05632585,-0.077814266,1.0,1.0
-0.18971519,0.01348587,-0.008324286,0.00064281566,-0.10479598,-0.0024888427,1.0,1.0
-0.17592993,-0.014465537,-0.048019238,0.040614773,0.11287551,-0.128297,1.0,1.0
-0.1798853,-0.010121717,-0.039089546,0.014491088,0.081195034,-0.048623495,1.0,1.0
0.056307413,1.286055,0.46031994,-0.63794875,0.0404873,0.26516446,0.0,0.0
-0.18694524,0.0071652625,-0.009551461,0.018297823,-0.052370522,-0.06731964,1.0,1.0
-0.12624845,0.03272761,-0.45266795,-0.20658983,-0.20075081,-0.0662003,0.0,0.0
-0.18295899,-0.005415406,-0.018911067,0.018782187,0.046074223,-0.06355243,1.0,1.0
-0.18523388,0.0019298053,-0.00923233,0.018440355,-0.01057724,-0.06523224,1.0,1.0
-0.1308774,0.027502809,-0.46135655,-0.23242298,-0.2022931,-0.030845638,0.0,0.0
-0.18537712,0.002341435,-0.011080114,0.018265648,-0.013795961,-0.06438215,1.0,1.0
-0.18464032,-0.00011346579,-0.010023577,0.017165363,0.005424391,-0.05970525,1.0,1.0
-0.18998376,0.01353272,-0.0003190724,2.339103e-05,-0.10521182,0.00010190015,1.0,1.0
-0.17902279,-0.010764411,-0.044579387,0.015347884,0.08603142,-0.05122584,1.0,1.0
0.07134352,0.21374217,-0.5638053,-0.30858657,0.12722036,-0.22319667,0.0,0.0
-0.076042175,0.08018125,-0.49812326,-0.18764299,-0.16068776,-0.15014207,0.0,0.0
-0.096465014,0.061011896,-0.50215006,-0.20004012,-0.17932665,-0.09155459,0.0,0.0
0.08286314,0.22799994,-0.5570384,-0.33376113,0.15002374,-0.23312888,0.0,0.0
0.124530315,0.29744568,-0.41603732,-0.44438073,0.24036661,-0.19380285,0.0,0.0
-0.18401757,-0.0021364235,-0.008997961,0.018824257,0.021032136,-0.064761356,1.0,1.0
0.0431427,0.18012923,-0.5545069,-0.25455835,0.06445478,-0.2417132,0.0,0.0
0.1562725,0.3786162,-0.32842308,-0.4795856,0.30751666,-0.16146898,0.0,0.0
0.18435565,0.51686853,-0.06812177,-0.55954677,0.37960473,-0.034025345,0.0,0.0
0.17198725,0.7565078,0.20944011,-0.69556695,0.35928842,0.0888326,0.0,0.0
0.14583635,0.91929233,0.34142148,-0.7658994,0.29540953,0.1633235,0.0,0.0
0.13537455,0.9704394,0.34641498,-0.7870375,0.2681082,0.17048334,0.0,0.0
-0.1872386,0.007967995,-0.011525882,0.017368304,-0.058876418,-0.06386493,1.0,1.0
0.14527473,0.3468446,-0.3820902,-0.4628345,0.2832251,-0.16968662,0.0,0.0
0.02158947,1.3739007,0.52829665,-0.4506705,-0.013349775,-0.0066826334,0.0,0.0
-0.06572342,0.089513265,-0.5194798,-0.2295502,-0.14544767,-0.14981022,0.0,0.0
-0.17754745,-0.012078264,-0.04766176,0.031039063,0.095734835,-0.09996186,1.0,1.0
0.17915097,0.69686466,0.14745936,-0.6524275,0.373299,0.058197122,0.0,0.0
0.06549873,1.2555506,0.43689045,-0.69211465,0.07408387,0.3588434,0.0,0.0
-0.18438415,-0.0009041095,-0.008259391,0.01855786,0.011537965,-0.06456252,1.0,1.0
-0.17946987,-0.010444727,-0.04228178,0.014344392,0.08362597,-0.04811458,1.0,1.0
-0.111897565,0.04670664,-0.5058509,-0.21980886,-0.1888902,-0.090870366,0.0,0.0
-0.032518484,0.11650909,-0.57596576,-0.20954728,-0.0970315,-0.21160142,0.0,0.0
-0.18998566,0.013532934,0.00012329868,-8.578197e-06,-0.10520888,-3.9423794e-05,1.0,1.0
-0.07098589,0.08438538,-0.51849014,-0.22868085,-0.15318066,-0.15466048,0.0,0.0
0.18505287,0.52946794,-0.03770349,-0.593754,0.381306,-0.039623376,0.0,0.0
-0.18450995,-0.00049945357,-0.009401964,0.018004913,0.008409242,-0.06257754,1.0,1.0
0.16059723,0.8357224,0.27746814,-0.7396166,0.33258986,0.12628397,0.0,0.0
0.18212032,0.49241304,-0.103790484,-0.55453926,0.3729177,-0.088811465,0.0,0.0
-0.015060616,0.12988001,-0.567026,-0.23348318,-0.06165725,-0.24032417,0.0,0.0
-0.18873492,0.012190828,-0.010318283,0.017425608,-0.09388985,-0.066778824,1.0,1.0
-0.18345061,-0.004209986,-0.009583479,0.017708408,0.036917247,-0.06038159,1.0,1.0
-0.18791303,0.009929976,-0.010717117,0.016937451,-0.07501399,-0.06352445,1.0,1.0
0.1805996,0.48052275,-0.14737435,-0.52723783,0.3679397,-0.09955973,0.0,0.0
-0.17415705,-0.016740337,-0.078243986,0.010352602,0.12908332,-0.033030957,1.0,1.0
0.105120085,0.2611333,-0.50015485,-0.38979802,0.19779557,-0.22047059,0.0,0.0
0.060948752,1.2711058,0.4483141,-0.66491246,0.056143332,0.31314945,0.0,0.0
-0.17229137,-0.016758397,-0.13429523,-0.028366202,0.12921184,0.09085898,1.0,1.0
0.1287859,0.3074801,-0.40756655,-0.4417875,0.25005674,-0.19451888,0.0,0.0
-0.18998346,0.013532648,4.9324164e-05,-4.006621e-06,-0.10521238,-1.5717498e-05,1.0,1.0
-0.18377075,-0.0029833221,-0.0068612187,0.01893673,0.02751396,-0.06526383,1.0,1.0
0.025614167,0.16335955,-0.56903875,-0.2471333,0.026474183,-0.24907923,0.0,0.0
-0.15128021,0.005413816,-0.41800594,-0.20664051,-0.041490704,1.1615889,1.0,0.0
0.0997261,0.25246912,-0.527606,-0.38354152,0.18593746,-0.23716214,0.0,0.0
