x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.19782229,0.30988663,-0.27771908,-0.2892606,0.030119583,-0.056001563,0.0,0.0
0.02832527,-0.009266879,-0.15862694,0.031879466,0.06384667,-0.10369338,1.0,1.0
0.10764446,0.08335692,-0.20298716,-0.20691545,-0.0027260203,-0.008826258,0.0,0.0
0.16859904,1.2373283,0.49020988,-0.6715152,0.4122049,0.076913014,0.0,0.0
-0.11376133,-0.00066793204,-0.0053569367,0.00010464793,-0.0015379341,0.0007937176,0.0,1.0
0.16366129,1.2524141,0.50130403,-0.64165246,0.4083592,0.026541421,0.0,0.0
0.2591378,0.8217091,0.13026257,-0.55065525,0.33014736,-0.11863144,0.0,0.0
0.08004866,0.03748914,-0.26899648,-0.19051321,-0.02122407,-0.057055432,0.0,0.0
-0.113015935,-0.0006642127,0.012725969,1.4554358e-06,-0.0014772817,3.39361e-07,0.0,0.0
0.20306711,1.1196933,0.44155255,-0.7248797,0.41524938,-0.010539461,0.0,0.0
0.17360076,1.2216717,0.49821028,-0.6964327,0.4143181,0.042264253,0.0,0.0
0.026647378,-0.008705011,-0.16360892,0.025146779,0.05971599,-0.0826103,1.0,1.0
-0.11330366,-0.00066099403,-0.013400254,0.00015532768,-0.0014079865,0.00075436436,0.0,1.0
0.24620552,0.9170315,0.23517981,-0.64611965,0.36442336,-0.10735842,0.0,0.0
0.06360741,0.014841781,-0.26876363,-0.14995326,-0.034766547,-0.027312726,0.0,0.0
-0.11314316,-0.0006642127,0.008752404,-1.5013751e-06,-0.0014772917,-3.6704773e-07,0.0,1.0
0.24960423,0.5210609,-0.10592884,-0.43279934,0.14563845,-0.09472658,0.0,0.0
0.18367691,1.1885712,0.49784985,-0.75090235,0.41674155,0.047056466,0.0,0.0
-0.113452435,-0.0006707215,0.014253666,2.2364527e-06,-0.0016377434,5.6433703e-07,0.0,1.0
-0.009627151,-0.0020706917,-0.2321614,0.016980592,0.009348254,-0.058739793,1.0,1.0
0.21982555,1.0543175,0.3801713,-0.6885898,0.40733674,-0.030851562,0.0,0.0
0.25625,0.8471596,0.18741682,-0.6111553,0.3415141,-0.12143396,0.0,0.0
-0.08466043,-0.00087414024,-0.28577334,3.4716065e-06,0.000117659605,-1.5907739e-06,1.0,1.0
0.15870066,0.21077886,-0.21139362,-0.26180762,0.0038152486,-0.009314848,0.0,0.0
0.26445732,0.7137118,0.01772456,-0.5165168,0.2615633,-0.136092,0.0,0.0
0.021446515,-0.007749715,-0.17453015,0.010685069,0.052510362,-0.03671082,1.0,1.0
0.1900198,0.29153302,-0.24797134,-0.27834922,0.022513539,-0.075239785,0.0,0.0
0.26292142,0.7719721,0.06608156,-0.5251798,0.29913577,-0.15886965,0.0,0.0
0.15073557,0.18842699,-0.19143796,-0.2464799,0.00032105646,-0.032044843,0.0,0.0
0.13130769,0.13440143,-0.19773838,-0.2252531,0.0011008114,0.0052294983,0.0,0.0
0.26416597,0.7373875,0.04497031,-0.53794,0.27566174,-0.13983762,0.0,0.0
0.021110822,1.4297053,0.5144571,0.16904417,-0.011750253,0.0071529807,0.0,0.0
0.25677758,0.58652633,-0.09266316,-0.41724205,0.18542334,-0.091120996,0.0,0.0
-0.1133317,-0.00065870525,-0.011861098,0.00013914035,-0.0014200822,0.0006650243,0.0,1.0
0.08554592,0.045463454,-0.26719636,-0.1375616,-0.017016172,-0.06431594,0.0,0.0
0.1925377,0.29779732,-0.25837675,-0.25237796,0.02627552,-0.033439025,0.0,0.0
-0.0049651144,-0.0028190636,-0.22593348,0.015694683,0.015107339,-0.05423625,1.0,1.0
0.026179409,1.4329181,0.504465,0.14281097,-0.009388322,0.04724286,0.0,0.0
-0.03535662,-0.0008742118,-0.27535892,-3.9355295e-06,0.00011774888,1.7751652e-06,1.0,1.0
0.13902998,1.3188652,0.47540683,-0.51514477,0.38760546,0.14219038,0.0,0.0
0.102157116,1.3952582,0.41305166,-0.31346664,0.28456557,0.4088881,0.0,0.0
0.22450419,0.3867687,-0.1977049,-0.3236678,0.08045785,-0.07280111,0.0,0.0
-0.11332007,-0.00065899134,0.0011908414,-1.3465965e-05,-0.0014399042,-0.00038540023,0.0,1.0
-0.11329041,-0.0006612802,0.0013561014,-1.1675834e-05,-0.0014306254,-0.0004403921,0.0,1.0
0.0719018,0.026112923,-0.2799196,-0.16467409,-0.030087871,-0.07123096,0.0,0.0
0.2637844,0.7495205,0.055030115,-0.5096272,0.28265366,-0.18199639,0.0,0.0
0.26187047,0.64855444,-0.06285009,-0.50166196,0.21821383,-0.1345408,0.0,0.0
0.005927372,-0.0047668125,-0.20162423,0.021303587,0.029972373,-0.071918085,1.0,1.0
