x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.16239662,0.0066606854,-0.075747915,0.0049714292,-0.060325917,-0.018324014,1.0,0.0
-0.07722302,0.12219966,-0.08330552,-0.24286014,-0.010111201,-0.0029134527,0.0,0.0
-0.1827054,0.009615336,-0.042615455,0.0027321307,-0.08458704,-0.0103037115,1.0,0.0
-0.1654315,0.0071061826,-0.073774174,0.0048288302,-0.06395279,-0.017848115,1.0,0.0
-0.081273936,0.095304616,-0.077692725,-0.2513774,-0.0033880004,-0.0009037276,0.0,0.0
-0.10418148,-0.012694707,-0.09352613,0.031399854,-0.0711644,0.032444026,1.0,1.0
-0.16691704,0.0073238704,-0.07409986,0.0048401803,-0.065727994,-0.017924141,1.0,0.0
-0.1307292,0.001929841,-0.10766201,0.0072109173,-0.022439957,-0.025963357,1.0,0.0
0.0044638636,1.4346219,0.018385476,-0.21499988,0.18750489,0.15053856,0.0,0.0
-0.17746401,0.008858881,-0.05479577,0.003532302,-0.0783272,-0.0132476045,1.0,0.0
-0.046373747,0.29034743,-0.1392,-0.29498526,-0.016381655,0.03313475,0.0,0.0
-0.18861751,0.010463771,-0.021892931,0.0013895086,-0.091647215,-0.0052894396,1.0,0.0
-0.15761766,0.005956445,-0.084095605,0.0055497815,-0.054613866,-0.020347808,1.0,0.0
-0.14239416,0.0036900854,-0.09996673,0.006723992,-0.036406122,-0.024223,1.0,0.0
-0.16468468,0.006996677,-0.074479304,0.004877105,-0.06306039,-0.018017178,1.0,0.0
-0.030842494,0.37462795,-0.14673556,-0.3990593,-0.01635115,-0.019978322,0.0,0.0
-0.058973122,0.2222462,-0.13475832,-0.29803127,-0.01874902,-0.005579919,0.0,0.0
-0.18716288,0.0102554895,-0.028150892,0.0017927326,-0.08991026,-0.0068039647,1.0,0.0
-0.053849507,0.24811278,-0.12072982,-0.30559722,-0.01560562,0.02450202,0.0,0.0
-0.12330361,-0.0008943105,-0.10649763,0.022978723,-0.028504746,0.037587553,1.0,0.0
-0.14337626,0.0038373924,-0.0970309,0.0065177064,-0.03758154,-0.023508297,1.0,0.0
-0.12647095,0.00059935806,-0.10639487,0.021583518,-0.023370339,0.03258337,1.0,0.0
-0.18927917,0.0105584,-0.021322196,0.001353314,-0.09243738,-0.005152478,1.0,0.0
-0.18964186,0.010610328,-0.017397834,0.0011081718,-0.09287055,-0.004207966,1.0,0.0
-0.09463291,0.004404483,-0.056274362,-0.18248187,0.007833714,-0.022621851,0.0,0.0
-0.074657634,0.13905138,-0.101772524,-0.22626482,-0.009457205,0.03256668,0.0,0.0
-0.1763649,0.008699665,-0.056357216,0.0036360961,-0.07701446,-0.013624017,1.0,0.0
0.0134741785,1.261865,0.079499826,-0.6614913,0.19723321,-0.100297526,0.0,0.0
0.008791065,1.353776,0.05243004,-0.4789886,0.21823956,0.012301117,0.0,0.0
0.018771935,1.1236123,0.056568425,-0.79570216,0.16358694,-0.08399548,0.0,0.0
-0.0065918923,0.5325268,-0.13211595,-0.47243035,0.015628418,-0.025783077,0.0,0.0
0.005891323,1.409481,0.03539207,-0.3196098,0.20734788,0.08039467,0.0,0.0
0.012852574,0.8009511,-0.058436364,-0.5821138,0.078226246,-0.06691185,0.0,0.0
0.015633773,1.2135661,0.08484624,-0.7404348,0.18408519,-0.12284086,0.0,0.0
-0.15592718,0.005706606,-0.08283832,0.0054866774,-0.052593295,-0.020055192,1.0,0.0
-0.09834538,-0.00932832,-0.091858976,-0.10602982,-0.040978957,-0.29450896,1.0,1.0
-0.029365063,0.38360646,-0.14381832,-0.40094712,-0.0153522305,-0.01650996,0.0,0.0
-0.069056414,0.16636406,-0.10884191,-0.25534436,-0.016073156,0.009714547,0.0,0.0
-0.096232794,-0.0039598965,-0.07412247,-0.16273935,-0.009645003,-0.3744493,1.0,1.0
0.013936996,0.8271298,-0.031568367,-0.607261,0.08436169,-0.05044945,0.0,0.0
-0.047680568,0.2831031,-0.13061833,-0.32196844,-0.01644527,-0.0012722187,0.0,0.0
-0.0027151108,0.5634486,-0.12542777,-0.48064348,0.02292135,-0.06358698,0.0,0.0
-0.121220306,-0.001958146,-0.104694925,0.025411963,-0.03253717,0.04737606,1.0,0.0
-0.0039898874,0.5531792,-0.124391064,-0.45637214,0.019877462,-0.06087781,0.0,0.0
-0.19037494,0.010715041,-0.018715683,0.0011851441,-0.093745895,-0.0045216354,1.0,0.0
0.010394859,0.7505249,-0.06102712,-0.584019,0.06343398,-0.07447622,0.0,0.0
0.0062363623,0.67587346,-0.070557415,-0.5171309,0.0427896,-0.065879986,0.0,0.0
-0.1372282,0.0029130674,-0.10441987,0.0070602046,-0.030222708,-0.02530717,1.0,0.0
0.008260632,1.3645512,0.052430026,-0.4523219,0.2176245,0.012301123,0.0,0.0
-0.18397292,0.009797761,-0.041517094,0.0026600896,-0.08610098,-0.010040055,1.0,0.0
-0.026531886,0.40103903,-0.13074246,-0.4061086,-0.012200334,-0.04007861,0.0,0.0
-0.16162987,0.0065479614,-0.074955605,0.004930443,-0.05940972,-0.018139815,1.0,0.0
0.011360073,1.3048147,0.07182276,-0.58288175,0.20905425,-0.068061516,0.0,0.0
-0.08595991,0.059444558,-0.056998342,-0.22596464,0.0048163375,0.026101714,0.0,0.0
-0.101370715,-0.013307001,-0.09260769,-0.03626432,-0.068432964,-0.12319865,1.0,1.0
0.0033516884,1.4560208,0.00078662403,-0.03087332,0.11628489,0.22446911,0.0,0.0
-0.092704676,0.016240893,-0.07132281,-0.19341893,0.007777713,0.008218383,0.0,0.0
-0.15422201,0.005454049,-0.084664814,0.0056147943,-0.050554384,-0.020495329,1.0,0.0
-0.009613705,0.511614,-0.15545283,-0.46244484,0.011515467,-0.047069937,0.0,0.0
-0.015352535,0.47397208,-0.14365448,-0.4442197,0.002923893,-0.030535286,0.0,0.0
-0.071447946,0.15601459,-0.12671956,-0.24327575,-0.013512806,0.049020775,0.0,0.0
-0.02261591,0.42865014,-0.13481984,-0.37008232,-0.0047048954,-0.022099283,0.0,0.0
-0.084777355,0.06901632,-0.074441925,-0.22590323,0.0004719341,0.052219205,0.0,0.0
-0.0614604,0.2099521,-0.1304398,-0.28636464,-0.016214762,0.04454145,0.0,0.0
