no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.001085877,0.022723962,0.018486394,0.032443885,0.029292192,0.00606502,0.021426206,0.014990399,0.031993642,0.013162947,0.068012975,0.00672714,0.120479375,0.06618553,0.04626895,0.010435013,0.012871615,0.04751374,0.017850759,0.07293915,0.022035357,0.010911739,0.028868437,0.028232802,0.026617227,0.026762893,0.024193868,0.049222007,0.049910612,0.043911804,0.0053234454,0.013970734
0.020764086,0.035595577,0.00611799,0.06091505,0.015679004,0.027252862,0.010408528,0.0216116,0.058346022,0.012103556,0.09645765,0.04881149,0.17559426,0.111262664,0.059246507,0.0019863602,0.040203933,0.06637092,0.015837913,0.11557969,0.038085148,0.055882934,0.014036946,0.038138118,0.06731113,0.05937893,0.072767,0.12149904,0.1398795,0.11331523,0.027080711,0.030126464
0.010593922,0.036231212,0.046401378,0.055882934,0.06735086,0.024524929,0.0303251,0.019466331,0.099503405,0.069178306,0.21601006,0.10339668,0.33458254,0.17612395,0.099821225,0.027199894,0.016367609,0.06218632,0.07505793,0.09651063,0.10869364,0.038138118,0.049473614,0.032682247,0.041740052,0.0037078725,0.06438456,0.0072700786,0.103740975,0.06688737,0.01913527,0.0069125337
0.017890485,0.23253658,0.02404158,0.4396875,0.021518903,0.023895914,0.009554393,0.056849632,0.18520162,0.07590545,0.54858637,0.25988212,0.914699,0.77843475,0.13833013,0.21604979,0.050493278,0.33097398,0.036032576,0.60188043,0.08035158,0.12926571,0.029120041,0.058263257,0.15320465,0.23146725,0.3593822,0.35103288,0.61845654,0.5774416,0.10835264,0.08130835
0.010593922,0.036231212,0.04642786,0.055935904,0.06732437,0.02447196,0.0303251,0.019492816,0.099476926,0.06920479,0.21595709,0.10339668,0.33452955,0.17609747,0.099821225,0.02722638,0.016314639,0.06218632,0.07516387,0.09651063,0.10864066,0.038085148,0.049526583,0.032682247,0.041740052,0.0036813878,0.06435807,0.007256836,0.103727736,0.06690061,0.01913527,0.006925776
0.01852612,0.23838972,0.02673641,0.45005628,0.025279745,0.020870026,0.010845527,0.058346022,0.18457259,0.082235314,0.55154604,0.27107197,0.91870487,0.78169894,0.13692644,0.21765211,0.051347412,0.33872077,0.032450505,0.6155996,0.07534265,0.12527974,0.030828312,0.06025955,0.1535589,0.23425314,0.35810766,0.35597563,0.616601,0.5759981,0.10896179,0.080586635
0.025643911,0.22345228,0.02955042,0.4385155,0.030172812,0.02586241,0.008395683,0.046335164,0.19014765,0.08345362,0.5260677,0.28055352,0.8698603,0.7343375,0.1189896,0.20612462,0.06310666,0.31628814,0.025273124,0.59792095,0.0626167,0.12741838,0.02496855,0.043627094,0.16680129,0.21475866,0.33713168,0.33556578,0.5773323,0.5498179,0.09329603,0.087532274
0.024736807,0.24746077,0.0029133284,0.44683838,0.033794608,0.003827054,0.0034430246,0.07164139,0.23434415,0.11442097,0.5130504,0.22184996,0.99438524,0.8338939,0.099867575,0.20644243,0.06543071,0.3488181,0.062914655,0.6158776,0.071403034,0.10623055,0.015864398,0.08097729,0.1955638,0.22312123,0.36019334,0.38617492,0.6589419,0.59174997,0.074369326,0.056902602
0.012606767,0.02976892,0.0041051446,0.04730186,0.0013242402,0.01422234,0.014407733,0.018274514,0.039171025,0.0013772098,0.07243594,0.017268091,0.13531086,0.080513805,0.049923856,0.0055618086,0.023200689,0.05424088,0.0053499304,0.087399855,0.002436602,0.028868437,0.022406144,0.031463947,0.046772163,0.044971198,0.04663974,0.087135,0.0980335,0.08152023,0.017572667,0.0216116
