x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.038888358,0.9647856,-0.0024520035,-0.65008193,0.14241098,-0.07375728,0.0,0.0
0.037810612,0.8901694,-0.040617254,-0.6177366,0.1201349,-0.081976876,0.0,0.0
-0.14889994,-0.0016683959,-0.00974755,0.018893208,-0.11398699,0.03908966,1.0,1.0
0.027356435,1.2338209,0.12264626,-0.66073,0.19185822,-0.070930675,0.0,0.0
-0.15097246,0.01096209,0.0020966441,-0.000120586,-0.09732031,-0.00076238206,1.0,1.0
0.0011181831,1.4150914,0.11324771,0.18538962,-0.0012889444,-0.025652293,0.0,0.0
-0.039922617,0.3491996,-0.1777178,-0.3434741,-0.033896703,-0.0134752095,0.0,0.0
-0.030784607,0.39012223,-0.17298752,-0.35098302,-0.0303484,-0.048383858,0.0,0.0
-0.0047429083,0.5151802,-0.15697789,-0.4455203,-0.009248794,-0.046800006,0.0,0.0
-0.079991914,0.19153805,-0.18282452,-0.2419096,-0.045343902,-0.0037115708,0.0,0.0
-0.14233713,0.01332551,-0.13793588,-0.20646231,-0.062176593,-0.018795889,0.0,0.0
0.021802712,1.3022854,0.10366639,-0.5293052,0.19932246,0.006439183,0.0,0.0
0.026963616,0.7267744,-0.115017354,-0.53826886,0.06311225,-0.07228919,0.0,0.0
0.018595124,0.65623856,-0.15047565,-0.51716393,0.03699484,-0.13264082,0.0,0.0
-0.15096588,0.010961232,-0.00030226307,1.8201466e-05,-0.09733315,0.00010947216,1.0,1.0
-0.1509635,0.010960946,0.00072304887,-3.8067577e-05,-0.097337954,-0.00026445164,1.0,1.0
-0.05038462,0.30495617,-0.18208341,-0.33121604,-0.03918926,0.01476192,0.0,0.0
0.022842502,1.289777,0.10366639,-0.5559719,0.19964442,0.0064391904,0.0,0.0
-0.12594804,0.060233627,-0.16806157,-0.22060822,-0.062120598,-0.020859057,0.0,0.0
-0.13436203,0.036091957,-0.15677544,-0.22480705,-0.06402984,0.030591765,0.0,0.0
-0.015972996,0.4594057,-0.20389299,-0.36731523,-0.018279191,-0.040870067,0.0,0.0
-0.15034112,0.009628353,-0.01180509,0.014061902,-0.10605845,0.04558919,1.0,1.0
-0.09885273,0.13258103,-0.18771099,-0.23113208,-0.054587092,-0.042093195,0.0,0.0
-0.020043183,0.4410553,-0.20625067,-0.42133105,-0.023608834,-0.031536248,0.0,0.0
-0.046826173,0.31925547,-0.16192171,-0.3267314,-0.03895661,-0.005380135,0.0,0.0
-0.15097132,0.010962019,-0.00080456986,4.7034442e-05,-0.09732301,0.0002920109,1.0,1.0
-0.076404855,0.20311433,-0.1653947,-0.28202432,-0.04549026,0.019342728,0.0,0.0
-0.05695925,0.2758442,-0.16106132,-0.33242953,-0.038182113,0.03959145,0.0,0.0
-0.13280973,0.041151606,-0.1730709,-0.22307843,-0.06555943,0.017184572,0.0,0.0
-0.15098754,0.010962949,-0.0075529823,0.0009047735,-0.09726667,-0.0037327628,1.0,1.0
-0.055368613,0.28332505,-0.1489401,-0.30654392,-0.040161703,-0.009156441,0.0,0.0
0.012220574,1.4006307,0.055977087,-0.24016052,0.14819184,0.20118515,0.0,0.0
-0.036260605,0.36500552,-0.17596789,-0.36043102,-0.032211706,-0.008424154,0.0,0.0
-0.15097293,0.010962234,-0.00052821456,3.392515e-05,-0.097319804,0.00019024129,1.0,1.0
0.012880516,1.39465,0.055950653,-0.2668394,0.15824933,0.20116791,0.0,0.0
-0.13108769,0.0461717,-0.16251037,-0.19663697,-0.06641868,-0.025132563,0.0,0.0
-0.04520426,0.32660675,-0.1780447,-0.36161524,-0.0386876,-0.017557696,0.0,0.0
-0.13947363,0.022005854,-0.16426149,-0.18447003,-0.062458985,0.012253481,0.0,0.0
-0.124256805,0.06519636,-0.18625365,-0.21693368,-0.06107765,-0.03644365,0.0,0.0
