x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.22015767,0.09696272,0.0074755116,-0.21227223,0.0015843187,0.013782082,0.0,0.0
-0.22211461,0.15848286,-0.002020425,-0.28425238,-0.022972805,0.04134064,0.0,0.0
-0.21478176,0.016774116,0.050246853,-0.10431306,-0.37266648,-0.16717163,1.0,1.0
-0.21138129,0.02834395,-0.00958577,0.016003111,-0.3128955,0.04639619,1.0,1.0
-0.21649142,0.036092456,0.0686722,-0.21778212,-0.30272412,-0.6531777,0.0,0.0
-0.21294169,0.016642509,0.037363537,0.0540942,-0.39626125,0.029053804,1.0,1.0
-0.21151085,0.028993187,-0.008213191,0.014492522,-0.30854186,0.04256799,1.0,1.0
-0.22074255,0.12445408,0.014634691,-0.2679746,-0.00658426,0.06229523,0.0,0.0
-0.08357449,1.2374245,-0.3290054,-0.6276276,-0.037350338,-0.101237416,0.0,0.0
-0.18576774,0.5795194,-0.09462184,-0.472274,-0.08227512,0.053255297,0.0,0.0
-0.12449522,1.0163596,-0.2649442,-0.757659,-0.090702005,-0.01955366,0.0,0.0
-0.21248336,0.03201786,-0.0004390745,9.885195e-05,-0.28994364,0.00018208723,1.0,1.0
-0.21065407,0.023275075,0.0031329212,0.01963852,-0.3478346,0.068900876,1.0,1.0
-0.19555731,0.4646156,-0.09405122,-0.41780636,-0.06699149,0.02580201,0.0,0.0
-0.1824933,0.613342,-0.13576359,-0.5355129,-0.0888655,0.03153152,0.0,0.0
-0.2216918,0.1465024,0.026736293,-0.26742288,-0.017071761,0.06697901,0.0,0.0
-0.19462986,0.47401765,-0.08496685,-0.43345708,-0.06828159,0.038811173,0.0,0.0
-0.21233806,0.03198324,-0.014136061,0.0018487645,-0.28943023,-0.008508533,1.0,1.0
-0.07695999,1.2650712,-0.3204815,-0.5746933,-0.025507482,-0.13567747,0.0,0.0
-0.14112358,0.90380615,-0.22884972,-0.7082178,-0.09578937,0.005067195,0.0,0.0
-0.2106318,0.024026737,-0.0032825558,0.016550317,-0.3421091,0.053115614,1.0,1.0
-0.21193667,0.030831609,-0.012103995,0.01818956,-0.29637393,0.052391052,1.0,1.0
-0.21087618,0.025960146,-0.007151319,0.017177816,-0.32860932,0.05204959,1.0,1.0
-0.096690655,1.1748531,-0.32665998,-0.7353796,-0.06388345,-0.11069956,0.0,0.0
-0.018428326,1.4032502,-0.36727983,-0.1212604,0.0178517,0.051321752,0.0,0.0
-0.14328928,0.8878604,-0.21720687,-0.70865864,-0.09515635,0.012660019,0.0,0.0
-0.10688496,1.1216067,-0.33982423,-0.815702,-0.07483653,-0.058248453,0.0,0.0
-0.22191735,0.1717483,-0.03094751,-0.27822277,-0.026271,0.06433549,0.0,0.0
-0.039634895,1.3743191,-0.34800163,-0.28103593,0.016259424,-0.026018735,0.0,0.0
-0.21112052,0.020604668,0.0039038137,-0.0013460747,-0.36992052,0.001428971,1.0,1.0
-0.053450964,1.343013,-0.3381877,-0.38794577,0.007135734,-0.0652127,0.0,0.0
-0.21905465,0.054321464,0.115234636,-0.08874234,-0.1176773,-0.8852466,0.0,1.0
-0.1721262,0.6965994,-0.18006244,-0.5678522,-0.09457489,-0.02712227,0.0,0.0
-0.22033128,0.08688155,-0.019297661,-0.2088859,0.0063233054,0.039588176,0.0,0.0
-0.02909336,1.3914874,-0.35576192,-0.20093513,0.01860942,0.0050513246,0.0,0.0
-0.21208882,0.0191007,0.035064004,0.049284805,-0.3854314,0.18756774,1.0,1.0
-0.014781475,1.405978,-0.36727294,-0.09459164,0.01528585,0.0513153,0.0,0.0
-0.20704933,0.33120131,-0.073103145,-0.3652782,-0.04291587,0.004650696,0.0,0.0
-0.19028978,0.52434355,-0.098299235,-0.4813899,-0.07586333,0.040603172,0.0,0.0
-0.19135132,0.51417035,-0.1074417,-0.45207974,-0.074585,0.025566638,0.0,0.0
-0.21210441,0.031577837,-0.010068406,0.016524741,-0.29140908,0.048335053,1.0,1.0
-0.15996513,0.77497673,-0.20736448,-0.58606666,-0.096096136,-0.025458422,0.0,0.0
