no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.00073796837,0.0008986564,0.004086491,0.004505534,0.001182978,0.0009734435,0.001219894,0.001219894,0.00042650464,0.00051910017,0.0023598983,0.0026014824,0.0006831103,0.0005619608,0.0007042464,0.0007042464,0.00050952606,0.000620792,0.0028261917,0.0031160172,0.00081731664,0.0006723052,0.0008428319,0.0008428319,1.5075318e-05,1.9120282e-05,9.90858e-05,0.00010958566,2.6229673e-05,2.0966927e-05,2.7153266e-05,2.7153266e-05
0.0014819633,0.00091696123,0.0013045121,0.0021919068,0.0016612948,0.0016142019,0.0016647856,0.0016647856,0.0018610662,0.0011527411,0.0016379615,0.0027502184,0.0020861486,0.002026231,0.0020897181,0.0020897181,0.0007850169,0.00048510835,0.000690768,0.0011618168,0.0008802145,0.00085518067,0.0008820347,0.0008820347,0.0008494604,0.00052506593,0.0007473818,0.001256898,0.0009524384,0.0009253064,0.00095435913,0.00095435913
0.00595973,0.004954893,0.0049397987,0.0049458924,0.0049474784,0.0049458845,0.0013033524,0.013004199,0.008443267,0.00702257,0.006987546,0.0070116282,0.0070137912,0.0070115263,0.0021676717,0.018875165,0.009463479,0.007871269,0.007831423,0.007859086,0.007861503,0.007858968,0.0024450596,0.021177009,0.0027556112,0.0022915325,0.0022800975,0.0022879578,0.0022886652,0.0022879245,0.00070583075,0.0061632255
0.0007301381,0.0010603797,0.0011159336,0.0003543651,0.0018183991,0.005806716,0.012608352,0.02372458,0.0066280365,0.005447462,0.0043613776,0.005325411,0.004960803,0.0067481464,0.00077164744,0.018754821,0.009234501,0.0075919502,0.0060801394,0.0074190544,0.0069026006,0.00942246,0.0010227121,0.02621396,0.0036640652,0.0030111873,0.0024105601,0.00294361,0.0027417813,0.0037309842,0.00042408358,0.010372962
0.012629932,0.017280942,0.033238728,0.03045188,0.021388208,0.052778535,0.011180173,0.1840574,0.0005954913,0.0008195156,0.0015814556,0.0014485405,0.00100964,0.0025031397,0.00048796018,0.008769856,0.02324536,0.031889345,0.06138597,0.056238204,0.039337233,0.09723153,0.019644205,0.33985627,0.01947349,0.026747651,0.051508803,0.04718894,0.032945022,0.08149715,0.016103204,0.2851593
0.006680459,0.06188575,0.032820065,0.027535617,0.03550905,0.009221436,0.004559494,0.004559494,0.00560259,0.051906742,0.027524851,0.023075297,0.029767513,0.0077364757,0.0038260582,0.0038260582,0.005890268,0.054583393,0.028951192,0.024293682,0.03132463,0.00813541,0.0040226644,0.0040226644,0.0009747494,0.0090645645,0.0048098946,0.004037353,0.0052051567,0.0013501215,0.0006662322,0.0006662322
0.005230903,0.00814462,0.0040420024,0.0048731384,0.004941474,0.005002655,0.0047363555,0.0047363555,0.0039834795,0.005312071,0.00010554401,0.0027223998,0.010558149,0.0062760394,0.0048193373,0.0048193373,0.009892647,0.012390941,1.1749342e-05,0.0067787804,0.025768071,0.015405582,0.011876463,0.011876463,0.005752637,0.007831742,0.0001914469,0.003915784,0.015355529,0.009097004,0.0069784145,0.0069784145
0.0036226595,0.0033075335,0.003544086,0.0029854428,0.0014252514,0.0054230685,0.008085892,0.014971843,0.006287772,0.005516313,0.0051747323,0.005308448,0.0048199417,0.0065658037,0.0013550073,0.015879087,0.008819889,0.0077398866,0.0072671315,0.007445502,0.0067427056,0.009232786,0.0020065573,0.022350961,0.0035298585,0.0030966233,0.0029049553,0.0029798031,0.0027050413,0.0036865727,0.00076198025,0.008918663
0.006012244,0.0050295247,0.0048074583,0.0049409857,0.005025912,0.004596721,0.001969514,0.013505288,0.008330932,0.0069610747,0.0066022514,0.0068115024,0.0069562127,0.0063542933,0.0030264736,0.019285465,0.009576711,0.008001434,0.0075850347,0.0078273965,0.007995847,0.0073032747,0.0035037922,0.022214824,0.0029025688,0.0024248755,0.0022997817,0.0023727203,0.0024231812,0.0022133186,0.0010529825,0.0067227897
0.0011641725,0.00117191,0.0016402486,0.0009743674,0.0036666603,0.00407925,0.017414259,0.019908395,0.0056564515,0.00505922,0.0048455703,0.004875013,0.0037586126,0.0059772287,0.0021067453,0.01561987,0.008195312,0.0073363315,0.0070516258,0.0070617585,0.0052324296,0.008796922,0.0038706118,0.023432512,0.0034940594,0.0031251234,0.0029938195,0.0030110606,0.0023151455,0.0036961876,0.0013234974,0.009674712
0.0021115863,0.00076117273,0.005963741,0.0054954095,0.005287659,0.006352985,0.002901187,0.002901187,3.6370595e-05,1.0900513e-05,0.00010925043,0.00010058849,9.6796815e-05,0.00011658285,5.130531e-05,5.130531e-05,0.0019288496,0.00068244454,0.0054563344,0.005023628,0.0048331544,0.0058110263,0.0026546514,0.0026546514,0.0013336503,0.00041828895,0.0038066092,0.0034845145,0.003349484,0.004047883,0.0018538955,0.0018538955
0.0029637022,0.0024515172,0.002504456,0.0023808114,0.0024491334,0.0026559122,0.0024315561,0.003476721,0.001113941,0.0009204956,0.00094059017,0.0008942697,0.00091953407,0.000998192,0.0009129286,0.0013198714,0.0053888955,0.0044564796,0.004553102,0.0043290397,0.0044519906,0.0048298105,0.0044200644,0.006355985,0.0041334233,0.0034171774,0.0034915295,0.003320032,0.0034136572,0.0037046673,0.0033891562,0.004895159
0.0019354181,0.0015253384,0.0013442539,0.0014378849,0.0014859323,0.0016732361,0.0014913802,0.0018862861,0.0024153972,0.0019033535,0.00167714,0.0017947179,0.0018541222,0.0020883756,0.001860923,0.0023673237,0.0042819777,0.0033752667,0.0029748224,0.0031822708,0.0032881203,0.0037024978,0.00330016,0.004183231,0.0054747937,0.0043155937,0.0038036157,0.004069084,0.0042041964,0.004734063,0.0042195665,0.005352532
0.0029988969,0.0014081035,0.0011609822,0.0025950123,0.005741746,0.0061004814,0.020843944,0.030608801,0.0067078765,0.005414365,0.0040925546,0.005311672,0.0049615614,0.0067677386,0.0013051212,0.019563058,0.009342813,0.0075439326,0.005702874,0.007398068,0.0069031753,0.009446926,0.0017711244,0.027332403,0.0037047067,0.0029900577,0.002259717,0.0029332412,0.0027396416,0.0037382767,0.00071859686,0.01080972
0.0057635684,0.010418254,0.0015313384,0.010050017,0.0006869608,0.0049448935,0.0026638422,0.0026638422,0.005296207,0.009588945,0.0014160593,0.0092412345,0.00062621624,0.0045589837,0.0024493905,0.0024493905,0.0049672294,0.008986616,0.0013240637,0.008665393,0.0005882713,0.00426647,0.0022953725,0.0022953725,0.0063035856,0.011442714,0.0017060839,0.011017259,0.00072956743,0.0054391404,0.0029122815,0.0029122815
0.006632657,0.015645586,0.0031296592,0.013583244,0.0006050055,0.0015463205,0.0027734071,0.0027734071,0.00581542,0.013713627,0.002747773,0.011903189,0.0005327125,0.0013525991,0.0024336502,0.0024336502,0.004565774,0.01077167,0.0021541452,0.009351045,0.00041544985,0.0010637443,0.0019085405,0.0019085405,0.00084599864,0.0019999123,0.00039775626,0.0017355089,7.4326555e-05,0.00019500879,0.00035194756,0.00035194756
0.0032019562,0.0026691358,0.0028326595,0.0026624652,0.0026613635,0.0026624654,0.0026624657,0.0043432433,0.0018944126,0.0015777792,0.0016757057,0.0015737978,0.0015731456,0.0015737978,0.0015737978,0.0025943734,0.005629868,0.004691271,0.004980632,0.004679489,0.004677553,0.004679489,0.0046794894,0.007679355,0.0038207786,0.0031826997,0.0033799408,0.003174676,0.003173361,0.003174676,0.0031746768,0.0052302796
0.005969635,0.004998985,0.004930836,0.004988918,0.0049909125,0.0049890196,0.0013212549,0.01254053,0.008693511,0.007257731,0.007113179,0.0072448035,0.007248169,0.0072453343,0.0022349807,0.019072099,0.00943785,0.007878398,0.0077199526,0.007864422,0.00786809,0.007865012,0.002438115,0.020733796,0.0026025153,0.0021722766,0.002128979,0.0021684023,0.0021694114,0.0021685613,0.0006673326,0.0057124835
0.0023525534,0.0019106213,0.0018819248,0.0018518121,0.001896134,0.0020361987,0.0018825218,0.0027995622,0.0007597349,0.00061658246,0.0006072901,0.0005975741,0.00061186124,0.0006573188,0.0006074837,0.0009052366,0.0046763862,0.0037986003,0.003741612,0.003681867,0.0037697533,0.0040481407,0.003742798,0.0055658566,0.0047391527,0.0038501702,0.0037924964,0.0037317786,0.0038209348,0.0041028415,0.003793698,0.005631023
