no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.0036874372,0.0036458513,7.5798857e-06,0.0018272109,0.0019966024,0.0022094897,0.0021947736,0.0021947736,0.002985095,0.0029504742,7.26709e-06,0.0014762745,0.0016162994,0.001788953,0.0017767705,0.0017767705,0.002268974,0.0022432774,4.1878434e-06,0.001123863,0.0012283442,0.0013594204,0.0013503168,0.0013503168,0.0008265787,0.00081713777,7.0154715e-07,0.00040885524,0.00044711708,0.0004949509,0.00049159845,0.00049159845
0.0032270502,0.0041220244,0.0010369775,0.0039032518,0.0034916091,0.0080790315,0.009267338,0.031867195,0.0050212173,0.0060321633,0.0030719207,0.0058597433,0.0055906437,0.0097086625,0.0072417897,0.03399225,0.00603064,0.007252773,0.0036589948,0.007042084,0.006711171,0.011720325,0.00884795,0.041152384,0.0020116153,0.0024170917,0.0012293494,0.0023479548,0.0022398257,0.0038920997,0.0029059136,0.013633275
0.0015607772,0.0014713624,0.0026637702,0.0037841608,0.0017904943,0.0018538103,0.0017836604,0.0017836604,0.00033673758,0.00031706144,0.00057481433,0.0008170369,0.00038594624,0.00039964853,0.00038445884,0.00038445884,0.0013353627,0.001258729,0.0022790295,0.0032377548,0.001531765,0.0015859482,0.0015259137,0.0015259137,0.0005491237,0.00051748846,0.00093759823,0.0013323943,0.00062989665,0.00065221125,0.0006274849,0.0006274849
0.001890124,0.004840575,0.00095684803,0.004004371,0.002945408,0.00296701,0.002859933,0.002859933,0.00020413061,0.0005223032,0.000119772936,0.00044263972,0.0003394824,0.0003305193,0.00031298125,0.00031298125,0.0036646395,0.009372594,0.002009412,0.007836918,0.0058934377,0.005832251,0.0055691055,0.0055691055,0.0033138727,0.008447886,0.0019976236,0.007166344,0.005557172,0.0053761527,0.0050820825,0.0050820825
0.0028262802,0.0021630793,0.0021432394,0.0021587708,0.0021577794,0.0021556923,0.002158919,0.0039038556,0.00043765895,0.00033463736,0.00033155308,0.00033396826,0.0003338147,0.000333489,0.000333991,0.0006062037,0.0054632328,0.0041811448,0.004142779,0.0041728164,0.0041709025,0.0041668606,0.004173102,0.00755339,0.0052084224,0.0039865403,0.0039499784,0.003978606,0.0039767837,0.0039729285,0.0039788773,0.007197346
0.001965165,0.01268775,0.0058531375,0.011379477,0.006369183,0.0044275033,0.003543526,0.003543526,0.0021714356,0.014941411,0.0076856916,0.012311629,0.0058717127,0.004291855,0.0033406715,0.0033406715,0.003512596,0.023905689,0.012096084,0.019972146,0.009816275,0.007103362,0.0055588866,0.0055588866,0.0017121143,0.011779943,0.0060592582,0.009709004,0.004640145,0.003387323,0.0026368343,0.0026368343
0.0029814038,0.009301715,0.0016653714,0.007002686,0.009735912,0.0017354221,9.9783036e-05,9.9783036e-05,0.0039237496,0.012228947,0.002187066,0.009211941,0.012808466,0.0022795047,0.00013445491,0.00013445491,0.00088347757,0.0027581516,0.0004930578,0.002076441,0.0028872078,0.00051384984,2.8670127e-05,2.8670127e-05,0.002381301,0.0074275127,0.0013288673,0.005591896,0.007774745,0.0013846799,7.989677e-05,7.989677e-05
0.0021622507,0.0022961833,0.0031671727,0.0036923015,0.0024440186,0.0026981456,0.002422388,0.002422388,0.0002936846,0.0003117932,0.00043043427,0.0005019834,0.00033195753,0.00036662907,0.00032896546,0.00032896546,0.0021904155,0.0023259944,0.0032080936,0.0037399847,0.0024757567,0.0027331943,0.0024538117,0.0024538117,0.0016218292,0.0017220253,0.0023743422,0.0027678234,0.0018329162,0.0020235025,0.0018165897,0.0018165897
0.005350237,0.0034417855,0.0032415197,0.003422851,0.0033977986,0.0034228764,0.0034228764,0.0034228764,0.008330371,0.0053548743,0.005043339,0.0053254096,0.0052864063,0.0053254487,0.0053254482,0.0053254482,0.008474845,0.0054490757,0.0051320535,0.005419095,0.005379415,0.005419135,0.0054191356,0.0054191356,0.002633748,0.0016927825,0.0015942545,0.001683464,0.0016711294,0.0016834765,0.0016834765,0.0016834765
