no-op,fire left,fire main,fire right
-0.3809886,-0.30855644,0.23449296,0.08551848
1.2540395,1.6743678,-2.0167181,0.67126346
-0.4507523,-0.09744725,0.38567835,-0.15880337
0.6297461,-0.070045084,-1.2348893,1.1343817
0.5310643,-0.08247344,-1.0264595,0.9785639
1.0274343,1.0414879,-1.7093699,0.8217884
-0.31892923,-0.41976556,0.094602674,0.25477612
-0.5752487,0.07840064,0.58270293,-0.431427
0.78623456,1.2232647,-1.2447236,0.38690338
-0.21542095,-0.44219157,-0.080650255,0.4000368
0.5800153,0.15220751,-1.1608126,0.92116064
1.2582637,1.6295799,-2.0267477,0.7075218
0.5159807,-0.12425324,-1.0078697,0.98933595
-0.5712249,-0.25806576,0.468889,-0.16274342
-0.22774668,0.01552812,0.073113084,0.036043555
0.55748785,-0.00632374,-1.0589025,0.9579329
-0.70305324,-0.24590543,0.6939165,-0.34402236
-0.01587611,-0.63212633,-0.39643413,0.7697047
0.568246,0.024234071,-1.0721791,0.94984233
1.2631146,1.589191,-2.037321,0.7426629
-0.27905983,-0.681829,-0.012363613,0.49171597
-0.6406903,-0.10532537,0.59504807,-0.3575481
1.1952379,1.1890181,-1.9867957,0.9225388
-0.4340872,-0.11024572,0.35133964,-0.12693313
-0.5431995,-0.16552627,0.45497382,-0.1986129
1.247191,1.5392762,-2.0222313,0.7584944
-0.33106652,0.39886677,0.2523152,-0.3536613
-0.3302073,0.18128225,0.18582314,-0.18236193
-0.36837882,0.49742475,0.3328953,-0.47578663
-0.37972254,-0.19534025,0.26885998,-0.0029840767
-0.60500807,-0.09839843,0.5507141,-0.32050914
1.7775804,2.7394476,-2.8910568,0.68071693
-0.31121594,-0.6732842,0.069823,0.43647343
0.51882166,-0.116173774,-1.0113578,0.98717713
-0.01667199,0.45079613,-0.17971277,-0.013253421
-0.067070216,-0.3036533,-0.21339518,0.46163303
1.2596476,1.5781635,-2.0336106,0.7458937
1.7793158,2.6155214,-2.9039013,0.7593651
1.210005,1.3490596,-2.0100045,0.8470966
1.1434529,0.78703773,-1.9021716,1.1024336
1.229758,0.6060101,-2.0510018,1.3131223
-0.33878642,-0.14411056,0.19238073,0.0216645
0.54303855,-0.046815276,-1.0410886,0.96849215
0.5433451,-0.045865133,-1.041461,0.9682113
-0.37402168,0.3973607,0.3299084,-0.41041422
-0.27530277,0.84007347,0.18908037,-0.58046234
-0.7455455,-0.3939662,0.72088844,-0.28394905
1.262893,1.6180643,-2.034603,0.72162795
-0.2573815,-0.59361494,0.042403564,0.42843533
-0.48527652,-0.04110165,0.42997274,-0.23601973
0.7780342,1.2463399,-1.2295673,0.36364487
-0.45161203,0.49101067,0.42632645,-0.55964345
0.55644614,-0.009362586,-1.0576358,0.95877475
0.24592538,-0.8621197,-0.675446,1.1754223
-0.0055301674,0.012249194,-0.24657434,0.30691573
0.800709,1.1626529,-1.2730625,0.4427322
0.5521276,-0.019983836,-1.0522494,0.9610431
0.46664026,-0.25154057,-0.9470183,1.0191851
-0.43698516,-1.0749776,0.18253577,0.57331955
-0.19086896,-2.2130263,-0.22239318,1.593887
1.5169641,1.4881243,-2.5325615,1.1301562
1.0774865,0.8533026,-1.8037982,0.9929693
0.53038156,-0.47706655,-1.1150577,1.2758547
0.3495988,-0.58370936,-0.80290425,1.1070589
1.2638158,1.6054307,-2.0365717,0.73202336
0.80097705,1.1608568,-1.2738402,0.44436967
1.1970031,1.2679375,-1.9889607,0.8822988
-0.3622375,-0.23775285,0.18740071,0.071557775
-0.48650151,-0.75778735,0.35458887,0.26435775
-0.5923993,-0.5181078,0.4887895,-0.012194045
1.2604067,1.5953134,-2.0311186,0.7347768
-0.66895664,-0.081534594,0.6999625,-0.43387687
-0.56110203,-0.0054683164,0.55443084,-0.3577739
1.1922474,1.1864918,-1.9816658,0.9205195
0.80022496,1.1659645,-1.2719822,0.4398281
-0.2849622,-0.22283861,0.1266403,0.13240968
-0.3164953,-0.0697899,0.19118586,-0.012027375
-0.2792061,0.69527364,0.23249401,-0.5080118
1.4043297,1.0773016,-2.3244712,1.2218986
1.2617886,1.6101383,-2.0329795,0.7258724
0.13602611,-1.1536748,-0.5405014,1.245521
0.20571588,-0.9690262,-0.6260128,1.2011552
1.2539616,1.6401358,-2.0189002,0.69451725
1.2549936,1.5701605,-2.0269816,0.74569
-0.36558884,0.77717113,0.33119935,-0.6539292
-0.41500258,-0.3842246,0.21797816,0.11847025
-0.6284821,0.21508464,0.5916686,-0.5629827
-0.18798974,-0.138809,-0.05288571,0.21447049
-0.11936715,0.43089297,-0.053297095,-0.11644943
0.38350803,-0.49135318,-0.84471065,1.0841246
-0.56635165,-0.56482387,0.44749445,0.05156246
-0.3297721,0.20736933,0.22437917,-0.21590278
-0.37823683,-0.008489512,0.29090393,-0.132624
1.2498739,1.7023491,-2.0079057,0.64695
1.1909058,1.2289737,-1.9787557,0.89617765
1.4825711,1.3616518,-2.4685009,1.1570374
-0.3283732,0.18019623,0.23893592,-0.20288405
1.762511,2.3519611,-2.8991096,0.91798615
0.31943548,-0.6646347,-0.76578283,1.1269292
-0.6573422,-0.016857386,0.69010955,-0.46422613
