no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.0006095301,0.0003063933,0.00012384666,4.078736e-05,8.6356136e-05,3.4287546e-06,9.0591835e-05,9.0591835e-05,0.00087440485,0.0004397671,0.00017795907,5.8815498e-05,0.00012418821,5.256456e-06,0.00013026377,0.00013026377,0.00010448724,5.223614e-05,2.0770352e-05,6.452197e-06,1.4307982e-05,1.3613208e-08,1.5038113e-05,1.5038113e-05,0.00026286792,0.00013194588,5.310096e-05,1.7214035e-05,3.6907684e-05,1.0896227e-06,3.8737267e-05,3.8737267e-05
7.666198e-05,0.0001823951,0.0005337254,0.00094507996,0.00040058573,0.0009562268,0.00051815447,0.00051815447,1.9144054e-05,4.6131543e-05,0.00013605194,0.00024125853,0.00010199222,0.00024415654,0.00013206815,0.00013206815,6.833802e-05,0.0001625778,0.00047572222,0.0008424586,0.00035702327,0.0008524037,0.00046184007,0.00046184007,3.0367059e-05,7.255662e-05,0.00021279589,0.00037715264,0.00015958713,0.00038165794,0.00020657288,0.00020657288
3.5377398e-05,2.5596022e-05,2.4444164e-05,3.197934e-05,1.4933675e-05,3.2635144e-05,1.9794152e-05,4.6810947e-05,0.004290028,0.0031814803,0.0030332175,0.003991559,0.0019649316,0.004060266,0.0027151676,0.005534106,0.00015823777,0.00011606103,0.00011080022,0.00014505288,7.006832e-05,0.00014774359,9.436939e-05,0.00020673545,0.0026471254,0.0020082577,0.0019055936,0.0025568362,0.0013076589,0.0025661492,0.0019317117,0.0033184444
0.0005709694,0.00059866183,0.00061055506,0.00052853633,0.0013888935,0.0003842574,0.0025596332,0.0012476337,0.0019839874,0.0015758076,0.0016399005,0.0014672513,0.0029885287,0.0011421855,0.004889014,0.0043775197,0.0011763283,0.0009600219,0.0009967837,0.0008886184,0.0018657399,0.00068702805,0.0031030853,0.0025944132,0.00015716176,0.00012414795,0.00012925135,0.00011562461,0.00023499642,9.0010726e-05,0.00038383272,0.00034768437
0.0009992521,0.0016977866,0.0019129949,0.0003062127,0.0025841966,0.0037622692,0.0016446452,0.0016446452,0.003835368,0.0054274662,0.005829977,0.0017547522,0.004089604,0.0033491233,0.0053775897,0.0053775897,0.002170742,0.0032557487,0.0035589829,0.0004903575,0.0033137782,0.0038045805,0.003201145,0.003201145,0.012977947,0.014896078,0.015257443,0.013790817,0.0029229845,0.017956179,0.015180518,0.015180518
0.00046985262,0.0006627188,0.0008705893,0.001071334,0.0017004724,0.00058881415,0.001993536,5.6834066e-05,0.00045728096,6.691331e-05,0.0009031521,0.0012050035,0.009420128,0.00034179568,0.004352514,0.0066259224,0.00031322028,0.00014457572,0.00060101337,0.00077839964,0.004342561,1.1610035e-05,0.0023184938,0.0027327153,7.407568e-05,2.845907e-05,0.00014595926,0.00019732004,0.0017103245,7.766075e-05,0.0007570756,0.0012387703
0.00055398664,0.00058776874,0.0005957587,0.00052313256,0.0013977909,0.00039032637,0.0025681164,0.0012375553,0.001950522,0.0015618887,0.0016185134,0.0014646683,0.0030266414,0.0011649233,0.004940758,0.004336521,0.001149296,0.0009465051,0.000978321,0.000882349,0.0018812915,0.00069718336,0.003123105,0.0025572996,0.00015914442,0.0001267107,0.00013136293,0.000118864984,0.000244989,9.4554984e-05,0.00039922644,0.0003546745
0.0005213983,0.0003263092,0.00044106142,0.0005909859,0.00045324172,0.00056051544,0.0004606427,0.0004606427,0.0005097129,0.0003192071,0.00043134086,0.0005776251,0.00044324077,0.00054805866,0.0004504669,0.0004504669,0.00043744632,0.00027372525,0.00037002823,0.0004958588,0.00038024943,0.00047027066,0.00038645993,0.00038645993,3.7392572e-05,2.3159339e-05,3.1531723e-05,4.2472217e-05,3.2420237e-05,4.0245734e-05,3.29601e-05,3.29601e-05
0.0006690274,0.0052785836,0.0004995621,0.0026604314,0.0012527546,0.00091701886,0.0010267799,0.0010267799,0.0004614468,0.003481953,0.00031675544,0.0017009139,0.0008451033,0.00063042337,0.00069405726,0.00069405726,0.0011915802,0.009084688,0.0008351055,0.004474448,0.0021935164,0.0016286165,0.0018007985,0.0018007985,0.0007287654,0.0054997667,0.00050071086,0.0026887641,0.0013348375,0.0009954433,0.0010963388,0.0010963388
5.5738652e-05,0.00039513648,0.00020784776,0.0008417561,0.00018641948,5.649758e-05,9.561396e-05,9.561396e-05,4.8030266e-05,0.00033813762,0.00017757776,0.00071966136,0.00015944184,4.805029e-05,8.1621314e-05,8.1621314e-05,6.722751e-06,5.1274106e-05,2.6676427e-05,0.00010989913,2.3865316e-05,6.806475e-06,1.1941904e-05,1.1941904e-05,4.050011e-05,0.00028715047,0.00015086665,0.00061172916,0.00013531763,4.0827395e-05,6.926777e-05,6.926777e-05
0.0006475254,0.00033186356,0.00045876854,0.00097588607,0.00058175856,0.00052742835,0.0005059304,0.0005059304,0.0002641017,0.00013610315,0.00018651532,0.00039522653,0.00023703308,0.00021489583,0.00020615675,0.00020615675,0.00050284585,0.00025672227,0.00035600475,0.0007549624,0.00045115207,0.00040920835,0.0003925836,0.0003925836,0.00021128553,0.00010473619,0.00014883078,0.00030849525,0.00018764604,0.00017079088,0.00016401915,0.00016401915
4.2644293e-05,0.000530587,0.0004933649,0.0004923894,0.0017125765,0.000491972,0.003935628,0.00042459831,0.0022412022,0.0017819786,0.0018450415,0.0018435174,0.0027484652,0.0018428072,0.004308045,0.0041053346,0.0009842501,0.0009322499,0.0009502965,0.00094936014,0.001674303,0.00094893517,0.0029557052,0.0017125213,0.00033797475,0.0002561457,0.00026637805,0.00026616929,0.0003753441,0.00026607234,0.00056138396,0.000627509
0.00068583526,0.0009004772,0.0009271302,0.00081418204,0.00092829246,0.00059182715,0.0028046549,0.0001419768,0.0027307104,0.0021464445,0.0022526176,0.0020364365,0.001792129,0.0015893101,0.003996859,0.0041166604,0.0015318666,0.0012743238,0.0013337127,0.0012008378,0.0010994988,0.00092892477,0.0025930796,0.0021383925,0.00027993432,0.00021788696,0.00022872994,0.0002067732,0.00018108723,0.00016161118,0.00040018684,0.00042791828
0.0006843759,0.00013260274,0.00022732024,1.6518628e-05,0.0002936191,0.00033231915,0.00034186215,0.00034186215,3.2938326e-05,5.8597693e-06,1.0490523e-05,1.8689201e-07,1.3752066e-05,1.5653655e-05,1.6120728e-05,1.6120728e-05,0.00036318623,7.011374e-05,0.00012039888,8.492532e-06,0.00015562813,0.0001761826,0.00018125158,0.00018125158,0.00010426731,1.973464e-05,3.4224122e-05,1.9828158e-06,4.4394797e-05,5.0322367e-05,5.1784824e-05,5.1784824e-05
0.0006820302,0.0005940693,0.00061147613,0.0010211061,0.0005512952,0.0005079554,0.00052728434,0.00052728434,0.0003350673,0.0002927167,0.0003003732,0.0005014053,0.0002710591,0.00024956037,0.00025911216,0.00025911216,0.0006341031,0.00055317394,0.0005684046,0.00094956445,0.0005126304,0.00047219807,0.0004901873,0.0004901873,0.00025466515,0.00022433125,0.00022794389,0.0003818211,0.00020597843,0.00018938031,0.0001966583,0.0001966583
0.0003018299,0.0001562405,0.00030574924,0.000515854,0.00033584263,0.0005446392,0.00036215427,0.00036215427,0.00015720067,8.12982e-05,0.00015932594,0.00026890202,0.00017503237,0.0002839986,0.00018875778,0.00018875778,0.0002222164,0.00011494102,0.00022510895,0.0003799328,0.00024728285,0.00040113178,0.00026666967,0.00026666967,1.5905343e-05,7.915797e-06,1.6121645e-05,2.7653516e-05,1.7773193e-05,2.9231984e-05,1.921706e-05,1.921706e-05
0.00089808315,0.00014724207,0.00030301936,6.481642e-05,0.0003957033,0.00041896786,0.0004532718,0.0004532718,0.0003571437,5.835676e-05,0.000120162505,2.5795207e-05,0.0001571238,0.00016640718,0.00018004239,0.00018004239,0.00061832694,0.00010120298,0.00020845709,4.449073e-05,0.0002723147,0.00028833063,0.0003119606,0.0003119606,0.00012069486,1.929183e-05,4.0306288e-05,8.1982225e-06,5.283996e-05,5.5976117e-05,6.0612354e-05,6.0612354e-05
0.00011120918,0.00052002026,0.00049826433,0.0004808684,0.0015881216,0.0005313783,0.0034039614,4.260164e-05,0.0022344287,0.0017461551,0.0018194295,0.0017895695,0.0027637952,0.0018767489,0.0042033405,0.0042135105,0.0010236624,0.0009151125,0.0009418358,0.00092390634,0.0016515459,0.00097610767,0.0027748293,0.001886683,0.00033095095,0.00024910478,0.00026046738,0.00025636714,0.0003776354,0.0002682829,0.0005534482,0.0006283972
0.022662729,0.21056412,0.03344582,0.15953349,0.011810813,0.020757059,0.010409277,0.010409277,0.016280998,0.15380664,0.024219433,0.11582315,0.008342314,0.014690078,0.0073517757,0.0073517757,0.029012421,0.2735946,0.043121185,0.20616037,0.01489309,0.026218943,0.013124887,0.013124887,0.013608724,0.12855037,0.020242773,0.096807234,0.0069736415,0.012279586,0.0061455998,0.0061455998
0.00077430374,0.0006409509,0.0005233759,0.0011818837,0.00070038735,0.0005864117,0.00059408863,0.00059408863,0.0003781564,0.00031712413,0.00025539615,0.0005825047,0.00034375503,0.00028691275,0.00029071345,0.00029071345,0.00070270296,0.00058293645,0.0004751554,0.0010766375,0.0006365052,0.0005324877,0.0005394821,0.0005394821,0.00029801612,0.0002527556,0.00020228887,0.0004746014,0.00027383456,0.0002271252,0.00023021405,0.00023021405
0.0005180631,0.0008108767,0.00084154523,0.000734997,0.0011479715,0.0005717464,0.002996585,1.7414826e-05,0.0026776467,0.0020406272,0.0021627257,0.0019738195,0.0020523292,0.0016592038,0.0038187918,0.0044041295,0.0014166029,0.0011706287,0.0012365831,0.0011211506,0.0012509831,0.00093260244,0.0025150026,0.0021415646,0.00031921457,0.00023922227,0.00025365138,0.00023166373,0.00023766965,0.00019523484,0.00043445418,0.00053430715
6.41057e-05,0.00028764337,0.00020857298,9.4543335e-05,0.0023246973,0.00017094366,0.004374145,0.001217506,0.00033065255,0.0007976455,0.0006602678,0.00042350547,0.0049239267,0.0001562366,0.008887317,0.0035373673,0.00019601117,0.0005246497,0.00043080325,0.00027167724,0.0033023236,0.000115667615,0.0059813103,0.0023207269,1.041641e-05,2.5756375e-05,2.1222499e-05,1.3394235e-05,0.00016204693,4.40962e-06,0.0002929368,0.00011658483
0.00064233626,0.0006908942,0.00071939477,0.00062517304,0.001209567,0.00047424986,0.0024528191,0.00096964795,0.0023743757,0.0018039021,0.0019089052,0.0017178595,0.002497086,0.0013863973,0.004189435,0.0045106807,0.0013568122,0.0010700785,0.001129992,0.0010124831,0.0015306869,0.00081139675,0.0026497077,0.0025305045,0.00022706183,0.00017124353,0.00018127625,0.00016315556,0.00023588233,0.00013179466,0.00039388108,0.00043354163
0.00033942287,0.000116134055,0.00026111974,0.000582933,0.0002868431,0.00030783901,0.00026332456,0.00026332456,0.00077309005,0.00025204825,0.0005933787,0.0013248074,0.0006554772,0.0007033121,0.00060109544,0.00060109544,0.0008506343,0.00028714325,0.00065412826,0.0014591912,0.00071975816,0.0007723293,0.00066058786,0.00066058786,0.00028446948,9.3792754e-05,0.0002184104,0.00048799234,0.00024094422,0.00025857217,0.00022098757,0.00022098757
0.0015330663,0.0020569714,0.0024928192,0.0015247823,0.001577889,0.0015152018,0.0015070011,0.0015070011,0.0009005999,0.0016281382,0.0014875759,0.0008524283,0.0009324248,0.00090901915,0.00088114163,0.00088114163,0.0027808067,0.005153354,0.004602008,0.0026243962,0.0028804238,0.0028106393,0.0027197257,0.0027197257,0.0016857948,0.0030601146,0.0027860033,0.0015974018,0.001745346,0.0017009242,0.0016493892,0.0016493892
