x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.30399513,0.25263798,-0.14692311,-0.31944263,-0.13448134,0.04026335,0.0,0.0
-0.08048029,1.1627307,-0.50935787,-0.8391654,-0.076571964,-0.20925972,0.0,0.0
-0.20319442,0.69275296,-0.30081904,-0.5505983,-0.17990665,0.027044732,0.0,0.0
-0.24717493,0.5078421,-0.27021912,-0.4927154,-0.163119,0.0036492362,0.0,0.0
-0.31235218,0.19516148,-0.11851281,-0.3199448,-0.119555354,0.031371307,0.0,0.0
-0.3275265,0.11051675,-0.059767194,-0.16776347,-0.20852624,-0.92412794,0.0,1.0
-0.3235991,0.13104667,-0.09668073,-0.2815557,-0.1102466,0.0070999623,0.0,0.0
-0.017255401,1.371332,-0.56921446,-0.61283845,0.013390069,0.046296947,0.0,0.0
-0.24447456,0.51892865,-0.27096313,-0.4948973,-0.16330147,0.009773206,0.0,0.0
-0.096707724,1.1054661,-0.5387815,-0.85859436,-0.10656496,-0.19241342,0.0,0.0
-0.04968233,1.2759583,-0.50991285,-0.77323496,-0.012556209,-0.19118895,0.0,0.0
-0.30806088,0.22364825,-0.09793526,-0.32736927,-0.12607041,0.013799464,0.0,0.0
-0.05996151,1.2393802,-0.5066473,-0.8264363,-0.034463793,-0.20394492,0.0,0.0
-0.31118283,0.20236309,-0.115881585,-0.32437474,-0.12112392,0.039385863,0.0,0.0
-0.33227172,0.09403583,-0.08959736,-0.22949289,-0.38099748,-0.7986937,0.0,0.0
-0.06505718,1.2201926,-0.4973897,-0.8531109,-0.046508364,-0.24091358,0.0,0.0
-0.22831659,0.5839001,-0.27061865,-0.5299787,-0.16627379,0.0076066004,0.0,0.0
-0.28556472,0.33894783,-0.19765288,-0.3996975,-0.14861423,0.023046032,0.0,0.0
-0.27041063,0.40983713,-0.20132819,-0.42312878,-0.15720837,0.029973675,0.0,0.0
-0.14997645,0.91203403,-0.43941593,-0.73354614,-0.17511757,-0.09030683,0.0,0.0
-0.09122314,1.1247698,-0.5322131,-0.8574433,-0.09694516,-0.18230297,0.0,0.0
-0.21197304,0.65563446,-0.29256552,-0.57683206,-0.1741129,0.030164462,0.0,0.0
-0.3052157,0.24538551,-0.12490368,-0.3220768,-0.13164416,0.056743704,0.0,0.0
-0.29616314,0.29017296,-0.16988058,-0.37879646,-0.14115138,0.016051652,0.0,0.0
-0.25992393,0.45707202,-0.23561683,-0.43154418,-0.16130005,0.03608397,0.0,0.0
-0.20019975,0.7051452,-0.322928,-0.58067435,-0.1812589,0.02084639,0.0,0.0
-0.2741983,0.39256462,-0.18937877,-0.3646264,-0.15497853,0.016037716,0.0,0.0
-0.32540974,0.118987024,-0.07424123,-0.2719882,-0.12686501,-0.3391039,0.0,1.0
-0.16923991,0.83355474,-0.35337725,-0.66116124,-0.18563552,-0.021225818,0.0,0.0
-0.281732,0.35709295,-0.17976604,-0.3807275,-0.15171084,0.0023448432,0.0,0.0
-0.14096908,0.94535893,-0.47971535,-0.77569205,-0.16599151,-0.105601415,0.0,0.0
-0.21490979,0.64304954,-0.29452866,-0.55922854,-0.17325743,0.017109573,0.0,0.0
-0.29269153,0.30661348,-0.16907525,-0.3261853,-0.14502601,0.01207347,0.0,0.0
-0.33335954,0.08909977,-0.09107217,-0.22420783,-0.39993754,-0.37886697,1.0,0.0
-0.2723125,0.4007706,-0.19161662,-0.40280813,-0.15578042,0.028559009,0.0,0.0
-0.1264329,0.99714875,-0.471948,-0.7777949,-0.14703478,-0.119690835,0.0,0.0
-0.29447237,0.2986976,-0.18116419,-0.35151955,-0.14195396,0.06144113,0.0,0.0
-0.22023043,0.62005836,-0.26463464,-0.49888277,-0.17114049,0.017216962,0.0,0.0
-0.011586666,1.3851205,-0.5791064,-0.5859582,0.011075444,0.0860604,0.0,0.0
