x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.122694395,0.34503073,-0.34492669,-0.33059874,-0.040618204,-0.03600424,0.0,0.0
0.050419997,0.19432762,-0.31462997,-0.26512256,-0.06988692,0.008625929,0.0,0.0
-0.08618937,-0.0008122706,0.015234975,-2.2284043e-05,0.001159977,-5.1705747e-06,1.0,1.0
-0.08770285,-0.0114865685,-0.115758695,0.017376952,0.077770196,-0.05715551,1.0,1.0
-0.0694479,-0.0214739,-0.0780098,-0.042988673,0.14945515,0.13545385,1.0,1.0
0.20444164,1.0903628,0.37798527,-0.76268065,0.39994642,-0.05333771,0.0,0.0
0.12179232,1.3734711,0.4171052,-0.43294996,0.39489245,0.14687386,0.0,0.0
-0.07383804,-0.017248705,-0.055327646,0.017385148,0.11982318,-0.055674355,1.0,1.0
-0.08610163,-0.00062855723,0.05863143,0.008866326,0.0027020257,0.03039511,1.0,1.0
-0.07067852,-0.021757068,-0.028746422,0.013352901,0.15146673,-0.041798633,1.0,1.0
0.23561335,0.90354866,0.1811399,-0.64275295,0.34386492,-0.13749692,0.0,0.0
-0.09681759,-0.0038073682,0.035161365,0.021128206,0.020277102,-0.071721986,0.0,1.0
-0.0970912,-0.0074523115,-0.054648757,0.020019965,0.047912654,-0.06684144,0.0,1.0
-0.09148693,-0.010323348,-0.12740996,0.01704968,0.069166906,-0.056411453,1.0,1.0
0.22206469,0.6362911,-0.17265919,-0.46738636,0.14910042,-0.17649099,0.0,0.0
0.20676346,0.5655629,-0.23909858,-0.42842624,0.099767156,-0.12261049,0.0,0.0
-0.08944245,-0.00107198,0.086806305,1.3334993e-07,-0.0007686344,3.623972e-08,0.0,1.0
-0.0848155,-0.00086763146,0.034722753,7.291319e-05,0.00086290954,1.7197595e-05,1.0,1.0
-0.097924516,-0.0059413696,-0.00025834126,0.015340623,0.036472034,-0.052284986,0.0,1.0
0.13463831,1.3408391,0.4251067,-0.511142,0.4134393,0.11203195,0.0,0.0
-0.087749764,-0.0008681321,0.015374964,-1.0082869e-06,0.0008887671,-2.430246e-07,0.0,1.0
0.016543102,0.13195175,-0.2933922,-0.2538568,-0.08002267,-0.031686332,0.0,0.0
0.2366539,0.7460818,-0.06475225,-0.53605145,0.23379186,-0.17897192,0.0,0.0
-0.04911337,0.019296108,-0.22683164,-0.17655455,-0.08345064,0.003981861,0.0,0.0
0.21480647,1.04083,0.3475768,-0.741443,0.3921705,-0.07880904,0.0,0.0
-0.087234974,-0.0008110547,0.005627468,7.120943e-06,0.0011724461,1.6743033e-06,0.0,1.0
-0.08106127,-0.013987353,-0.09555267,0.021621501,0.09607357,-0.06963484,1.0,1.0
0.23697242,0.88952655,0.14301933,-0.6215347,0.3364243,-0.14881265,0.0,0.0
0.03756676,0.16970773,-0.33441782,-0.28024396,-0.07784558,-0.015801197,0.0,0.0
-0.08516274,-0.0008692765,0.04882545,-0.00020821491,0.00086202484,-4.9190247e-05,1.0,1.0
-0.023564149,0.06416331,-0.2760833,-0.20358244,-0.08160558,0.024880879,0.0,0.0
0.009534168,1.425108,0.47487345,0.30228487,-0.008579723,-0.060129713,0.0,0.0
-0.07225885,-0.018856205,-0.038595743,0.035268895,0.1312344,-0.10934726,1.0,1.0
