no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.05958765,0.2124779,0.023546841,0.40646285,0.04824656,0.03256207,0.0010389298,0.048501264,0.24859913,0.104590066,0.40860105,0.16345382,0.9163427,0.64974666,0.1128948,0.2100649,0.11805594,0.29895708,0.020557404,0.5658213,0.039827876,0.12480563,0.011703041,0.046309456,0.2486025,0.18729055,0.26135787,0.3790016,0.5855894,0.4961795,0.07804374,0.08787838
0.063957855,0.20487696,0.024029441,0.40856084,0.043715484,0.043266397,6.0324957e-05,0.039834578,0.18487588,0.06692048,0.42171165,0.21395251,0.8429006,0.59744495,0.14129445,0.20830877,0.11776772,0.29189906,0.021552766,0.56384397,0.038835865,0.13530888,0.016348062,0.03354738,0.20984036,0.20387822,0.27035636,0.34667748,0.540954,0.4736816,0.098812275,0.09736448
0.025926325,0.040645614,0.011019358,0.07112983,0.02651617,0.036275405,0.008284627,0.023942305,0.062684335,0.01941123,0.09761918,0.06271114,0.18311976,0.119657904,0.060727123,0.0048796185,0.050324418,0.07547322,0.026087193,0.13424313,0.059869166,0.07359645,0.00957156,0.0425492,0.07153199,0.06655853,0.07379753,0.13514131,0.14660305,0.121212944,0.02813824,0.03313851
0.0027347314,0.023459705,0.02528286,0.032897208,0.04048475,0.012467157,0.024532149,0.014880156,0.04619551,0.015255511,0.09174755,0.007238995,0.15952599,0.088825144,0.056866325,0.009678804,0.016542444,0.0468926,0.011823691,0.072524,0.012467157,0.016274333,0.026462547,0.02871468,0.035645347,0.025792269,0.039144192,0.049546897,0.07453483,0.05839456,0.011837097,0.014679072
0.020939462,0.11316962,0.12853236,0.21838975,0.19828142,0.077108696,0.058407962,0.03413052,0.10447445,0.209031,0.33443487,0.41539428,0.52631176,0.23423342,0.14438443,0.044823118,0.02040324,0.14469945,0.15751517,0.2765028,0.2456164,0.094509095,0.076009445,0.0473752,0.045766532,0.020483674,0.08316801,0.049251974,0.13231273,0.068958126,0.029572634,0.0068368283
0.02615422,0.25857958,0.021797417,0.42444637,0.10626576,0.050123334,0.0074802944,0.049908847,0.2929648,0.242694,0.5326828,0.3446566,0.9565125,0.8437987,0.14724651,0.15247467,0.0033781976,0.35082313,0.036878657,0.56918603,0.0374685,0.030028421,0.005281785,0.056048587,0.17423187,0.14720964,0.35091698,0.27361724,0.5444093,0.533343,0.09418402,0.04525042
0.009893293,0.05088745,0.05107513,0.049278785,0.07000376,0.05407797,0.016596066,0.008659982,0.051128753,0.09070192,0.19738325,0.13201782,0.25709155,0.21100329,0.04914473,0.026703848,0.014343934,0.080406465,0.07718913,0.07606307,0.106788576,0.08244411,0.025390103,0.013485979,0.020832218,0.0013941767,0.065982096,0.027829913,0.08174702,0.07102258,0.011823691,0.006515095
2.681109e-05,0.025121992,0.021529306,0.03635584,0.033272564,0.007319428,0.022762617,0.015577244,0.03927825,0.019116309,0.08281946,0.015550433,0.14242052,0.07667972,0.052656982,0.011367903,0.012949757,0.044801332,0.016649688,0.06807336,0.02158293,0.009732426,0.02871468,0.027749479,0.029988205,0.022615155,0.031797953,0.04268326,0.06045901,0.04836721,0.008338249,0.013298301
0.020510485,0.034050085,0.0046115075,0.060083658,0.008954905,0.02085903,0.011930936,0.020215563,0.05107513,0.0107244365,0.08547376,0.041208647,0.16102742,0.10182852,0.054641005,0.0012601212,0.040457938,0.06340823,0.014290311,0.11375946,0.02801759,0.045605667,0.016220711,0.035792805,0.06269774,0.056209452,0.06413213,0.115408346,0.12196366,0.09887931,0.022280017,0.027856724
