x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.08544455,6.4110754e-06,0.022951419,-0.00010164492,0.003488702,-2.5489013e-05,1.0,1.0
-0.06891318,-0.007334473,-0.115921475,0.016253766,0.056005828,-0.054664005,1.0,1.0
0.08095894,1.3132368,0.39026803,-0.4689478,0.1777112,0.394743,0.0,0.0
0.019512367,0.11322442,-0.34090585,-0.2533906,-0.09968571,-0.042920362,0.0,0.0
-0.086419486,-0.002434864,-0.16671403,0.016451336,0.018867573,-0.056835793,1.0,1.0
0.049142074,0.1558742,-0.40613502,-0.22007422,-0.086551264,-0.022644116,0.0,0.0
-0.025243187,0.040356025,-0.24618971,-0.19192798,-0.0950749,0.011092999,0.0,0.0
-0.08703022,1.5637874e-05,0.015855026,-3.447913e-07,0.0035050714,-6.819125e-08,0.0,1.0
-0.08344154,1.4278889e-05,0.0239876,4.2771794e-06,0.0034843169,1.0767218e-06,1.0,1.0
0.1739872,0.34669018,-0.26381713,-0.3428771,0.13080303,-0.20363753,0.0,0.0
0.10221262,0.22483093,-0.39604673,-0.26475346,-0.035414383,-0.1195976,0.0,0.0
-0.08562155,1.57094e-05,0.03564663,3.937016e-06,0.0035050975,9.998917e-07,0.0,1.0
-0.09528427,-0.00020659209,0.056693774,4.3768298e-07,0.001680558,1.3191101e-07,0.0,1.0
0.21214637,0.54014057,-0.08509684,-0.51238567,0.3013949,-0.100206,0.0,0.0
0.14400187,1.1056719,0.4496583,-0.802152,0.30188447,0.081265226,0.0,0.0
-0.08495569,1.327753e-05,0.024504028,-5.528774e-06,0.0035037112,-1.3739111e-06,1.0,1.0
0.015130997,1.4080569,0.4991342,-0.0687087,-0.011521643,-0.039525263,0.0,0.0
-0.096568584,-0.00020766497,-0.10132074,-0.0001296164,0.0017072491,6.088305e-05,0.0,1.0
-0.08728437,1.57094e-05,0.007309498,5.9611113e-05,0.0035051366,-2.5221466e-06,0.0,1.0
-0.088608935,-0.00020644903,0.089050785,4.8196825e-06,0.0016806137,1.2331392e-06,0.0,1.0
0.102582455,1.2520653,0.43087253,-0.5972971,0.246976,0.22649185,0.0,0.0
-0.093383506,-0.00020644903,0.06681028,-2.5419166e-07,0.0016806313,-3.3042433e-08,0.0,1.0
-0.084885314,1.3206005e-05,0.0070384196,-2.0693928e-06,0.0035036865,-5.4199757e-07,1.0,1.0
-0.020119572,0.049719296,-0.2765055,-0.1968136,-0.09560201,0.039049555,0.0,0.0
-0.0028869628,0.077785574,-0.30975598,-0.20186448,-0.10118441,0.02811082,0.0,0.0
-0.099112794,-0.00020644903,0.015890827,4.808069e-06,0.00168063,1.2383432e-06,0.0,1.0
-0.09936609,-0.00020773649,-0.027285313,1.17986204e-07,0.0017074253,-9.378566e-08,0.0,1.0
-0.065431215,-0.008234765,-0.107472576,0.010214821,0.062832996,-0.035099618,1.0,1.0
-0.08520069,1.3420582e-05,0.042083085,-0.00010197012,0.0035037752,-2.555826e-05,1.0,1.0
-0.06772633,-0.007697787,-0.11384193,0.013298126,0.05873898,-0.045084886,1.0,1.0
0.1178957,0.2485699,-0.3910337,-0.24685484,-0.009651068,-0.11025064,0.0,0.0
0.16795178,1.0029294,0.38562745,-0.7660749,0.3262082,0.056497287,0.0,0.0
0.2151722,0.62546027,0.01576164,-0.57649845,0.33401376,-0.07714082,0.0,0.0
0.17938347,0.36153546,-0.26294437,-0.2887769,0.15335023,-0.20792294,0.0,0.0
0.056267165,1.3673086,0.40861288,-0.3080521,0.06124157,0.3225848,0.0,0.0
-0.08564625,1.0023117e-05,-0.0129586635,1.3868015e-06,0.003546658,-6.5397563e-07,1.0,1.0
-0.08619757,1.1882782e-05,-0.015323582,-3.3163096e-06,0.0035503332,1.5367661e-06,0.0,1.0
0.024858475,1.4031867,0.4814933,-0.121343724,-0.010053368,0.03129996,0.0,0.0
0.16026449,1.0368081,0.37876812,-0.75410676,0.31843337,0.083885156,0.0,0.0
-0.09909324,-0.00020773649,-0.040739227,-1.5823668e-06,0.001707429,7.645682e-07,0.0,1.0
-0.08607636,8.306503e-06,-0.003881177,1.917345e-06,0.0035485318,-9.1147194e-07,0.0,1.0
0.18456611,0.91992676,0.28075677,-0.71929723,0.34016335,0.0458078,0.0,0.0
0.19524336,0.41664478,-0.19456264,-0.3750978,0.22344856,-0.15478875,0.0,0.0
-0.08675413,-0.00020644903,0.09418894,-1.1223372e-06,0.0016806026,-2.5778044e-07,0.0,1.0
0.19331798,0.4076063,-0.18240431,-0.40021068,0.21320474,-0.20487662,0.0,0.0
-0.058736227,-0.0118609695,-0.071112745,0.033907015,0.08943236,-0.10859625,1.0,1.0
0.0051233293,1.4105446,0.51892006,-0.016695386,-0.005929856,-0.1175432,0.0,0.0
0.1785469,0.9527294,0.34933832,-0.7415594,0.33509135,0.072240256,0.0,0.0
0.15251493,1.0707903,0.4165,-0.7656843,0.3102895,0.0897061,0.0,0.0
-0.083818436,1.585245e-05,-0.018129304,3.781984e-07,0.003528169,-1.968745e-07,1.0,1.0
0.057192802,0.16518961,-0.3950283,-0.23213618,-0.08188532,-0.0637741,0.0,0.0
-0.08737316,1.4314652e-05,-0.01162793,6.0637803e-06,0.0035299696,-2.8395266e-06,0.0,1.0
-0.08530331,1.6710757e-05,0.064474955,-4.4586388e-05,0.0034857297,-1.118779e-05,0.0,1.0
-0.08602591,1.2204647e-05,0.008136391,5.329139e-08,0.0034787734,1.2615459e-08,0.0,1.0
-0.08576155,8.735657e-06,-0.013907233,4.1981702e-06,0.003551058,-1.9846152e-06,1.0,1.0
-0.094051644,-0.00020644903,0.06439065,6.467763e-06,0.0016806342,1.6265582e-06,0.0,1.0
0.08159437,0.19677058,-0.40151897,-0.21687232,-0.060365885,-0.09169576,0.0,0.0
-0.08816795,-0.0020606064,-0.17192717,0.016666342,0.015983853,-0.057674676,1.0,1.0
0.010159683,1.4096025,0.5072912,-0.041890733,-0.009545566,-0.07232045,0.0,0.0
-0.022786904,0.044675168,-0.26670045,-0.22418363,-0.09562955,-0.0005508909,0.0,0.0
0.020027732,1.4059173,0.48977342,-0.095092274,-0.011618214,-0.0019319898,0.0,0.0
0.09389105,0.2133648,-0.41496506,-0.26839504,-0.046727568,-0.09470619,0.0,0.0
-0.09191942,-0.00020652056,0.075709485,-1.2928574e-06,0.0016805957,-3.2556926e-07,0.0,1.0
-0.040326692,0.013332877,-0.23880179,-0.22011396,-0.08442912,0.012806538,0.0,0.0
0.18935299,0.39021936,-0.19640641,-0.37702462,0.19379754,-0.19517888,0.0,0.0
0.20092869,0.4443848,-0.13926266,-0.44922364,0.2479105,-0.15560454,0.0,0.0
0.19726534,0.42511106,-0.18003027,-0.415373,0.231188,-0.16341221,0.0,0.0
0.21493073,0.60072464,-0.024175517,-0.54002774,0.32725945,-0.07109703,0.0,0.0
-0.05526228,-0.012939146,-0.08761856,-0.03983653,0.097170316,0.13038743,1.0,1.0
-0.07694302,-0.0047345185,-0.14191762,0.018891068,0.036453053,-0.06404025,1.0,1.0
