x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.13314667,1.3235978,-0.6658849,-0.4438467,-0.10881244,-0.23026499,0.0,0.0
-0.37036642,0.6070749,-0.16403869,-0.51243156,-0.2098802,0.074570976,0.0,0.0
-0.38202605,0.35457146,0.041926384,-0.40199843,-0.083340995,0.08512115,0.0,0.0
-0.05837059,1.4003655,-0.69761044,-0.15126279,0.0121137155,-0.104757525,0.0,0.0
-0.1399209,1.3130307,-0.6658535,-0.47052756,-0.12032281,-0.2302283,0.0,0.0
-0.2791397,0.97889155,-0.5372706,-0.7318353,-0.2643034,-0.04230211,0.0,0.0
-0.3629732,0.656144,-0.23590195,-0.5881674,-0.22465421,0.064119264,0.0,0.0
-0.37166777,0.26018095,0.06407662,-0.327087,-0.033651803,0.06145051,0.0,0.0
-0.36416167,0.1416017,0.048991077,-0.30122223,-0.0356567,-0.36688218,0.0,1.0
-0.3841268,0.39954615,0.02871112,-0.41758364,-0.10950124,0.0912449,0.0,0.0
-0.37754983,0.31443715,0.0986572,-0.3308671,-0.060337223,0.06693814,0.0,0.0
-0.30821925,0.88267154,-0.42432985,-0.679837,-0.26640958,-0.013845745,0.0,0.0
-0.04424982,1.4065834,-0.71414584,-0.098066464,0.021014119,-0.038555972,0.0,0.0
-0.38225466,0.49659586,-0.08131098,-0.46874127,-0.1629015,0.08079187,0.0,0.0
-0.022496033,1.4114414,-0.7470292,-0.01895379,0.019965587,0.09354476,0.0,0.0
-0.36064586,0.66938883,-0.25382477,-0.58741975,-0.22786017,0.055701308,0.0,0.0
-0.38388085,0.46617615,-0.04713567,-0.4335275,-0.14999345,0.08717464,0.0,0.0
-0.20149985,1.1911019,-0.6780795,-0.7100438,-0.20726496,-0.18017396,0.0,0.0
-0.22230335,1.1396909,-0.6885699,-0.78948444,-0.22939679,-0.13824616,0.0,0.0
-0.22934651,1.1213795,-0.6997947,-0.8145497,-0.23398249,-0.091714054,0.0,0.0
-0.1671587,1.264826,-0.674914,-0.5760021,-0.16257323,-0.19236134,0.0,0.0
-0.316749,0.85138935,-0.4223434,-0.684556,-0.26516274,0.007821602,0.0,0.0
-0.38345313,0.47594056,-0.06670127,-0.44704744,-0.15435219,0.077408776,0.0,0.0
-0.38282484,0.4860083,-0.061702836,-0.4700546,-0.15822263,0.09357763,0.0,0.0
-0.38324505,0.3814211,0.03346959,-0.41516063,-0.09791588,0.13533816,0.0,0.0
-0.20846072,1.1745824,-0.68950015,-0.7351407,-0.21391329,-0.13296705,0.0,0.0
-0.33213863,0.7913245,-0.37212175,-0.6438072,-0.25660008,0.044230383,0.0,0.0
-0.38408715,0.45712003,-0.025408214,-0.40202275,-0.14522496,0.095369875,0.0,0.0
-0.37959242,0.3302127,0.0882204,-0.34334195,-0.06732895,0.114066765,0.0,0.0
-0.16031341,1.2777634,-0.67493784,-0.5493232,-0.15295602,-0.19237527,0.0,0.0
