no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.13768673,5.7303905,0.11384487,10.88202,0.9548664,0.41663647,0.34570694,0.88363886,7.0011616,3.9058924,10.827184,6.902218,20.714998,18.715263,2.9802322,3.5244226,0.5531311,7.904768,1.41114,14.775991,0.8383393,1.3780594,0.1937151,0.9307265,4.839301,4.301965,7.9363585,8.398592,13.633072,12.856722,1.7032027,1.4105439
0.14603138,7.2592497,1.4162064,11.285246,2.3317337,0.05453825,0.1502037,0.122487545,6.2578917,6.1675906,13.677776,8.510947,23.364275,18.68561,3.5966933,1.6722083,0.96797943,9.886622,0.30636787,15.228092,0.54746866,2.3549795,0.20474195,0.35583973,4.5874715,4.555285,7.966757,7.7182055,13.611913,13.220013,2.347231,1.3017654
0.5494058,2.4656205,2.471879,4.2813272,2.7530642,0.4144013,1.232177,0.023469329,0.25212765,4.5245886,6.670356,8.436441,7.8374147,2.5969744,2.4747849,0.35464764,0.8174777,3.2025576,3.015399,5.456507,3.399551,0.4246831,1.6355515,0.01758337,0.43451786,0.28908253,1.6546249,0.9292364,2.0235777,1.1777878,0.23722649,0.20563602
1.3807416,4.7127905,1.1493266,9.2202425,0.97855926,0.2913177,0.05096197,1.7628074,5.47573,2.297759,10.817051,4.2647123,20.195171,15.748739,2.2044034,6.8919363,2.7086587,6.633103,0.25615096,12.762621,1.0152161,2.2987275,0.32797456,1.7441809,5.5599213,4.171133,6.2656403,8.204878,13.014078,11.418462,1.6109645,2.6893616
0.61154366,5.596429,0.45403838,10.634213,0.5917251,0.7288158,0.4504621,1.3323128,4.699528,2.233386,10.801554,6.055832,18.641949,14.815033,2.6285648,6.878078,1.51366,7.915497,0.7456541,14.604926,1.4021993,2.8273463,0.9518862,1.1247396,4.0873885,5.28872,7.099211,8.676947,12.404323,11.301338,2.3904443,3.2022595
0.7966161,5.3957105,0.5437434,10.470449,0.7069111,0.81062317,0.37252903,1.0207295,4.193783,2.811253,10.021925,5.6980553,16.761572,13.42684,2.6547909,5.7373943,1.7295033,7.5332823,0.51520765,14.431625,0.99748373,2.7853994,0.84236264,0.80913305,3.9611757,4.619658,6.445795,8.73819,10.9523535,10.440052,2.310872,2.7799606
0.53852797,5.631447,0.4297495,10.57744,0.6711483,0.68843365,0.49054623,1.3184547,5.97775,2.8451533,10.389238,5.07392,20.011961,15.51345,1.9422919,6.6255035,1.5488267,7.8985095,0.7355213,14.632344,1.4397502,2.847314,0.9340048,1.1321902,4.886389,4.9057603,6.842613,9.2908745,13.261139,11.737644,1.962781,3.0434132
0.3376603,2.2765994,1.9112229,3.4421682,2.7441978,0.23394823,1.2922287,0.24169683,0.4279241,4.258491,5.44481,6.2417984,7.9007444,2.1127238,2.6279688,0.9366125,0.54240227,2.9349327,2.3543835,4.3821335,3.4546852,0.24318695,1.707077,0.2503395,0.6246567,0.36537647,1.4463067,0.48398972,2.0623207,1.0290742,0.29414892,0.35524368
0.37163496,2.2017956,1.8361211,3.363192,2.606511,0.24318695,1.219213,0.19788742,0.26091933,4.202053,5.143881,6.2797966,7.3405356,1.938045,2.4826825,0.8313358,0.5877018,2.834797,2.2554398,4.2772293,3.272295,0.2539158,1.6093254,0.19192696,0.564754,0.3990531,1.3494492,0.5710125,1.8805265,0.9292364,0.2786517,0.33676624
0.29981136,2.2050738,1.9472837,3.3330917,2.784729,0.33587217,1.2543797,0.22530556,0.4182756,4.208535,5.3849816,6.215721,7.7305737,2.1398067,2.5606155,0.8919835,0.48995018,2.8383732,2.4044514,4.2378902,3.5130978,0.37908554,1.6570091,0.23007393,0.5868077,0.39964914,1.3828278,0.5623698,1.9341707,0.95665455,0.28967857,0.3451109
1.1703372,4.579872,1.1388958,9.099841,1.1284649,0.46893954,0.12889504,1.8632412,5.8277698,2.7703495,12.560188,5.002692,21.17522,18.906445,1.8108636,5.07839,2.4183095,6.391108,0.019669533,12.478977,0.9609759,1.6136467,0.033676624,2.131313,5.5390596,3.6801398,7.514805,7.5243416,13.539791,12.735724,1.1210144,1.2758374
0.34987926,2.284944,1.8906593,3.463626,2.7015805,0.2142787,1.2892485,0.23663044,0.3542006,4.310906,5.312413,6.3836575,7.623434,1.9843876,2.6047974,0.90673566,0.5567074,2.9432774,2.3305416,4.4095516,3.4022331,0.2193451,1.7023087,0.24437904,0.59455633,0.3877282,1.3917685,0.5427003,1.9466877,0.975132,0.28461218,0.34332275
0.1436472,7.26074,1.4162064,11.285246,2.3311377,0.055134296,0.1513958,0.12218952,6.2604246,6.171912,13.680756,8.511841,23.362339,18.687397,3.5989285,1.6719103,0.96589327,9.8878145,0.3066659,15.228391,0.5468726,2.3561716,0.20354986,0.3555417,4.5870247,4.553646,7.9678,7.7182055,13.611019,13.221055,2.347529,1.3014674
0.6698072,5.507469,0.45016408,10.520965,0.56639314,0.9043515,0.48592687,1.0618567,4.0227175,2.5433302,10.563135,5.2946806,17.828047,14.211834,2.9218197,5.7202578,1.5094131,7.738471,0.7169694,14.550909,1.3242662,3.0103326,1.0499358,0.87589025,3.6722422,4.951954,6.9329143,9.074807,11.852085,11.088551,2.644658,2.7126074
0.19669533,6.6381693,1.0067225,10.780096,2.064705,0.04529953,0.19192696,0.36895275,6.173849,5.146265,13.003349,7.6818466,22.925138,18.84818,3.0326843,2.4795532,1.0323524,9.11355,0.20384789,14.59837,0.21457672,2.2304058,0.63061714,0.25749207,4.590824,4.523769,7.987097,7.6914577,13.625696,13.213754,2.3636966,1.2759119
