no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.4555285,4.800856,0.3745407,9.849891,0.5979836,0.8868426,0.06482005,1.2300909,5.001873,1.9199401,10.510609,5.8089943,17.7899,13.636872,2.985671,6.556809,1.3370067,6.776154,0.8223951,13.495609,1.2926757,2.9304624,0.22761524,1.0015815,4.1187553,4.521124,6.9996715,7.8903513,11.818223,10.684766,2.0036101,3.1096487
0.513196,5.3320827,0.4941225,10.059625,0.73477626,1.6744435,0.0500679,1.2944639,4.8181415,2.1694973,10.20018,5.8457627,15.338249,11.507012,3.1829998,5.7243185,1.4130771,7.5122714,0.60617924,13.840496,0.7854402,3.8221478,0.4287064,1.192689,4.053712,4.9969554,6.6301227,8.130521,9.907782,10.14337,2.2809207,2.438575
0.42647123,4.9483776,0.44167042,10.049343,0.7122755,0.81807375,0.01937151,1.2862682,5.16057,2.1240115,10.683984,5.8822336,18.17584,13.914704,2.9161572,6.6652894,1.3050437,6.969273,0.7387996,13.766586,1.154542,2.850294,0.2872944,1.0731816,4.183352,4.5640764,7.0291758,8.072406,11.92525,10.777265,2.013445,3.1122565
0.45895576,7.0104003,0.47147274,11.056662,1.8376112,0.16093254,0.6505847,0.667572,7.0886316,4.9276648,11.956989,7.478446,22.093803,19.086897,3.6801398,2.9319525,0.19684434,9.677261,0.86694956,15.013069,0.022500753,2.0834804,0.5103648,0.6508827,4.438013,5.127862,7.9031286,8.16755,13.319551,13.239161,1.7968565,1.2290478
0.40486455,5.235374,0.54240227,9.896904,0.48615038,0.53822994,0.21576881,1.2808293,4.168153,1.7094612,12.348294,5.850196,20.587742,17.521381,3.1143427,4.864633,1.1387467,7.451214,0.8120015,13.546496,1.8086658,2.9097126,0.65598637,1.3131275,3.4500659,5.211234,8.089691,7.901639,13.919621,12.9963455,2.439171,1.8316507
0.13709068,6.1041117,0.5790591,9.949505,1.4176965,0.0062584877,0.27775764,1.6796589,6.2280893,3.6340952,12.609959,5.6523085,21.46542,18.423796,2.0617247,4.5216084,0.56266785,8.511543,0.7882714,13.620257,0.5581975,2.2295117,0.64730644,1.9347668,4.2270126,4.931837,8.229613,8.102507,13.388544,12.963414,1.7912686,1.1114776
0.61661005,4.771203,0.3169477,9.940118,0.66176057,0.9547174,0.053942204,1.2107193,5.5603685,2.0244718,10.707527,5.4979324,17.56668,13.87611,3.028214,6.6237154,1.6496704,6.7180767,0.93441457,13.670325,1.1680275,3.0632317,0.24970621,0.9641424,4.711747,4.4108925,7.2099266,8.220673,11.58163,10.938048,2.0471215,3.1809509
1.5041232,2.2774935,1.0412931,4.0058794,1.6503036,1.5957654,0.21278858,0.42662024,1.386404,0.69379807,2.5343895,2.040863,3.861189,3.3676624,1.1718273,0.7510185,2.475679,3.7369132,1.7425418,6.568432,2.7483702,2.6413798,0.3606081,0.69737434,2.965331,3.606081,3.0729175,6.8867207,4.7802925,4.377961,1.0919571,1.0707974
0.6237626,4.9069524,0.35822392,10.1765995,0.7149577,0.93847513,0.011920929,1.2543797,5.5524707,2.170205,10.750591,5.7533383,17.623901,13.894737,2.9817224,6.670654,1.6593933,6.8980455,0.87976456,13.983846,1.0982156,3.041625,0.30487776,1.0219216,4.7153234,4.476309,7.189214,8.334219,11.556596,10.930449,2.066493,3.1600893
0.24437904,0.9393692,0.95665455,0.5173683,1.4907122,1.039505,0.25629997,0.2014637,1.3768673,1.4173985,3.9035082,0.8791685,5.9831142,4.5681,0.9161234,0.57280064,0.33020973,1.5473366,1.4126301,0.84757805,2.2232533,1.5318394,0.37670135,0.31352043,0.5745888,0.22917986,1.3363361,0.026226044,1.9925833,1.642704,0.27388334,0.11712313
1.5030801,2.2797287,1.052022,4.002154,1.6623735,1.6099215,0.21502376,0.42676926,1.3887882,0.67949295,2.4211407,2.0718575,3.7372112,3.2138824,1.1575222,0.74982643,2.4741888,3.7401915,1.7559528,6.5636635,2.7629733,2.6580691,0.3632903,0.69767237,2.9665232,3.6001205,3.0201674,6.901622,4.723072,4.3046474,1.0854006,1.0704994
0.32141805,4.9184265,0.27030706,9.898245,0.43809414,0.99524856,0.046938658,1.270026,4.8403444,1.6446412,11.038855,5.366802,18.824339,14.391467,3.2947958,6.529167,1.1070818,6.9892406,1.0384619,13.6136265,1.6447902,3.1743944,0.43563545,1.0681152,3.8274379,4.8645215,7.491596,8.247905,12.721233,11.33252,2.3617969,3.0366704
0.17940998,4.866868,0.17359853,9.601265,0.47042966,1.7206371,0.24735928,1.5571713,5.1152706,1.7550588,9.916723,5.438924,15.101433,11.465401,3.4475327,5.9583783,0.95680356,6.875694,1.0439754,13.213306,1.1469424,3.8854778,0.02130866,1.5519559,3.8543344,4.718751,6.8229437,7.855892,10.06484,10.171234,2.1025538,2.2818148
