no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.19103289,5.9992075,0.57160854,9.710789,1.205504,0.16659498,0.31888485,1.6316772,5.862415,3.045127,12.150481,5.2099676,22.312254,18.809587,2.5820732,4.541874,0.44941902,8.42005,0.7542968,13.320744,0.9447336,2.513975,0.75668097,1.8645823,3.9048493,5.2142143,7.9189243,8.114874,14.241039,13.444572,2.2049248,1.1846423
0.057816505,0.49829483,0.36001205,0.705719,0.5763769,0.09179115,0.4607439,0.3349781,0.5996227,0.2849102,1.3142824,0.12934208,2.374649,1.2916327,0.9548664,0.23722649,0.32663345,1.0311604,0.34451485,1.5771389,0.4196167,0.27775764,0.62704086,0.62704086,0.5632639,0.5811453,0.47564507,1.0734797,1.0088086,0.91165304,0.09357929,0.30845404
0.15370548,6.138235,0.027418137,9.764582,1.3110787,0.5790591,0.19103289,1.0006875,6.313026,3.4159422,10.912716,4.6384335,21.536945,17.079712,2.374649,2.3418665,0.54098666,8.515045,1.4460087,13.36351,0.7030368,2.8851628,0.5540997,1.2033433,4.2410192,4.89071,7.7155232,8.234233,13.512224,12.6275425,1.8891692,0.4310906
0.15586615,6.1154366,0.03695488,9.754896,1.475811,0.4005432,0.18298626,0.9903312,6.28531,3.6668777,10.911822,5.040169,21.645428,17.14647,2.360344,2.360344,0.54240227,8.524656,1.3712049,13.410748,0.49620867,2.6655197,0.54627657,1.1944771,4.2443724,4.9234924,7.695332,8.294582,13.445094,12.55922,1.8865615,0.429824
0.12040138,2.3001432,2.0223856,3.3190846,2.5862455,0.28073788,1.3875961,0.18417835,0.8697808,4.300624,5.6184826,5.9759617,7.4480476,2.1494925,2.8121471,0.79900026,0.28014183,2.937317,2.4461746,4.1913986,3.1900406,0.27656555,1.8107891,0.17166138,0.7084012,0.4518032,1.5664101,0.55491924,2.0962954,1.0573864,0.36507845,0.34481287
0.3117323,2.1389127,1.8131733,3.2165647,2.6369095,0.2592802,1.245141,0.22768974,0.45526773,3.950484,5.163141,5.753264,7.5569377,2.103187,2.501905,0.89362264,0.5197525,2.734661,2.182722,4.0626526,3.2532215,0.2503395,1.6307831,0.22530556,0.63210726,0.3874302,1.4835596,0.5146861,2.116263,1.0490417,0.30875206,0.3618002
0.31232834,2.1395087,1.8122792,3.2165647,2.6369095,0.2592802,1.245439,0.22768974,0.4553795,3.9507449,5.162507,5.7536364,7.5568256,2.1028519,2.502948,0.8931756,0.5185604,2.734661,2.18153,4.0626526,3.2532215,0.24914742,1.6331673,0.22530556,0.6324053,0.38802624,1.4835596,0.5143881,2.116561,1.0487437,0.308156,0.3618002
0.20951033,6.0093403,0.055730343,9.525418,1.2606382,0.5540252,0.22888184,0.97543,5.917847,3.0739605,10.480136,4.608929,22.486597,17.556698,2.873242,2.4157763,0.42945147,8.4313755,1.3017654,13.124048,0.88602304,2.925694,0.6622076,1.167059,3.9222836,5.2061677,7.3710084,8.311868,14.29677,13.034344,2.3013353,0.48816204
0.57429075,5.7148933,0.1090765,10.298491,0.87320805,0.019073486,0.11622906,1.6584992,5.2553415,2.734065,11.591911,5.2541494,22.500753,18.883347,2.206564,4.69625,1.4954805,8.042455,1.3613701,14.181733,1.4603138,2.2509694,0.40858984,1.8835068,4.4092536,5.090907,8.086562,8.8080015,14.777556,13.267472,1.6924739,1.2604892
0.45716763,4.938245,0.4169345,10.08451,0.6479025,0.8672476,0.024139881,1.2737513,4.9996376,2.0688772,10.555983,6.0617924,17.84563,13.658404,2.9414892,6.6030025,1.3393164,6.95765,0.7671118,13.805777,1.2262166,2.9051304,0.28207898,1.0603666,4.11924,4.58654,6.9800763,8.002967,11.795275,10.676048,2.0238013,3.0874088
0.37431717,4.9270687,0.1707673,9.90808,0.9097159,0.63195825,0.124275684,1.3911724,4.2170286,1.1742115,10.812879,7.5423717,15.331507,11.93285,1.8042326,6.235838,1.1473894,7.039085,1.1569262,13.399497,0.5583465,2.3803115,0.0018626451,1.2636185,3.4728646,5.205125,7.456541,6.749034,9.702295,9.178519,1.0985136,2.6902556
0.50649047,5.1291285,0.6711483,9.813905,0.7098913,0.37938356,0.109523535,1.2522936,4.492104,2.041459,11.945963,6.111264,19.885004,17.022491,2.7796626,4.951358,1.3315678,7.2502346,0.56914985,13.389364,1.385212,2.609417,0.455454,1.2589991,3.8036704,4.8464537,7.647276,7.6147914,13.14789,12.449026,2.0730495,1.9282103
