no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.113894954,0.06024856,0.09220116,0.082153976,0.09061207,0.09831487,0.09468295,0.09468295,0.0991519,0.052479997,0.08023816,0.071409225,0.07889033,0.08559775,0.08243228,0.08243228,0.11018684,0.058285773,0.089197196,0.07947491,0.0876614,0.09511373,0.09159987,0.09159987,0.017435197,0.009222235,0.014113605,0.012573084,0.0138707645,0.015050067,0.0144940335,0.0144940335
0.13363555,0.3001091,0.1392966,0.04167205,0.1416878,0.17159456,0.13727465,0.13727465,0.077250235,0.17909727,0.07956244,0.025813341,0.08152802,0.09772682,0.07896742,0.07896742,0.22166704,0.5136064,0.22842565,0.07430942,0.23378313,0.28048304,0.22664922,0.22664922,0.13552883,0.314051,0.13958085,0.04528246,0.14302728,0.1714342,0.13853928,0.13853928
0.36789945,0.14519203,0.08589927,0.1424028,0.17242478,0.13736373,0.89122033,0.9571147,0.24191669,0.09726283,0.05843088,0.095260754,0.11386151,0.091835275,0.5751528,0.6249479,0.6080118,0.24379116,0.14613497,0.23882034,0.28599015,0.23025241,1.4495716,1.5723245,0.35524666,0.14278531,0.08575675,0.13985077,0.16718264,0.1348199,0.8449155,0.9178686
2.2472503,6.8991146,1.8936466,7.725804,0.5406229,3.6508644,2.5752785,2.5752785,1.391402,4.2937307,1.1722544,4.795157,0.33413577,2.2628598,1.595017,1.595017,3.631524,11.199499,3.0596159,12.511923,0.87248766,5.9053955,4.1628013,4.1628013,2.1565237,6.654166,1.8168751,7.431853,0.5180901,3.5072446,2.4720964,2.4720964
0.17902379,0.123626426,0.07275216,0.12436989,0.07794137,0.14747725,0.23935509,0.74007815,0.17475677,0.12351243,0.07488698,0.12415719,0.07705337,0.14662142,0.20118079,0.7081016,0.2903943,0.2050156,0.124100134,0.20608893,0.12791052,0.24343704,0.33668813,1.1780849,0.13276485,0.09382519,0.056872383,0.09431473,0.05852197,0.11138474,0.15290597,0.5380723
0.025352443,0.01856462,0.023005541,0.024427643,0.019966096,0.020686401,0.020884907,0.020884907,0.03680033,0.026955165,0.033388626,0.035448253,0.02898933,0.030032843,0.030320626,0.030320626,0.0030501152,0.0022335337,0.002767684,0.002938828,0.0024021545,0.0024887926,0.0025126706,0.0025126706,0.009421384,0.006899495,0.008548663,0.00907735,0.0074203755,0.0076878597,0.007761588,0.007761588
0.25521082,0.13837856,0.12503085,0.13577984,0.15235566,0.13396549,0.3086028,0.48874032,0.16801044,0.09255699,0.08368909,0.09068383,0.10048233,0.08946407,0.19613594,0.31795314,0.42384654,0.23297167,0.2106272,0.22830276,0.25342524,0.22523512,0.4973457,0.8034737,0.24809799,0.13664505,0.12355199,0.13388284,0.14837956,0.13208203,0.28984153,0.46959883
0.4066118,0.29203698,0.2451748,0.30126768,0.40843704,0.21245568,0.85171276,0.24346137,0.18053253,0.15213273,0.14076234,0.14715801,0.12945828,0.18206969,0.07287299,0.39319348,0.2779858,0.23266548,0.21450412,0.22564176,0.20301253,0.2741552,0.08040057,0.5853395,0.11379128,0.09583992,0.08865376,0.09272345,0.08171284,0.11456722,0.04493705,0.24722154
0.008707023,0.02821576,0.020948397,0.06267384,0.008693981,0.0044069975,0.00877765,0.00877765,0.004515079,0.014631182,0.010846699,0.03241033,0.004507497,0.0022904365,0.0045515187,0.0045515187,0.004977295,0.016137075,0.011974972,0.03582436,0.0049695545,0.002518965,0.0050176354,0.0050176354,0.0063536842,0.020610627,0.015284535,0.045715638,0.006343243,0.0032157404,0.006405104,0.006405104
0.30371705,0.13761231,0.10066214,0.13560805,0.15063138,0.13027781,0.5891176,0.7370425,0.19256586,0.088737845,0.06537245,0.087306395,0.09590913,0.083876155,0.36511475,0.46322784,0.50479525,0.23201422,0.17073722,0.22832611,0.25125453,0.21935517,0.9605573,1.2159672,0.3002657,0.13832796,0.10189265,0.13610132,0.14953671,0.13075238,0.56961226,0.7224389
0.28446245,0.13655052,0.10774178,0.13448985,0.1481283,0.130063,0.48808968,0.6517859,0.17920776,0.08743253,0.069303215,0.0859771,0.09366407,0.08314955,0.29986712,0.40673932,0.47343224,0.23040015,0.18249644,0.2266188,0.2473018,0.21916549,0.7953547,1.0761172,0.28250673,0.13779211,0.109212264,0.1355029,0.14764422,0.13104558,0.47299004,0.64131176
0.019452794,0.12149262,0.20737308,0.1184036,0.12251836,0.12438895,0.94197834,0.53161824,0.01700358,0.08558805,0.14331442,0.08320476,0.08588042,0.08719091,0.64201593,0.35632437,0.039573748,0.2046381,0.34357533,0.19900697,0.20548679,0.20861812,1.5421183,0.8579638,0.02331677,0.11765097,0.19706254,0.114378236,0.11808175,0.119872294,0.8828629,0.4902442
0.029992878,0.024859611,0.08180024,0.13495937,0.04611417,0.052641615,0.04243656,0.04243656,0.030616466,0.025506334,0.08385792,0.1384156,0.047240905,0.05395303,0.04344731,0.04344731,0.02894099,0.02401555,0.07902249,0.13036907,0.04453678,0.050843827,0.04097963,0.04097963,0.03625601,0.03020704,0.09938958,0.16389003,0.055965144,0.063897446,0.05147358,0.05147358
0.26295975,0.1408986,0.1265029,0.13810271,0.15852506,0.13650638,0.3328125,0.50243556,0.17986116,0.098018736,0.0880909,0.09593007,0.108626485,0.09480272,0.2194734,0.3395289,0.4350755,0.23657459,0.21258327,0.23157671,0.262698,0.22886136,0.5335277,0.8226284,0.24998708,0.13620453,0.12240756,0.13330501,0.15097737,0.13173854,0.30524752,0.4719866
0.04969605,0.11302501,0.0506883,0.3450426,0.05404352,0.06226314,0.05411537,0.05411537,0.026543818,0.059920043,0.027080737,0.18403405,0.02879811,0.033243716,0.028894637,0.028894637,0.035755433,0.081320375,0.03646952,0.24822094,0.038885836,0.044795,0.038935293,0.038935293,0.008483634,0.01934484,0.008653003,0.058908697,0.0092363125,0.0106281005,0.009239463,0.009239463
