no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.076468736,0.018282942,0.07095393,0.1601011,0.06600979,0.069028884,0.0667983,0.0667983,0.010009022,0.0024313224,0.009283753,0.020903088,0.008640237,0.009034915,0.008743551,0.008743551,0.06337498,0.015044361,0.058801048,0.13246319,0.05470091,0.057194658,0.055352468,0.055352468,0.038575225,0.00872778,0.035779577,0.079815805,0.033271506,0.03475846,0.033660855,0.033660855
0.12114137,0.11894478,0.20592001,0.113253444,0.08383028,0.17814575,0.8909765,0.36933362,0.14790222,0.15446642,0.27688652,0.14506555,0.11112411,0.23914693,1.174097,0.5933739,0.19580239,0.20535903,0.36897194,0.19268058,0.14792669,0.3186406,1.5627002,0.7989953,0.07304212,0.07630313,0.13679862,0.071654886,0.054895587,0.118152946,0.58004874,0.2933596
0.04669104,0.044381537,0.046557903,0.03391581,0.03722273,0.03886655,0.03879655,0.03879655,0.09517169,0.089563124,0.094849765,0.06907308,0.0758904,0.07925967,0.07911216,0.07911216,0.020193841,0.019170217,0.020135336,0.0146725755,0.01609965,0.016810995,0.016780622,0.016780622,0.08537948,0.08084417,0.08512291,0.062038615,0.06807457,0.07108652,0.070956916,0.070956916
0.123452805,0.016046442,0.11765811,0.09917109,0.103534386,0.10624428,0.10528835,0.10528835,0.09119846,0.011343978,0.08687911,0.07313855,0.07649557,0.07850291,0.07779515,0.07779515,0.104635075,0.013680857,0.099724405,0.0839113,0.08774778,0.09003967,0.08923316,0.08923316,0.02302988,0.0031940714,0.021952398,0.018178435,0.019301444,0.01979614,0.019625887,0.019625887
0.09173065,0.076265536,0.08086685,0.076095164,0.07601678,0.07609522,0.07609529,0.1257042,0.0502674,0.04175958,0.044308547,0.04166545,0.041622497,0.041665476,0.041665517,0.069560505,0.16229063,0.1348621,0.14305565,0.13455914,0.13442041,0.13455924,0.13455936,0.22370793,0.113077685,0.09393686,0.09966882,0.09372508,0.093628354,0.093725145,0.09372523,0.1564543
0.08299421,0.067798,0.06970519,0.06764918,0.0676001,0.067649335,0.06764941,0.10005152,0.01600656,0.01296619,0.01335652,0.012935417,0.012925493,0.012935435,0.012935452,0.020978361,0.15328392,0.12463797,0.12827872,0.124352165,0.12425906,0.124352396,0.12435255,0.19364916,0.12716058,0.1029085,0.10602772,0.10266216,0.10258275,0.10266231,0.102662444,0.16808149
0.08751888,0.07187263,0.07562341,0.07170514,0.07163799,0.07170525,0.07170539,0.12043601,0.036126,0.029633865,0.03119997,0.02956402,0.029536247,0.029564058,0.02956412,0.050326444,0.15769173,0.12941214,0.13621509,0.12910855,0.12898737,0.12910873,0.129109,0.21855159,0.11833259,0.097062714,0.102191895,0.09683386,0.096742764,0.09683399,0.09683418,0.16485593
0.69384664,0.92028284,0.7720037,2.8111694,0.43286687,0.25016186,0.46220094,0.46220094,0.3207243,0.42580697,0.35687667,1.3000362,0.20006087,0.11554897,0.21361682,0.21361682,0.6370924,0.84507644,0.70886004,2.581462,0.39745075,0.2296699,0.42438492,0.42438492,0.66450995,0.8819327,0.73937845,2.694284,0.414498,0.23935288,0.44258577,0.44258577
0.28421247,1.1886013,0.29173532,1.0283271,0.24895525,0.27974904,0.2346097,0.2346097,0.24466124,1.0216577,0.25109202,0.8828345,0.21428618,0.24074405,0.20195667,0.20195667,0.23505574,0.9831595,0.24128106,0.850617,0.20589699,0.2313681,0.1940312,0.1940312,0.016870478,0.07063525,0.017319303,0.061135594,0.014778188,0.016608268,0.01392573,0.01392573
0.074958146,0.041158676,0.067615144,0.07989119,0.06927395,0.06775308,0.06545825,0.06545825,0.07129025,0.039176498,0.06430995,0.075931504,0.06588776,0.06444563,0.062264793,0.062264793,0.06290783,0.03454212,0.05674506,0.067048185,0.05813733,0.05686103,0.054935247,0.054935247,0.0045871525,0.002518759,0.004137747,0.0048891497,0.004239278,0.0041462174,0.0040058135,0.0040058135
0.039518528,0.032242693,0.033972196,0.044126824,0.037175547,0.034815647,0.034276728,0.034276728,0.10006468,0.08166714,0.08604195,0.111677825,0.09413062,0.08816999,0.08681064,0.08681064,0.011577656,0.00944628,0.009952951,0.012927676,0.0108911805,0.010199926,0.010042142,0.010042142,0.0654721,0.053421322,0.056286246,0.07310623,0.061589614,0.057681534,0.0567904,0.0567904
0.055551708,0.018842135,0.043050714,0.02570147,0.04469994,0.04248572,0.042248145,0.042248145,0.10071759,0.034255467,0.07805094,0.046321064,0.08103575,0.07701922,0.076590374,0.076590374,0.043376204,0.014724564,0.03361378,0.0200335,0.03490065,0.03317175,0.03298635,0.03298635,0.08021407,0.02729493,0.062153853,0.03687072,0.064528406,0.06133254,0.060989775,0.060989775
0.084834844,0.17545757,0.10905194,0.6987072,0.03946133,0.037788376,0.047876976,0.047876976,0.096225075,0.19997048,0.1237687,0.79310155,0.044719283,0.042799048,0.054255854,0.054255854,0.045360446,0.093841866,0.05831176,0.37364152,0.021096844,0.020202048,0.025596868,0.025596868,0.029317632,0.06065007,0.03768798,0.2414123,0.013637933,0.013060473,0.016545974,0.016545974
0.08492203,0.0801762,0.08887314,0.079996824,0.07997942,0.079996705,0.079996586,0.1469312,0.069254205,0.06537475,0.07252274,0.06522766,0.06521348,0.06522757,0.06522747,0.12076861,0.14551866,0.13737276,0.15234959,0.13706428,0.13703445,0.13706407,0.13706386,0.2530402,0.087101154,0.08222136,0.091208994,0.082036346,0.082018495,0.08203623,0.08203611,0.15186182
0.10334158,0.14176229,0.09153651,0.27903664,0.0910429,0.089163184,0.09157566,0.09157566,0.060192533,0.08336956,0.05329644,0.1631273,0.053054944,0.051952127,0.053368203,0.053368203,0.10606586,0.14559415,0.09394923,0.2865832,0.093447775,0.09151648,0.09399512,0.09399512,0.044807553,0.062318876,0.039688297,0.122544326,0.03951485,0.03868331,0.03975047,0.03975047
