x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.04554119,0.20734407,-0.15714446,-0.2517353,-0.011655847,-0.030546088,0.0,0.0
-0.09206305,0.020595226,-0.14084189,-0.19180857,-0.01686636,-0.027599731,0.0,0.0
-0.032351114,0.25789735,-0.12502906,-0.32771057,-0.0014157151,-0.00465197,0.0,0.0
0.015000343,1.0696799,0.05160377,-0.7602219,0.08373496,0.011812386,0.0,0.0
-0.008683396,0.41889876,-0.11166278,-0.35281536,0.013742381,-0.049054656,0.0,0.0
0.017504597,0.9547042,0.028287191,-0.7329833,0.082632475,0.015598856,0.0,0.0
-0.053152084,0.17641433,-0.14086853,-0.24101454,-0.010810794,0.0053527523,0.0,0.0
-0.11618538,0.00025235175,-0.006112157,0.0008724336,-0.0109241055,-0.0030631456,1.0,0.0
-0.07790337,0.07407826,-0.10604308,-0.2505902,-0.016662987,0.029567275,0.0,0.0
0.003319359,1.3655736,0.044977814,-0.45637834,0.014689738,0.1326493,0.0,0.0
-0.116165444,0.0002449131,0.00035084158,-6.0560837e-05,-0.010926179,1.8711744e-05,1.0,0.0
-0.027268982,0.28593573,-0.12294426,-0.30693245,0.0025610675,-0.0077463286,0.0,0.0
-0.09876804,0.0006793952,-0.12078194,-0.17576008,-0.020088686,-0.025837835,0.0,0.0
-0.11616583,0.00024498464,0.00012063362,-3.184663e-05,-0.010926124,1.4412848e-05,1.0,0.0
0.008442307,0.5711817,-0.09957339,-0.4807479,0.045486256,-0.01635474,0.0,0.0
0.0103611,0.5922145,-0.098780066,-0.46900707,0.049365066,-0.074312896,0.0,0.0
0.018138504,0.80860335,0.0011953486,-0.598122,0.08003934,-0.0019564047,0.0,0.0
-0.06680069,0.119876295,-0.13778764,-0.24370743,-0.015451556,0.0033502285,0.0,0.0
0.017962838,0.89414334,0.012119332,-0.6749223,0.08354988,-0.01942344,0.0,0.0
-0.064138986,0.13091491,-0.13325515,-0.2642032,-0.016237775,0.009463014,0.0,0.0
-0.11423435,-0.00035722496,-0.040029265,0.03096998,-0.006165713,-0.10714197,1.0,0.0
-0.05579691,0.16468842,-0.13109009,-0.2534071,-0.015193005,-0.045246515,0.0,0.0
-0.11616135,0.00024362565,0.0004611969,-6.285238e-05,-0.010925754,1.2487528e-05,1.0,0.0
-0.1028986,-0.00888647,-0.04639981,-0.017855173,0.058301568,0.059749186,1.0,1.0
-0.0041766167,0.45389724,-0.12002908,-0.3858137,0.0236476,-0.019792086,0.0,0.0
0.016314507,0.6701888,-0.052370287,-0.5438705,0.06869288,-0.05562166,0.0,0.0
-0.10337095,-0.008911111,-0.047422662,-0.0011067351,0.05848684,0.0036943932,1.0,1.0
-0.1157815,0.00012639523,-0.028809723,0.004108259,-0.009939153,-0.014427006,1.0,0.0
0.008689309,1.2299896,0.06950085,-0.7215612,0.07546333,0.03280108,0.0,0.0
-0.05039091,0.18765523,-0.15388314,-0.29215094,-0.011614233,-0.0055534975,0.0,0.0
0.014788914,0.648021,-0.07012899,-0.47956362,0.062041618,-0.061327644,0.0,0.0
-0.043954276,0.21300782,-0.16329105,-0.2795581,-0.010128554,-0.035711512,0.0,0.0
-0.06808977,0.114990175,-0.1294249,-0.21715634,-0.014937902,0.010272817,0.0,0.0
0.010181999,1.1957426,0.07827249,-0.77393657,0.076961085,-0.0028533216,0.0,0.0
-0.106237315,-0.0055034184,-0.060944937,0.034039866,0.033333868,-0.113082506,1.0,1.0
0.00090761186,0.50051314,-0.102365516,-0.40387693,0.029839758,-0.012317317,0.0,0.0
0.018075466,0.83595675,0.0047990554,-0.6214767,0.080301635,-0.007420566,0.0,0.0
-0.0544631,0.1703896,-0.12894806,-0.26778075,-0.012930672,-0.042397574,0.0,0.0
-0.112677954,-0.0025123977,-0.0662965,0.026045382,0.010337669,-0.089877285,1.0,1.0
