no-op,fire left,fire main,fire right
-0.30952308,0.26928526,0.19558352,-0.23385844
-0.44156602,-0.7838055,0.2632314,0.34675822
-0.80597633,-0.12732051,0.7397632,-0.49708366
0.8793689,-0.16651802,-1.6024523,1.4322914
1.0492111,0.44571534,-1.7968061,1.217172
-0.57191336,-0.102490366,0.54683626,-0.29770184
1.1198618,0.65046775,-1.8877957,1.1623667
0.5643321,-0.790172,-1.1979144,1.5068825
-0.60393965,0.035910062,0.606957,-0.43297958
-0.6818007,-0.7396419,0.60451907,0.027144402
-0.3303969,-0.18241522,0.18868521,0.05220481
-0.61890733,0.031434953,0.45268363,-0.36257896
1.5274997,0.86732435,-2.5344665,1.4967173
1.0269777,0.38027623,-1.7703238,1.2369188
-0.60263777,0.052981645,0.41475275,-0.34937844
1.3699099,0.9020512,-2.2840843,1.2999276
-0.7207966,-0.5370765,0.7011775,-0.16900268
1.1259468,0.6734905,-1.8960853,1.1549872
1.4174485,0.9248277,-2.3564417,1.3359581
0.7479576,-0.35742798,-1.4278488,1.4209244
1.0349476,0.40064093,-1.7800217,1.2319155
-0.47366816,-0.5084882,0.25068927,0.15642786
1.4582148,0.9434674,-2.420952,1.3701433
1.4289091,0.93192387,-2.3744407,1.3443114
-0.4679525,0.07643638,0.41744995,-0.29689822
-0.44439113,0.14964488,0.35629368,-0.30614996
1.5105288,0.68415415,-2.5166328,1.5923588
0.77588856,-0.26805326,-1.4615035,1.3943326
-0.17337371,0.14625114,0.0026420504,0.011049502
1.5021904,0.5971116,-2.5099642,1.6380213
0.79974174,-0.20741737,-1.4908512,1.3803374
0.88498974,0.5182972,-1.6626096,1.0947165
-0.75100577,-0.40215883,0.7580921,-0.29989827
1.4758146,0.85735536,-2.4512303,1.4431652
1.3583221,0.8981867,-2.266853,1.2908
-0.32972986,0.2442521,0.07921617,-0.16965023
1.0235593,0.37060943,-1.7662554,1.23965
-0.47734565,-0.6704552,0.29651368,0.23579805
-0.4174084,-0.4421117,0.13077365,0.20281471
0.8299898,1.1548427,-1.5038958,0.5729065
-0.75936186,-0.48820534,0.7728099,-0.25476763
1.3336304,0.8872793,-2.2302005,1.2729322
1.404794,0.9150363,-2.3368351,1.3281894
-0.38492614,-0.094045,0.27918056,-0.077393115
0.46667582,-1.0109231,-1.0750525,1.5470728
1.0332755,0.3963646,-1.7779882,1.232968
0.01042312,0.1620635,-0.45299596,0.30661604
1.1396823,0.71076787,-1.9136493,1.1457225
-0.18529886,0.49152496,0.017686397,-0.2296091
1.4940315,0.7988075,-2.4819787,1.500715
1.3816398,0.9069817,-2.3015797,1.3086575
-1.7688003,-5.5951166,1.5514953,2.1110387
0.8810518,0.01186835,-1.5906637,1.3232964
1.5072083,0.5668127,-2.5207245,1.6632661
-0.74171114,-0.57811284,0.7267514,-0.16550982
1.0265219,0.37908754,-1.769772,1.2372204
1.0277965,0.3823701,-1.7713206,1.2364041
-0.43049914,-0.49718168,0.26179573,0.16557756
1.5012501,0.89986026,-2.4913218,1.4460764
-0.16595344,0.3434401,-0.08976427,-0.06947324
1.2533963,0.79792905,-2.1167052,1.2494031
1.2398963,1.0738258,-2.1001856,1.0838473
1.4619213,0.8347446,-2.4294083,1.4412532
1.3369789,0.8533629,-2.2349017,1.2959169
-0.39157724,0.016518347,0.19189662,-0.11137247
-0.45508128,-0.46219578,0.2992546,0.111898854
1.0642377,0.48496902,-1.8159668,1.2079144
-0.15517999,0.45141855,-0.021745682,-0.16834232
-0.28706595,0.86657834,0.05816716,-0.5382817
-0.61267483,-0.73975325,0.50992334,0.10942264
-0.6793848,0.1935891,0.6550898,-0.59989685
0.2556604,-1.5089964,-0.81197506,1.6476946
1.4392811,0.93684113,-2.3908978,1.3529603
-0.26257274,-0.5349233,0.04506214,0.38476363
0.8117233,-0.21770558,-1.5086763,1.39748
1.0316103,0.3920934,-1.7759631,1.2340235
1.1381922,0.71089923,-1.9121106,1.1448117
1.1620624,0.77902794,-1.9428694,1.1271635
1.0058385,0.33397484,-1.7434771,1.2443237
0.8898915,0.028680056,-1.6014915,1.321216
-0.6479385,-0.6311959,0.43180472,0.059746593
1.047618,0.44014975,-1.7948489,1.2190415
-0.873989,-0.23817408,0.8706352,-0.52568126
-0.6659078,-0.035881862,0.68865114,-0.45816034
-0.33178553,-0.47926536,0.1362782,0.2675944
1.4356755,0.79575074,-2.3884938,1.4357861
-0.6523268,-0.37427858,0.6325753,-0.2052618
1.0338942,0.39793566,-1.7787418,1.2325858
1.029502,0.3867388,-1.7733953,1.235327
1.0268952,0.38004455,-1.7702258,1.2369839
0.874352,-0.17384252,-1.5957475,1.4318848
1.4490404,0.9406488,-2.4063878,1.3615854
-0.61489344,-0.27525246,0.46948013,-0.17257822
-0.4856686,-0.0039431825,0.37439066,-0.2373017
-0.55420005,-0.48369995,0.46885043,-0.004388869
-0.4384328,0.49216598,0.43068647,-0.5571592
0.6652274,-0.56071746,-1.3246226,1.4645718
-0.29094535,-0.29286084,0.11300889,0.18081291
-0.43098146,0.40390053,0.3978449,-0.48049587
-0.6299225,0.327892,0.5850307,-0.6264622
