x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.4227058,0.26117593,0.06814847,-0.31585738,-0.06981127,0.060621522,0.0,0.0
-0.4175107,0.20452066,0.07240578,-0.29493228,-0.04019783,0.09839008,0.0,0.0
-0.3434671,0.9032802,-0.42286792,-0.7338882,-0.25239646,0.0029416196,0.0,0.0
-0.37071696,-0.04922192,-0.029601753,0.06429779,0.27447242,0.005214384,1.0,1.0
-0.3721593,-0.042176332,0.00018921729,0.021089245,0.22308694,-0.0669706,1.0,1.0
-0.39990896,0.096083105,0.104439534,-0.24317148,0.004785315,0.026540574,0.0,0.0
-0.37194157,-0.039782837,0.009684195,0.020341244,0.20593268,-0.063529775,1.0,1.0
-0.36926502,-0.05579784,-0.0020916741,-0.011901351,0.27980673,0.018424068,1.0,1.0
-0.40760598,0.13437611,0.10361867,-0.26929742,-0.011503649,0.0285852,0.0,0.0
-0.42508072,0.29115665,0.037654314,-0.37129304,-0.08598975,0.10293702,0.0,0.0
-0.3915135,0.05634285,0.08154376,-0.19561385,0.02010432,0.01647577,0.0,0.0
-0.2955152,1.071588,-0.54690886,-0.8076998,-0.23864606,-0.06623924,0.0,0.0
-0.0382123,1.4458668,-0.6138371,0.19209151,0.015841965,-0.050789345,0.0,0.0
-0.37193865,-0.03710077,-0.0009060383,-0.00012796566,0.18643199,0.00029569067,1.0,1.0
-0.27295375,1.1458275,-0.5983061,-0.84783596,-0.22247931,-0.109564856,0.0,0.0
-0.14724436,1.4209723,-0.59429365,-0.2884772,-0.0774701,-0.12783936,0.0,0.0
-0.4121925,0.1654059,0.08448487,-0.30058318,-0.024525944,0.05972884,0.0,0.0
-0.37180495,-0.0379393,-0.0034380704,0.0183641,0.19267887,-0.06060917,1.0,1.0
-0.123213485,1.4433095,-0.5943655,-0.18178655,-0.05189876,-0.12791656,0.0,0.0
-0.36944398,-0.055185188,-0.011626138,0.020993887,0.27778617,-0.035868,1.0,1.0
-0.37192273,-0.037096087,0.0010421225,0.00013081769,0.18640509,-0.000334982,1.0,1.0
-0.37714857,0.75637037,-0.30080163,-0.61237055,-0.23576528,0.06641891,0.0,0.0
-0.099178985,1.4560542,-0.59444016,-0.075098015,-0.026312293,-0.12800182,0.0,0.0
