no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.059741966,0.030312765,0.034804024,0.038332682,0.03254372,0.026376659,0.032766804,0.032766804,0.04786832,0.024303783,0.027911479,0.030709656,0.02608722,0.02113501,0.026263107,0.026263107,0.023949265,0.012151782,0.013953199,0.015367501,0.013046293,0.010573415,0.013135534,0.013135534,0.029174674,0.014804417,0.017000271,0.018722517,0.01589448,0.012880938,0.016002864,0.016002864
0.019645683,0.011430412,0.01178189,0.012972081,0.011499371,0.012070235,0.011432597,0.011432597,0.06274499,0.036515225,0.037647378,0.041435793,0.036728375,0.038561918,0.036522515,0.036522515,0.0138251465,0.008044034,0.008291748,0.009129108,0.00809226,0.0084944125,0.0080455635,0.0080455635,0.006479905,0.0037705528,0.003886866,0.004279156,0.0037929555,0.0039817076,0.0037712683,0.0037712683
0.09954104,0.09572495,0.002643995,0.10143378,0.09528838,0.06583005,0.060961366,0.060961366,0.054706022,0.05298127,0.0012299875,0.055401742,0.052480854,0.03620025,0.033517327,0.033517327,0.06336347,0.06092499,0.0016334634,0.06435923,0.06057468,0.041873846,0.038778197,0.038778197,0.013460914,0.012926058,0.00027607777,0.013380994,0.012750102,0.008850897,0.008198248,0.008198248
3.758976,12.05738,17.932468,11.47537,3.3300312,5.4726067,2.262424,2.262424,1.5303087,4.8169913,7.1618996,4.6314917,1.3584397,2.2207549,0.929109,0.929109,10.1116295,31.779964,47.25886,30.584944,8.977282,14.670283,6.143062,6.143062,6.752994,21.262243,31.617157,20.441992,5.994315,9.800409,4.0993247,4.0993247
0.010673181,0.010256553,0.010411432,0.0110296095,0.009608266,0.0102649545,0.010809316,0.0104453005,0.231256,0.22228685,0.2258574,0.23921275,0.20837638,0.22257641,0.23486908,0.2265841,0.03894002,0.037414994,0.037986554,0.040238716,0.0350543,0.03745,0.039462514,0.038109835,0.18423566,0.17704262,0.17977238,0.19041985,0.16590892,0.17721814,0.1868091,0.18035427
0.093962446,0.06866868,0.0019476358,0.096178755,0.08629821,0.07531339,0.060421202,0.060421202,0.04265337,0.0314889,0.0006111106,0.043107033,0.03916548,0.034170046,0.027408542,0.027408542,0.05047486,0.036890045,0.00096175075,0.051411442,0.04626707,0.040405877,0.032421563,0.032421563,0.0116563365,0.008517347,8.9168316e-05,0.011498907,0.010544205,0.009250972,0.007430223,0.007430223
0.10252009,0.044620607,0.056491375,0.05855178,0.050836336,0.046554662,0.054888453,0.054888453,0.07331504,0.031963725,0.04041649,0.041794136,0.036390103,0.033263043,0.03925016,0.03925016,0.0928276,0.040424533,0.051151633,0.05296746,0.04603473,0.042134315,0.049691483,0.049691483,0.10313614,0.045025047,0.05683943,0.05860928,0.051164523,0.046733283,0.05517918,0.05517918
0.001861645,0.0023761303,0.0019906738,0.0019916445,0.0025211,0.0019914452,0.0032145262,0.002048982,0.29285097,0.3771128,0.31585014,0.3160006,0.39055955,0.31596845,0.498094,0.3275903,0.07003556,0.08976774,0.07520831,0.07524459,0.0942883,0.07523705,0.1203178,0.077722386,0.24333811,0.31321627,0.26240295,0.26252842,0.32590595,0.262502,0.41580495,0.27252126
0.0017452701,0.0022241576,0.0018646236,0.0018648818,0.0023552151,0.001864823,0.0029989085,0.001905794,0.29351312,0.37738848,0.3162905,0.31633344,0.39006877,0.31632322,0.49678367,0.3258087,0.069985025,0.0895655,0.07508944,0.07509974,0.09388991,0.07509735,0.11964572,0.07706304,0.24370399,0.3132095,0.2625723,0.26260805,0.3252508,0.26259968,0.41440094,0.2708367
0.07082963,0.03738884,0.042725667,0.0419668,0.036253408,0.037650533,0.037884243,0.037884243,0.1052609,0.055579454,0.06352639,0.062364735,0.053881444,0.05596982,0.056317367,0.056317367,0.035552386,0.018767204,0.021446193,0.021065757,0.018196903,0.018898487,0.019015798,0.019015798,0.05466163,0.028856628,0.032974865,0.03239213,0.027979154,0.02905824,0.02923859,0.02923859
0.18066478,0.14246243,0.13673073,0.15638931,0.14312837,0.11067625,0.130938,0.13620439,0.6496507,0.50768423,0.48741776,0.54942846,0.5091178,0.36180988,0.45428425,0.48600918,0.14373183,0.113278136,0.108731374,0.124342754,0.11379935,0.0880448,0.10420405,0.108314484,0.27396333,0.21594429,0.2072741,0.23698695,0.21693513,0.16777632,0.19857502,0.20647794
0.0079817325,0.16922449,0.100205235,0.18263204,0.007020875,0.09805553,0.018428948,0.018428948,0.006328292,0.12604782,0.074911535,0.13638045,0.0051711234,0.07331835,0.013924213,0.013924213,0.0078783035,0.16410899,0.097307116,0.17732361,0.0068051405,0.095213585,0.01794578,0.01794578,0.010178484,0.19188613,0.11470215,0.20873573,0.007950947,0.11218421,0.021511186,0.021511186
0.11383112,0.06647676,0.07041259,0.07569092,0.06650032,0.06804239,0.06647887,0.06647887,0.05628261,0.032874316,0.034831844,0.03742352,0.032878324,0.033649303,0.032875076,0.032875076,0.10775966,0.06292934,0.06665828,0.07165313,0.06295034,0.06441178,0.0629313,0.0629313,0.037106432,0.021668896,0.022956088,0.024670202,0.021674704,0.02217959,0.0216694,0.0216694
0.13884464,0.16527583,0.10336783,0.2172209,0.15527539,0.11161305,0.104755096,0.104755096,0.13829784,0.16502085,0.1029991,0.21743657,0.15532273,0.11138292,0.10449477,0.10449477,0.16873762,0.20059824,0.12562045,0.2636371,0.18845668,0.13556701,0.1272522,0.1272522,0.21912822,0.25931907,0.16364604,0.34393626,0.24411136,0.17577744,0.16504401,0.16504401
0.080875166,0.09710007,0.008152356,0.08485053,0.084208176,0.04065453,0.04671909,0.04671909,0.116123706,0.14050226,0.012078799,0.121907815,0.12160972,0.058476225,0.06723002,0.06723002,0.032257825,0.038740672,0.0032562418,0.03383498,0.033591688,0.016216217,0.018635277,0.018635277,0.05114305,0.06145845,0.0051771263,0.05359996,0.05327055,0.025713656,0.02954895,0.02954895
0.054863445,0.13839866,0.06505345,0.07644258,0.33649188,0.19538826,0.68802047,0.79585665,0.1033898,0.26897895,0.12116735,0.14988354,0.6447991,0.37713936,1.3180325,1.5290726,0.119556524,0.30637282,0.14088634,0.1699965,0.73946106,0.43102226,1.5118636,1.7513847,0.16446714,0.42586482,0.1929713,0.2370126,1.0228349,0.5977155,2.0908973,2.424954
0.07886003,0.11579272,0.15372328,0.23300529,0.1401763,0.08176209,0.10505897,0.10505897,0.017411795,0.025567807,0.034031816,0.051558226,0.031038973,0.018090755,0.023255045,0.023255045,0.084657565,0.12427602,0.16506118,0.2502452,0.15050475,0.087782726,0.112797,0.112797,0.055501144,0.0807857,0.10859206,0.16463915,0.09861588,0.057679094,0.0740794,0.0740794
0.22548747,0.0710692,0.1650751,0.11773356,0.08490303,0.1268571,0.1363819,0.1363819,0.083613575,0.026152562,0.061250184,0.043451242,0.031392623,0.04706832,0.05058154,0.05058154,0.23961422,0.07548382,0.17543164,0.12518379,0.09022654,0.13480552,0.14492746,0.14492746,0.1381061,0.04233907,0.10147175,0.07216264,0.051477447,0.07782416,0.08354006,0.08354006
0.07045519,0.72050905,0.7094012,0.5690584,0.443444,0.37193462,0.3390684,1.5258591,1.1150432,11.636914,11.460968,9.188135,7.1973033,5.99887,5.5080223,24.69988,0.36720452,3.7977576,3.7398634,2.9990451,2.3437471,1.959077,1.7927337,8.05288,1.0186826,10.628597,10.467894,8.392314,6.573017,5.4797745,5.0295115,22.559273
