no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.9715557,5.131662,0.5604327,9.507537,1.8595159,0.1975894,0.834167,0.9968877,5.007535,3.6141276,12.026131,8.426309,18.305033,13.957918,2.9322505,4.055798,0.7183105,7.0364027,0.744164,12.70771,0.46096742,1.4253706,0.90003014,0.962168,2.382472,3.721118,7.845312,5.6298823,10.655895,9.610653,1.0275096,1.6209483
0.10102987,4.4727325,0.487715,9.25079,0.29608607,0.532493,0.9277463,0.3746152,5.245805,1.9800663,9.525866,6.247014,15.024096,12.576133,2.2134185,3.992021,0.5865097,6.2648954,1.963079,12.601092,1.4275312,2.314374,1.1284649,0.057816505,3.6162138,4.073903,7.361025,6.8432093,10.247901,9.530261,0.40009618,2.3423882
0.13560057,5.1027536,0.04798174,8.900463,1.4936924,0.10251999,0.16540289,1.0040402,6.00487,3.541708,9.573698,4.478395,21.486729,16.409159,2.323687,2.5182962,0.96037984,7.0442257,1.1971593,12.234449,0.41782856,1.8237531,0.007599592,1.1909008,4.402995,3.772378,6.7377834,7.646978,13.311953,11.424199,1.4291704,0.526011
0.23841858,1.0770559,0.72300434,0.9381771,1.4418364,0.61810017,0.42140484,0.09357929,1.3899803,1.795888,2.862215,1.9915402,5.03242,2.6932359,1.1534989,0.27000904,0.23841858,1.5866756,0.86307526,1.3172626,1.8191338,0.72836876,0.5686283,0.12874603,0.6276369,0.10073185,1.0251999,0.20384789,1.591444,1.0281801,0.2580881,0.06377697
0.1526624,2.0807238,2.0354986,4.5605,2.5586784,2.2901595,0.36850572,1.1588633,1.3816357,3.4964085,5.4466724,8.354783,6.9338083,5.816221,1.0371208,2.8651953,0.07599592,2.6357174,2.426058,5.6770444,3.0872226,2.8136373,0.53197145,1.3881922,0.7504225,0.10848045,1.2296438,0.24914742,1.577735,1.1461973,0.21755695,0.5495548
0.0295043,5.1406026,0.2887845,8.969307,1.1712313,0.014901161,0.08881092,1.1458993,5.8297815,3.0362606,9.41351,4.1526556,21.705627,17.08001,2.2134185,2.6997924,0.679791,7.1637335,1.7002225,12.383163,0.9229779,2.041906,0.384897,1.3919175,4.0730834,4.1756034,7.0457907,7.963255,13.863519,12.006908,1.66893,0.47557056
0.95173717,5.0829353,0.5480647,9.624362,1.7741323,0.11339784,0.8992851,0.9290874,5.0741434,3.7887692,12.064278,8.027554,18.594563,14.24253,2.7109683,4.286021,0.6836653,6.9493055,0.76547265,12.912601,0.31113625,1.5732646,1.013726,0.8428097,2.4530292,3.5393238,7.8865886,6.0492754,10.96189,9.911656,0.7945299,1.8638372
0.21077693,2.8259306,2.5464594,5.6980553,2.8458238,0.44353306,0.66131353,1.1251122,0.37193298,5.0115585,6.1821938,10.762215,7.112026,1.97649,1.2779236,1.8525124,0.40739775,3.5777688,3.0308962,7.144809,3.3903122,0.43779612,0.8803606,1.4927983,0.51796436,0.035762787,1.1539459,0.52273273,1.4066696,0.7915497,0.047683716,0.09894371
0.2092123,2.8254092,2.547577,5.6970863,2.8466434,0.4425645,0.6611645,1.1259317,0.37431717,5.0115585,6.183386,10.762215,7.112026,1.9752979,1.2779236,1.8560886,0.40531158,3.5762787,3.0317903,7.1436167,3.3909082,0.43570995,0.8803606,1.4933944,0.51915646,0.03695488,1.1533499,0.5239248,1.4072657,0.7921457,0.04887581,0.09894371
