no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.89749694,4.965067,0.500679,9.452849,1.7037988,0.05453825,0.923723,0.8678436,5.0164757,3.6610663,12.011379,7.84114,18.518417,14.178455,2.7391315,4.220903,0.6120652,6.7941847,0.82835555,12.685805,0.21710992,1.6507506,1.0465086,0.76182187,2.4795532,3.4838915,7.908493,5.968809,10.996014,9.938776,0.7840991,1.8939376
0.95129013,5.081296,0.54866076,9.6240635,1.7739832,0.11265278,0.89913607,0.92864037,5.0747395,3.786087,12.062192,8.027554,18.59367,14.241934,2.7126074,4.285574,0.6830692,6.9479647,0.7648766,12.912154,0.3105402,1.5743077,1.014024,0.8431077,2.4536252,3.5393238,7.885247,6.0489774,10.961741,9.911656,0.795424,1.8639863
0.03516674,5.174577,0.1001358,9.051561,1.0925531,0.06556511,0.14990568,0.93489885,6.227046,3.4686923,9.773075,4.339442,21.14013,16.30269,2.2865086,2.386123,0.8431077,7.1612,1.1479855,12.47704,0.96052885,2.0572543,0.025331974,1.1071563,4.437566,3.9097667,6.813705,7.9247355,13.549625,11.551083,1.4215708,0.51647425
0.42319298,2.1624565,2.5188923,4.2039156,2.9811263,0.74625015,0.93609095,0.82314014,1.622811,4.1489305,6.5252185,8.59797,7.810667,2.6576967,1.8911809,1.4097244,0.41246414,2.7775764,3.0457973,5.337,3.6251545,0.8416176,1.2516975,1.1217594,0.6556511,0.46670437,1.6450882,1.2630224,1.9812584,0.95009804,0.21159649,0.033974648
0.64611435,2.2667646,2.4080276,3.6996603,3.1149387,0.8177757,1.115799,0.7849932,2.4843216,4.547387,6.5928698,7.420182,8.938015,3.3189356,2.6638806,1.3069808,0.73194504,3.0136108,3.0350685,4.891157,3.938675,0.96440315,1.513958,1.1014938,0.923872,0.54836273,1.6927719,0.9292364,2.4038553,1.2266636,0.46908855,0.0071525574
0.3656745,5.4720044,0.13649464,10.173917,1.501441,0.65147877,0.69081783,0.846684,5.1554294,3.1213462,11.183918,8.305014,17.239153,12.644455,1.8172711,4.132688,0.18596649,7.586479,1.2543797,13.6989355,0.065267086,2.4953485,0.8299947,0.7343292,3.2263994,4.490018,7.7673793,6.527752,10.334998,9.717494,0.4118681,1.8590689
0.577569,1.6111135,1.9156933,2.580881,2.706647,0.8660555,1.0156631,0.5930662,2.4724007,3.092885,5.6940317,4.8941374,8.464456,3.671646,2.5445223,0.8571148,0.67830086,2.2017956,2.475977,3.4987926,3.5309792,1.0800362,1.4150143,0.86307526,0.9548664,0.25987625,1.5544891,0.41544437,2.4080276,1.3506413,0.46789646,0.10371208
0.49054623,2.5731325,2.772808,4.878044,3.1390786,0.68604946,0.98615885,0.9378791,1.7797947,4.889965,7.0905685,9.849668,8.234978,2.632141,2.0372868,1.6206503,0.51379204,3.3164024,3.4022331,6.2179565,3.8647652,0.77843666,1.3244152,1.2731552,0.65386295,0.48279762,1.6450882,1.2922287,1.9615889,0.93996525,0.21636486,0.039935112
0.39994717,5.506873,0.17166138,10.203719,1.5714765,0.63985586,0.8380413,0.7778406,5.6447835,3.9557366,11.57742,7.23131,18.734337,13.660267,2.2230296,4.362762,0.19192696,7.543266,1.2487173,13.85808,0.0014901161,2.59161,0.9891391,0.61422586,3.5318732,3.941059,8.004308,7.3215365,11.308491,10.42366,0.5245209,2.103448
