no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.0559497,0.795994,0.25398076,0.09599063,0.07945928,0.024855293,0.110708565,0.110708565,0.04466547,0.69925404,0.21904978,0.08811554,0.06995042,0.017758027,0.09677185,0.09677185,0.08630939,1.357574,0.4250427,0.17156231,0.13589326,0.034045853,0.18792869,0.18792869,0.043343592,0.678105,0.21243441,0.085493684,0.067867994,0.017257094,0.09387874,0.09387874
0.10689193,0.056445297,0.05753791,0.19968121,0.08560474,0.014306746,0.01595845,0.01595845,0.077750355,0.041005865,0.041734535,0.14493914,0.062183842,0.0104432255,0.011553607,0.011553607,0.04782615,0.025257137,0.025725827,0.089309275,0.038291667,0.006407894,0.0071310615,0.0071310615,0.061959602,0.032738272,0.033272885,0.115596525,0.04957961,0.008322321,0.009211152,0.009211152
0.13245189,0.056159727,0.07569642,0.07112828,0.07058015,0.062299278,0.07297927,0.07297927,0.065594144,0.027845692,0.03750366,0.035203356,0.03497606,0.030852772,0.03615181,0.03615181,0.120406374,0.051055323,0.06881067,0.064651,0.06415996,0.056627437,0.06633896,0.06633896,0.04255883,0.018054359,0.024319638,0.022828288,0.022675447,0.020007309,0.023443785,0.023443785
0.28408974,0.6106572,0.39094517,0.15991074,0.26302636,0.2159794,0.24976154,0.24976154,0.034234136,0.048803926,0.04394692,0.020775925,0.031923015,0.027543275,0.030576138,0.030576138,0.4204828,0.62647426,0.5454426,0.25356975,0.39193135,0.33612424,0.37507772,0.37507772,0.31534213,0.4523958,0.4062597,0.19124192,0.2940686,0.25328416,0.2816162,0.2816162
0.14139746,1.7743397,0.61197853,0.5532286,0.14335635,0.28770584,0.035859074,0.035859074,0.15422976,1.7606459,0.57919675,0.5781126,0.14552416,0.301494,0.02854481,0.02854481,0.28617758,3.2534456,1.0674732,1.0711386,0.26897383,0.5584238,0.052241705,0.052241705,0.13754208,1.5705912,0.51652503,0.5157786,0.12971336,0.26885158,0.02551606,0.02551606
0.067150354,0.054043956,0.010754256,0.064970866,0.05913794,0.047882155,0.04296323,0.04296323,0.070529856,0.057413384,0.012532338,0.073283225,0.06414752,0.051091038,0.04577256,0.04577256,0.031756263,0.025599584,0.00532958,0.031614784,0.028283825,0.022770874,0.020422008,0.020422008,0.059583083,0.048396405,0.012261912,0.06761307,0.055998094,0.043892898,0.039275624,0.039275624
0.2236987,0.05150158,0.17090628,0.014105715,0.023341756,0.137241,0.1267915,0.1267915,0.059780058,0.014343554,0.04571985,0.0033050496,0.0059343753,0.036698647,0.033848837,0.033848837,0.2140553,0.049959265,0.16360788,0.013144091,0.022001963,0.1313453,0.12128268,0.12128268,0.1269359,0.033292767,0.09738285,0.005723808,0.011198521,0.077997714,0.071680106,0.071680106
0.09175547,0.046025373,0.05425577,0.05629588,0.051376183,0.046251565,0.05170774,0.05170774,0.05905553,0.029647365,0.034938738,0.03622382,0.033081986,0.02977335,0.033290923,0.033290923,0.068086684,0.034152932,0.040260732,0.04177545,0.03812345,0.034319554,0.038369033,0.038369033,0.0023249001,0.0011662735,0.0013748247,0.0014264574,0.0013018135,0.0011718444,0.0013101706,0.0013101706
0.16585758,0.14980231,0.16688219,0.0029449314,0.15545288,0.12600097,0.15801059,0.4761597,0.124564305,0.11249727,0.1253246,0.0022745766,0.11674459,0.09464993,0.118663415,0.35749125,0.2191608,0.19800103,0.22054797,0.0036521815,0.20543341,0.16645607,0.20881629,0.6295136,0.25189096,0.22851129,0.25420204,0.0019350871,0.23668969,0.19065763,0.24072835,0.7263684
0.110998884,0.04049459,0.061946236,0.055824228,0.0567023,0.05090063,0.060336523,0.060336523,0.011983408,0.004378529,0.0066903927,0.0060223956,0.0061264657,0.0054950286,0.006515794,0.006515794,0.09259397,0.03378519,0.0516736,0.046559215,0.04730104,0.042455103,0.050329603,0.050329603,0.05133944,0.018746298,0.028648581,0.025787,0.026226519,0.023529243,0.02790124,0.02790124
0.030636221,0.013623468,0.01802054,0.019843008,0.016859299,0.015898645,0.017398955,0.017398955,0.13828102,0.06156461,0.08140617,0.08955045,0.076149076,0.07176831,0.07856105,0.07856105,0.0033883934,0.0015072325,0.001993469,0.0021944386,0.0018649012,0.0017583426,0.0019244299,0.0019244299,0.06704168,0.0298406,0.03945627,0.043404654,0.036907323,0.034787882,0.038079705,0.038079705
0.06190542,0.05222494,0.030830499,0.079040706,0.058473323,0.04374797,0.042443223,0.042443223,0.12139074,0.103141144,0.06063354,0.1569194,0.1156771,0.08607582,0.08348913,0.08348913,0.04357902,0.036770552,0.021743942,0.055846997,0.04122928,0.03081695,0.029896911,0.029896911,0.10167802,0.08584615,0.051191572,0.13260737,0.09687714,0.072098784,0.06993672,0.06993672
0.15772696,0.59505093,0.7606533,0.18906641,0.1805872,0.1311189,0.1676286,0.1676286,0.008372835,0.027018333,0.039007526,0.009915116,0.00954052,0.007040736,0.00890448,0.00890448,0.2643216,0.8649101,1.2326915,0.31295374,0.30115914,0.22193187,0.28087693,0.28087693,0.2172186,0.70000553,1.0103623,0.25699276,0.2474171,0.18259537,0.23088552,0.23088552
0.1590334,0.0018891047,0.0571995,0.008192666,0.0646321,0.051958263,0.07581361,0.07581361,0.04138068,0.0005098459,0.0148808025,0.0021046037,0.016830448,0.013519785,0.019730391,0.019730391,0.12271282,0.0014588531,0.044127777,0.006303209,0.04987361,0.040083066,0.058496162,0.058496162,0.052863136,0.0006347541,0.018997917,0.0026800921,0.02148742,0.017254584,0.025195364,0.025195364
0.3290115,1.5798631,0.7579557,0.38513708,0.34176302,0.19979087,0.32341892,0.32341892,0.13069803,0.60548896,0.29963776,0.1526724,0.13568369,0.080344886,0.12863411,0.12863411,0.5683604,2.6399488,1.3034155,0.6635527,0.5901012,0.3503412,0.55912036,0.55912036,0.5336693,2.4671767,1.2232026,0.62296516,0.55403775,0.32927805,0.5251127,0.5251127
0.34678817,0.23492527,0.26211068,0.1544554,0.07530957,0.20324665,0.17224883,0.17224883,0.056430794,0.0393785,0.04274801,0.026031619,0.012909739,0.033082925,0.027933229,0.027933229,0.31887066,0.21859622,0.24124517,0.1438275,0.07069062,0.18690246,0.15816654,0.15816654,0.2156979,0.16003214,0.16428581,0.10590589,0.05465025,0.1265086,0.10596705,0.10596705
0.07800785,0.017067239,0.036832713,0.026825517,0.035492,0.031721205,0.039914764,0.039914764,0.010971062,0.002406555,0.0051812027,0.0037676946,0.004997026,0.0044620414,0.0056157336,0.0056157336,0.034907088,0.00763865,0.016481288,0.012002214,0.015883766,0.014193527,0.017861139,0.017861139,0.015138538,0.0033145866,0.0071472684,0.0052023577,0.0068901684,0.0061546788,0.0077462895,0.0077462895
0.11498959,0.019472405,0.019933492,0.18395199,0.10048564,0.10470014,0.0782057,0.0782057,0.19883445,0.027712248,0.033455346,0.31622958,0.17597261,0.18267453,0.13610008,0.13610008,0.22027598,0.033952564,0.037658777,0.35125542,0.19375056,0.20149553,0.15032047,0.15032047,0.06601533,0.009457212,0.011176041,0.10507175,0.058346387,0.060592875,0.04516041,0.04516041
