x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.060284235,-0.00088865997,0.11520594,-3.4839609e-06,0.00042066976,-7.967543e-07,0.0,1.0
-0.043425657,0.0065680956,-0.14201054,-0.1969742,0.0034291209,0.0077529056,0.0,0.0
0.014009381,0.4345579,0.0026672168,-0.4032835,0.058729313,-0.035073884,0.0,0.0
0.014869404,0.8505913,0.008381877,-0.6468205,0.10313859,-0.009844361,0.0,0.0
-0.05052042,-0.0068013575,-0.13199636,-0.06249374,0.002600247,0.066692434,1.0,1.0
-0.024051571,0.06756242,-0.11466058,-0.2093883,0.015704947,-0.0048258156,0.0,0.0
-0.086267754,-0.00088551285,-0.19505754,2.4629444e-06,0.00045843972,-1.1095511e-06,1.0,1.0
0.0040472983,1.3820982,0.019416792,-0.30613443,0.15353288,0.13428646,0.0,0.0
0.015185642,0.80962515,0.020500615,-0.61236614,0.10138975,-0.03632049,0.0,0.0
0.017016698,0.68117493,0.0028021208,-0.54256344,0.08544959,-0.07124293,0.0,0.0
-0.038027,-0.00088858843,0.1107507,-2.5482843e-06,0.00042068728,-6.0349515e-07,0.0,1.0
0.014790535,0.8651456,0.012404178,-0.6557957,0.10363081,-0.011331389,0.0,0.0
-0.023381138,-0.0008885169,0.115480065,1.4788103e-06,0.00042073487,3.484315e-07,0.0,1.0
-0.04651947,-0.00094852684,-0.14780584,-0.1801254,0.00047342977,-0.051135827,0.0,0.0
-0.06273661,-0.0016547703,-0.13577615,0.021802513,0.00674573,-0.07487665,1.0,1.0
0.014672756,0.8946239,-0.0072144405,-0.62813836,0.10549251,0.008274845,0.0,0.0
-0.061436273,-0.00088858843,0.120861314,3.5726434e-06,0.00042071677,8.1103065e-07,0.0,1.0
0.010538387,0.24724439,-0.053698312,-0.2792539,0.053911563,-0.034805,0.0,0.0
0.014899349,0.8366096,0.003345472,-0.62138075,0.102793954,-0.0068927743,0.0,0.0
-0.020382594,0.081322014,-0.12129414,-0.1924064,0.013146193,-0.014829062,0.0,0.0
0.00844984,0.2278197,-0.065706335,-0.29167998,0.05322839,-0.035681017,0.0,0.0
-0.102711484,-0.0008862996,0.015749581,-3.5553994e-06,0.00042191174,-8.5325775e-07,0.0,1.0
-0.075238325,-0.00088558433,-0.17015368,1.5576263e-06,0.00045839668,-6.904678e-07,1.0,1.0
-0.08931293,-0.0008861566,0.09598872,-1.763757e-06,0.00042199015,-4.0332006e-07,0.0,1.0
-0.09390888,-0.0008873725,-0.17317125,-2.9851574e-06,0.00046035266,1.3099964e-06,0.0,1.0
-0.0083909985,0.12941788,-0.09767482,-0.24723406,0.02820018,-0.043342207,0.0,0.0
0.0026947975,1.4204912,0.0014624903,-0.094672695,0.08063065,0.20861569,0.0,0.0
-0.022902489,0.07227367,-0.12386264,-0.18333164,0.015946241,0.032100383,0.0,0.0
0.014740658,0.90875643,-0.013005199,-0.6665502,0.105078764,-0.0072576054,0.0,0.0
-0.08431721,-0.00088558433,-0.18950346,-1.2635862e-06,0.00045848615,5.7548243e-07,1.0,1.0
0.01286459,0.27415955,-0.051551938,-0.2681092,0.05996412,-0.03859565,0.0,0.0
-0.102293774,-0.0008861566,0.02261632,2.6585265e-06,0.0004219875,6.122807e-07,0.0,1.0
-0.003284359,0.15672377,-0.09535443,-0.2568273,0.033917483,-0.049937032,0.0,0.0
0.0024548532,1.4241292,0.0015221576,-0.041318763,0.059769277,0.20868354,0.0,0.0
-0.025368595,0.06296969,-0.13070671,-0.20410706,0.014721543,-0.019668113,0.0,0.0
-0.039302252,0.018071948,-0.1433299,-0.1683878,0.0054110195,-0.012869554,0.0,0.0
0.01485939,0.5004198,-0.022884466,-0.40139502,0.066400565,-0.020734822,0.0,0.0
-0.07226696,-0.0008887315,0.12094025,-2.512502e-06,0.00042063676,-5.7425444e-07,0.0,1.0
0.014480973,0.48056984,-0.021572322,-0.45469144,0.061793078,-0.026006183,0.0,0.0
-0.088280484,-0.00088722946,-0.2012718,-7.664848e-05,0.00046018904,3.4474473e-05,1.0,1.0
-0.04723654,-0.00088858843,0.114934064,-1.5746682e-06,0.00042069,-3.5736576e-07,0.0,1.0
0.0017553329,1.4227538,0.025410507,0.09183352,0.0099241305,0.11361633,0.0,0.0
0.0059192656,1.3388906,0.038736947,-0.4375704,0.17247137,0.055291194,0.0,0.0
0.01434021,0.47064766,-0.01334926,-0.4409572,0.061072856,-0.014404471,0.0,0.0
0.0047419546,1.3666105,0.030272517,-0.3579832,0.16247368,0.089418456,0.0,0.0
-0.09579153,-0.0008862996,0.06417028,-6.0274742e-06,0.00042194568,-1.4118265e-06,0.0,1.0
-0.100401595,-0.00088722946,-0.097948685,4.905896e-07,0.00046021474,-2.2963823e-07,0.0,1.0
-0.067398354,-0.00088865997,0.119156346,9.266361e-07,0.00042067288,2.2059965e-07,0.0,1.0
0.015675355,0.52931315,-0.04226289,-0.43133497,0.07071532,0.0016200505,0.0,0.0
-0.06983805,-0.00088865997,0.11861654,-1.1086732e-06,0.00042066397,-2.7631407e-07,0.0,1.0
0.014998913,0.8234063,0.009541257,-0.5868471,0.103205785,0.008236576,0.0,0.0
0.016595935,0.59057045,0.009373276,-0.49073395,0.07662129,-0.0303779,0.0,0.0
0.005504227,1.3487287,0.038743652,-0.41090024,0.16970709,0.055285264,0.0,0.0
-0.052978612,-0.008008136,-0.13094237,-0.015113922,0.017588187,0.18013495,1.0,1.0
-0.022282887,-0.00088858843,0.1098245,-4.0169066e-06,0.00042069427,-9.5241074e-07,0.0,1.0
-0.03493004,0.030043468,-0.13674751,-0.20140295,0.0076336227,-0.007615012,0.0,0.0
-0.061341,-0.0021448277,-0.13090475,0.034161676,0.010489723,-0.11547013,1.0,1.0
-0.010621166,0.11884791,-0.11430905,-0.24801677,0.025068302,-0.013805257,0.0,0.0
-0.05997343,-0.00291219,-0.12304963,0.04546226,0.016263742,-0.1519579,1.0,1.0
-0.0492342,-0.0053952,-0.13375044,-0.086606406,-0.0007343713,0.012824011,1.0,1.0
0.0028141974,1.4177742,0.0014330227,-0.121350184,0.091058806,0.20858185,0.0,0.0
