no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.12218952,1.9484758,1.7541647,2.8187037,2.3174286,0.26971102,1.2415648,0.1335144,1.0359287,3.7914515,5.556345,5.168915,7.645488,2.4557114,2.7054548,0.7843971,0.31232834,2.5498867,2.104044,3.669262,2.8395653,0.21219254,1.6498566,0.10251999,0.78618526,0.40709972,1.6731024,0.4428625,2.3132563,1.2025237,0.38713217,0.36597252
0.99658966,5.3304434,0.45001507,10.533333,0.7030368,0.8919835,0.53077936,1.0690093,4.2557716,2.080202,9.821653,6.4617395,15.044212,12.646914,2.2900105,5.5742264,2.0426512,7.517636,0.6338954,14.450848,0.8031726,2.824664,1.0234118,0.88989735,4.2501836,5.057752,6.417632,8.276627,9.739622,9.987876,2.240017,2.6080756
0.6765127,5.174577,0.36150217,10.23829,0.69379807,0.23305416,0.26732683,1.3819337,3.7384033,1.5890598,12.034774,6.36518,20.929575,18.035173,3.042817,5.0467253,1.4808774,7.3754787,1.039207,13.976992,1.5482306,2.527237,0.7212162,1.4394522,3.4824014,5.224645,8.088648,7.9628825,13.907552,12.986064,2.4536252,1.8382072
0.38683414,5.8588386,0.31411648,10.403395,0.9277463,0.10609627,0.11652708,1.6152859,6.1678886,3.605485,12.577772,5.7041645,21.41118,18.434525,2.1100044,4.51684,1.3265014,8.154213,1.1748075,14.281273,1.2737513,2.0840764,0.07271767,1.8408895,4.8233566,4.652664,8.530691,8.618087,13.948456,12.84875,1.3445318,1.187101
0.06318092,0.859499,0.77843666,1.5592575,1.2332201,0.41902065,0.5185604,0.42438507,1.1789799,0.6747246,2.605915,1.2677908,4.62234,2.464652,1.5163422,0.18596649,0.6902218,1.591444,0.5030632,2.8395653,0.57697296,0.21338463,0.43034554,0.8380413,1.0851026,0.79631805,0.9647012,1.411438,1.951158,1.4153123,0.4941225,0.4798174
0.82552433,5.4930153,0.7264316,10.366887,0.9264052,0.770241,0.3065169,1.0070205,3.9668381,2.7877836,10.535121,6.136894,16.902685,13.000369,3.2974033,5.2396207,1.7486513,7.674396,0.30457973,14.240742,0.6991625,2.6859343,0.81047416,0.8369982,3.837496,4.754141,6.583482,8.305386,10.78628,10.092631,2.6803465,2.4487824
0.0029802322,0.49233437,0.70273876,0.69618225,0.99778175,0.33855438,0.590086,0.31411648,1.0335445,0.38564205,2.1606684,0.25689602,3.6764145,2.0235777,1.2755394,0.24855137,0.5245209,0.936985,0.49829483,1.4579296,0.40769577,0.25868416,0.6842613,0.5722046,0.9083748,0.47445297,0.7688999,0.9402633,1.6370416,1.2505054,0.20265579,0.2619624
0.19431114,1.1920929,1.2749434,1.0287762,1.7976761,1.3542175,0.3629923,0.27894974,1.2600422,2.1791458,4.565716,2.3001432,6.3812733,4.9751997,0.98466873,0.75638294,0.20503998,1.7845631,1.7058849,1.488924,2.4294853,1.8239021,0.50902367,0.38862228,0.57041645,0.013709068,1.4209747,0.28669834,1.95086,1.577735,0.2092123,0.15795231
0.38832426,5.8597326,0.31352043,10.403395,0.9268522,0.10639429,0.11563301,1.6149879,6.165057,3.606379,12.578517,5.7034197,21.409542,18.435717,2.1107495,4.515052,1.3282895,8.155704,1.1757016,14.28157,1.2746453,2.0828843,0.07420778,1.8399954,4.82291,4.6533346,8.531809,8.61898,13.948679,12.848973,1.3458729,1.1867285
