no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.43213367,0.8380413,0.7504225,0.6663799,2.1374226,1.4054775,0.45001507,0.30100346,2.105236,1.3494492,3.8802624,1.3363361,8.840561,6.2322617,1.463294,0.692606,0.692606,1.333952,1.1610985,0.9775162,3.401041,2.257824,0.7069111,0.47683716,0.7748604,0.10550022,1.526475,0.18298626,2.9081106,2.144575,0.38683414,0.082850456
0.19103289,5.1729383,0.21100044,9.847135,1.5284121,0.098347664,0.48726797,0.032633543,5.3412466,3.4223497,10.027141,7.232204,20.898506,16.229973,4.15802,1.2990087,0.42840838,7.1482363,1.0105968,13.3107605,0.31128526,1.8221885,0.24825335,0.07934868,3.5503507,3.926605,6.8588552,6.8648157,12.863278,11.307001,2.3140013,0.8441508
0.38802624,5.5366755,0.2360344,10.219515,1.4853477,0.63836575,0.82969666,0.84221363,5.3077936,2.797395,12.219399,7.9506636,19.67162,15.6298275,3.3310056,3.6610663,0.16599894,7.7423453,1.2382865,13.785065,0.25331974,2.8508902,0.8299947,0.80257654,3.3082068,4.8035383,8.378476,6.830841,12.084842,11.822134,1.3226271,1.5224516
0.36001205,1.1873245,0.93340874,1.0204315,1.9133091,1.2737513,0.4172325,0.1603365,1.4767051,2.0781903,3.414154,2.2201986,6.2061844,4.3524055,1.0883063,0.28692186,0.39577484,1.6736984,1.0418892,1.3256073,2.3210049,1.5234947,0.54240227,0.23245811,0.5596876,0.004172325,1.2201071,0.3528595,1.9055605,1.412034,0.24020672,0.0011920929
0.4708767,0.6777048,0.6401539,0.5275011,2.0641088,1.4835596,0.36597252,0.43034554,2.4962425,0.7021427,3.9470196,0.40709972,9.644032,7.302165,1.3405085,1.1330843,0.69499016,1.0919571,0.8928776,0.7736683,3.0708313,2.207756,0.5531311,0.66399574,0.94115734,0.28848648,1.6582012,0.15079975,3.3819675,2.6226044,0.39041042,0.20205975
0.028759241,5.1924586,0.091046095,8.983463,1.3262033,0.03606081,0.0628829,1.0493398,5.6548414,3.1998754,10.020733,4.2001905,22.179634,16.921907,2.6777387,2.4065375,0.74647367,7.220879,1.476109,12.398585,0.7469207,2.0989776,0.21189451,1.282543,4.0212274,4.1244926,7.2285533,7.9473853,14.005899,11.957735,1.8075109,0.38832426
0.28073788,5.617738,0.041127205,10.012686,1.6701221,0.37878752,0.6890297,0.40113926,6.65009,4.2566657,9.558648,6.467104,22.352785,17.062277,3.5269558,1.1856854,0.44375658,7.7053905,1.3297796,13.634264,0.26762486,1.5044212,0.6172061,0.47445297,4.350245,3.888607,6.839037,7.59989,13.701021,11.5430355,1.629889,0.31739473
0.3542006,5.3319335,0.2014637,10.040701,1.5102327,0.5723536,0.9088218,0.7259846,5.3811073,3.4119189,12.211352,7.447749,18.648207,14.601946,2.7482212,4.3150783,0.22441149,7.3586407,1.2883544,13.590008,0.08046627,2.6160479,1.0240078,0.5443394,3.4022703,4.1085854,8.415953,6.965846,11.323988,11.005625,0.8086115,2.1338835
1.0848045,5.415678,0.3504753,8.915663,0.60260296,3.4976006,0.88632107,1.192689,2.2292137,4.2289495,5.187392,3.772378,8.718967,3.9803982,2.9534101,0.93102455,1.9168854,7.1918964,0.218153,12.173653,1.9550323,5.481243,0.9405613,1.8584728,2.9754639,3.5119057,3.3831596,8.080006,7.05719,7.145405,1.039505,2.1338463
