no-op,fire left,fire main,fire right
0.7441403,0.5973122,-1.2726026,0.7605025
-0.60369813,-0.51867306,0.55586326,-0.048139796
-0.50617385,0.607419,0.52752566,-0.7132772
-0.7617206,-0.91188645,0.65284264,0.074732944
1.2181286,1.4850768,-1.982938,0.7562962
-0.43377042,-0.13141018,0.35754597,-0.1141448
1.272332,1.5029658,-2.0970478,0.82964003
1.2707884,0.72947705,-2.1138968,1.283094
-0.63513726,-0.18314722,0.56684685,-0.2884006
-0.6364744,0.52785206,0.6734803,-0.7994323
0.7327242,0.5948292,-1.2553928,0.7503077
-0.7688322,-0.8436116,0.66943496,0.018917799
0.73953635,0.6441082,-1.2549989,0.72136927
-0.5291556,0.27631778,0.5441878,-0.51688707
1.3030682,1.7514459,-2.1004496,0.68696845
-0.3174617,-1.2228309,-0.030493543,0.83793986
0.7542217,0.62757623,-1.2848914,0.751945
-0.2680261,0.38641092,0.17327291,-0.27521774
-0.5805249,-0.9273852,0.39189613,0.30490744
-0.19549993,0.128651,0.04335013,-0.0065323263
-0.49941075,0.13723838,0.4772166,-0.3811027
0.5615869,0.020148657,-1.0624261,0.9452635
1.2889915,1.5659055,-2.1039388,0.80181664
0.7088659,0.45614746,-1.2370527,0.81484926
0.165151,-1.062507,-0.57450324,1.2177997
-0.538246,0.3313543,0.5614668,-0.566501
1.4600264,1.1314565,-2.4214294,1.2558018
-0.10689767,-0.5265498,-0.16428849,0.56271946
-0.6349199,-1.1737072,0.42710155,0.41873255
1.2762251,1.516975,-2.0987918,0.82359797
-0.023294616,0.49651775,-0.16854455,-0.054237783
0.5741195,0.05651149,-1.0775375,0.93491846
-0.5096693,0.3688953,0.5229457,-0.5574725
1.5100358,1.2974918,-2.511802,1.2217962
-0.42171448,-0.06882501,0.34641638,-0.1427785
-0.2657645,-0.074416846,0.1205374,0.050890163
-0.1575106,0.0014854297,-0.058357656,0.14224336
0.75566643,0.6167716,-1.288413,0.7603265
-0.8114776,-0.17301676,0.86514384,-0.53118837
1.2679021,1.487362,-2.0948932,0.8362167
0.74207455,0.60932136,-1.2679679,0.7507019
1.6406822,1.7874942,-2.7428436,1.1145897
1.1961762,0.74954784,-1.9960008,1.1899017
-0.71430445,-0.19529113,0.7243335,-0.39828226
1.2632608,0.8189564,-2.0996225,1.2198039
0.6474732,0.2743904,-1.164985,0.86925364
0.33931425,-0.5962715,-0.78863174,1.1043433
0.7519517,0.6119164,-1.2831523,0.75948405
-0.3207256,-0.8683454,0.065999895,0.55906063
0.75129724,0.60638154,-1.2827697,0.76230496
-0.2998724,-0.98851097,-0.016710207,0.6873642
-0.58322275,0.037155136,0.5510551,-0.39636013
1.2388763,0.8521317,-2.0612216,1.172712
1.2074114,1.1302531,-2.0073755,0.9642439
0.7284459,0.61077225,-1.2440116,0.73302734
-0.5479815,-0.27951273,0.5041118,-0.14849524
1.2928745,1.8399488,-2.07727,0.6148778
-0.5869782,-0.2387338,0.5623067,-0.22379184
1.2739512,1.9216834,-2.0394504,0.5430207
1.16081,1.6786,-1.8411782,0.53636944
1.4315708,1.0447837,-2.3731716,1.2751964
0.73683697,0.6033207,-1.2606101,0.7490943
-0.7591944,-0.61375225,0.6449924,-0.11412564
-0.5195648,0.5531615,0.49812523,-0.6706486
-0.30264342,0.6605201,0.21027714,-0.4880436
0.75496566,0.6265969,-1.2861726,0.7533529
0.7474868,0.6359812,-1.2720921,0.7383121
0.37389052,-0.50281644,-0.8312786,1.0813116
-0.21499205,-0.009740844,0.056061715,0.066629305
0.6961669,0.41859174,-1.2225153,0.82588446
0.5172264,-0.10575014,-1.0078518,0.9787125
0.73844314,0.6047442,-1.2628891,0.74983037
0.7509943,0.6292757,-1.2796347,0.74746025
0.7255745,0.60619175,-1.2400858,0.7329041
-0.93604976,-0.30969822,1.0361129,-0.59030837
-0.30455846,0.50721014,0.24416777,-0.4053687
-0.76805645,0.22377092,0.7718895,-0.71923023
-0.59859896,-1.0367116,0.44644034,0.33939886
1.555089,1.4540588,-2.5975583,1.1931983
1.5763025,1.5287735,-2.6379414,1.1792043
-0.87851024,-0.37845466,0.9026968,-0.45112664
1.2599549,1.9543655,-2.0131714,0.5069818
0.7369326,0.63991857,-1.2512889,0.72117424
1.3315253,0.8085805,-2.2092555,1.3037134
-0.21209534,0.58239985,0.11706793,-0.34464818
-0.26709545,-0.54143655,-0.061184317,0.4323495
0.72894853,0.6019807,-1.247407,0.7405908
0.6903509,0.4007984,-1.2159417,0.8313228
0.74312365,0.5664301,-1.2750051,0.7792759
1.066766,0.58291733,-1.8197339,1.1643572
-0.17465252,0.019783795,-0.0017145574,0.09624615
0.6254524,0.2076219,-1.1388993,0.8899449
-0.5081533,-0.20584992,0.4496525,-0.15018111
1.5336916,1.3797212,-2.5568018,1.2067479
-0.52234113,-0.22673401,0.47267225,-0.15400526
-0.35298777,-0.08210759,0.21957046,-0.03963761
-0.42657253,-0.7343639,0.25945872,0.32402676
1.2197381,0.7109493,-2.0325348,1.2376465
-0.18966974,-0.078403816,-0.01381214,0.15547836
1.3267795,1.5949749,-2.180116,0.8417629
