no-op,fire left,fire main,fire right
1.335665,1.1561061,-2.2431602,1.121272
-0.30998635,0.22477779,0.13861075,-0.1793271
-0.61427474,-0.3042797,0.55838925,-0.19733164
1.2028167,0.17077199,-2.071232,1.5710331
1.33235,1.2175719,-2.240689,1.0862625
-0.38986486,0.42054406,0.1861977,-0.3662966
-0.7713736,-0.2047914,0.73675907,-0.42930537
-0.44937608,-0.28930283,0.3334573,-0.011386722
-1.4011111,1.0522099,1.8515813,-2.1309834
-0.49754032,-0.053728014,0.41502792,-0.23007986
-0.14967962,0.67584145,0.016556427,-0.32759827
-0.4111084,0.8108169,0.28977928,-0.6801717
1.159359,-0.064667284,-2.0299017,1.6763519
-0.49453264,-0.12868762,0.3815522,-0.16430879
1.0806327,-0.45081618,-1.9540625,1.8462013
-0.6919521,-0.109808505,0.6302357,-0.3978368
-0.3057766,0.04301653,0.13682944,-0.059340462
0.6610003,1.1516554,-1.2711251,0.38206598
-0.16118428,0.3150218,-0.19640982,0.0002258271
-0.44946995,-0.6577127,0.099117994,0.3411228
1.2309439,1.1318126,-2.0914955,1.0479522
-0.61452246,0.26867467,0.521073,-0.54772705
-0.3958117,0.001317896,0.2587303,-0.13791177
-0.5571094,-0.2632514,0.45835614,-0.14705919
-0.58705044,-0.92824304,0.43887275,0.27788234
0.38250273,0.22867106,-0.98502153,0.70158947
-0.5585537,-0.14266127,0.40520924,-0.19758949
-0.03870405,0.2646179,-0.2184417,0.10770974
-0.18042645,-0.08458352,-0.03487371,0.17304377
1.2494062,1.0795773,-2.1162786,1.0917253
-0.37548757,0.107067354,0.2791512,-0.20209187
1.3221617,1.3650416,-2.224528,1.0008098
-0.31568164,-0.64013994,0.083087415,0.404553
-0.45173228,0.44858253,0.31451043,-0.4797263
-0.600332,0.3229314,0.6295033,-0.62858224
-0.29318777,-1.6381744,-0.03646648,1.0825156
-0.76184595,-0.5369822,0.75417966,-0.21700954
-0.7629799,-0.55505943,0.7538735,-0.20584342
-0.34674305,-1.0125612,0.06947672,0.63480353
-2.465562,6.335672,3.7843213,-7.300623
-0.16415177,-0.41997305,-0.13194636,0.44317144
-0.9529169,4.3880897,1.5304558,-4.010533
-0.61041206,0.52285045,0.5364581,-0.7167586
-0.63886005,-0.21363682,0.6185469,-0.29601476
1.0594674,1.2756704,-1.8190897,0.7547158
-0.36806545,-0.64092124,0.17588325,0.33528796
-0.64064705,0.348262,0.6903013,-0.69522583
-0.14047712,-0.0154726505,-0.08043563,0.17152445
-0.616745,-0.114605546,0.42985302,-0.25622058
1.364427,0.8942325,-2.2758896,1.2980074
1.0551722,-0.613034,-1.9343171,1.9257592
-0.54821134,0.035704188,0.41765225,-0.31368366
-0.24530838,0.16703108,0.10052259,-0.086828336
0.80779874,0.48600835,-1.5621798,1.025032
-0.6315451,-0.30716237,0.5817063,-0.21582168
-0.27815706,0.14998452,0.1253546,-0.10779348
-3.0493765,3.9664235,4.4515076,-6.4238544
1.2559885,0.39775956,-2.1317012,1.4845649
1.1212438,-0.23126566,-1.9906971,1.7454633
-0.56905097,0.164047,0.40605044,-0.39997956
-0.72483397,0.021153197,0.64653325,-0.5057081
-0.34965456,0.68916476,0.31158215,-0.5813822
-0.45105422,-0.2583568,0.19850162,0.034129843
-0.49353957,0.3697563,0.4748629,-0.529796
-0.6692778,-0.0027742088,0.52315915,-0.40087548
-0.48385087,-0.7387699,0.28785327,0.28042284
-0.3528124,-0.6425437,0.07551274,0.39000714
1.3578334,0.9539083,-2.2679334,1.2578461
0.12215924,0.9804797,-0.52173316,-0.1314859
-0.61032754,-0.29189625,0.3950014,-0.12153661
-0.22001807,3.2316499,0.4041261,-2.2733703
1.3463545,1.0035521,-2.254225,1.2197572
-0.8218709,-0.58471346,0.6558716,-0.16854757
-0.35580075,-0.56342244,0.11062889,0.3194505
-0.74643296,0.10101034,0.620547,-0.55503863
-0.39733624,-0.1552296,0.26579726,-0.039517686
-0.64018893,-0.16215578,0.55857074,-0.30299476
-0.69619644,-0.23691025,0.64291066,-0.3249681
-0.6341034,-0.9420291,0.46428594,0.24871136
-0.5321743,-0.7557827,0.3743106,0.22551389
-0.83267665,-0.5252961,0.74951226,-0.2591486
-0.70011866,-0.60423326,0.50902236,-0.02198331
-0.58366,-0.03128782,0.494893,-0.3275105
1.3292432,1.2889293,-2.2351859,1.0469308
-1.8029141,5.388754,2.7981224,-5.794562
-0.17172882,0.23015563,-0.04460025,-0.022897303
1.0746828,-0.5119548,-1.9523828,1.8802048
-0.60608786,-0.8218471,0.41271457,0.21168017
-3.0679796,3.779012,4.4606867,-6.3125677
-0.27993828,-0.097231865,-0.021104887,0.12502578
-0.18919776,-0.4518943,-0.080887005,0.4272617
-0.5167091,-0.11423209,0.40313944,-0.19544902
-0.4844218,-0.036519766,0.31567508,-0.18458024
-0.2719433,-0.18765098,0.091100544,0.1323451
-0.64853185,-0.83304024,0.46839926,0.17012006
-0.32056463,0.39584634,0.13711278,-0.29265457
1.3622499,0.9256445,-2.2729194,1.2777561
-0.40293062,-0.03169795,0.3017892,-0.13784628
-0.082905576,0.26954633,-0.12422174,0.03948614
1.3380833,1.1150297,-2.2454627,1.1471001
