x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
-0.06602726,0.20334063,-0.1266145,-0.3129751,-0.01997934,0.028817896,0.0,0.0
0.0066521643,1.3393527,0.035226095,-0.39820167,0.12050622,0.14397493,0.0,0.0
-0.2006669,-0.020752922,-0.05983161,-0.0063397246,0.1484752,0.01995901,1.0,1.0
0.008771801,1.2975868,0.054228436,-0.5043286,0.13866882,0.06759528,0.0,0.0
-0.12082644,-0.016552975,-0.09509656,0.006075794,0.11845959,-0.020087894,1.0,1.0
-0.09693031,0.07102562,-0.12540404,-0.19224286,-0.02699819,-0.008487368,0.0,0.0
-0.21457973,-0.024094846,-0.02862604,-0.0030782884,0.17207775,0.009552585,1.0,1.0
-0.11901064,-0.016946938,-0.07401176,0.01795571,0.12132976,-0.056555115,1.0,1.0
0.0018342972,0.64606804,-0.10928927,-0.47585666,0.028399086,-0.043417197,0.0,0.0
-0.20596567,-0.022020854,-0.051745363,-0.005514048,0.15746348,0.017262792,1.0,1.0
-0.20853238,-0.02263719,-0.046646066,-0.0049839006,0.1618177,0.015562423,1.0,1.0
-0.17923431,-0.015684761,-0.104510345,-0.010834112,0.11211175,0.0348877,1.0,1.0
-0.057682514,0.24374272,-0.14703295,-0.29905164,-0.021710822,-0.046911873,0.0,0.0
-0.21223398,-0.023528578,-0.02973727,-0.003192702,0.16809775,0.00992288,1.0,1.0
0.019545842,1.0635355,0.05640135,-0.75351846,0.1318745,-0.033068307,0.0,0.0
0.012970543,0.7541913,-0.11970136,-0.5242489,0.0615725,-0.08653942,0.0,0.0
-0.19554262,-0.0195323,-0.07084884,-0.007466398,0.13978289,0.02363469,1.0,1.0
-0.20677194,-0.02221433,-0.041622765,-0.0044252947,0.1588312,0.013883479,1.0,1.0
-0.06477575,0.21038297,-0.14028431,-0.3119124,-0.021420235,0.016348628,0.0,0.0
0.00075120927,1.4109354,0.07607368,0.00068285124,-0.00086367654,-0.01723183,0.0,0.0
-0.21253905,-0.023602106,-0.031024173,-0.0033263045,0.16861533,0.010351575,1.0,1.0
-0.056188393,0.2504707,-0.15543771,-0.2722911,-0.019365245,-0.013240805,0.0,0.0
-0.1614974,-0.0124287745,-0.14605658,0.0041780323,0.08835495,-0.013685425,1.0,1.0
-0.14312916,-0.013907459,-0.13408065,0.00550639,0.09917517,-0.017937493,1.0,1.0
-0.18433961,-0.016883066,-0.100164734,-0.010425574,0.120776154,0.033423807,1.0,1.0
0.015318012,0.7787084,-0.10888348,-0.59372264,0.06991601,-0.088165976,0.0,0.0
0.014211273,0.765991,-0.10661111,-0.5650301,0.06589948,-0.080330774,0.0,0.0
-0.053057767,0.26318514,-0.1596994,-0.3225066,-0.018063113,-0.014614822,0.0,0.0
-0.042665195,0.3213173,-0.11447861,-0.35695937,-0.016316662,0.030415643,0.0,0.0
-0.11986532,-0.016687872,-0.08358939,0.011667658,0.11946402,-0.037313916,1.0,1.0
-0.11539068,-0.020610012,-0.040487535,-0.032375406,0.12497507,0.2415227,1.0,1.0
-0.10161829,0.050265394,-0.11036025,-0.2380804,-0.021851692,0.008975833,0.0,0.0
-0.115954876,-0.020497968,-0.017696928,0.016793102,0.1462041,0.07307532,1.0,1.0
-0.11824207,-0.017345658,-0.06241727,0.02511826,0.124157585,-0.07835533,1.0,1.0
-0.21429825,-0.024026789,-0.027326275,-0.0029372235,0.17160012,0.009118703,1.0,1.0
0.019430256,0.8490502,-0.029534549,-0.6228128,0.08706824,-0.086124554,0.0,0.0
-0.051453304,0.27044135,-0.14467975,-0.32748118,-0.01733237,0.0007590865,0.0,0.0
-0.008126736,0.55686265,-0.13262789,-0.4517908,0.009689184,-0.014005485,0.0,0.0
-0.011820984,0.5249055,-0.11971162,-0.46550998,0.0010222485,-0.057048995,0.0,0.0
-0.21843834,-0.025028827,-0.019715924,-0.0021173623,0.17862533,0.00657911,1.0,1.0
-0.12299128,-0.016441466,-0.10821323,0.002784396,0.11755831,-0.009832775,1.0,1.0
-0.009370136,0.546087,-0.12134979,-0.47890055,0.0067320233,-0.059143025,0.0,0.0
-0.12632713,-0.015995719,-0.111066855,0.008866776,0.1142922,-0.028442025,1.0,1.0
-0.14723463,-0.013515463,-0.13679816,0.005958884,0.096316405,-0.019325187,1.0,1.0
-0.21402955,-0.02396188,-0.026028564,-0.0027894294,0.17114419,0.008684434,1.0,1.0
-0.20126715,-0.020896258,-0.0610447,-0.0064727296,0.1494934,0.020363787,1.0,1.0
-0.17245951,-0.014102473,-0.13063796,-0.013426841,0.1006093,0.04362654,1.0,1.0
-0.1770772,-0.015179756,-0.11382779,-0.011742707,0.10844978,0.037994534,1.0,1.0
-0.20636268,-0.022116413,-0.04037211,-0.0043187123,0.15813704,0.013471218,1.0,1.0
-0.02080841,0.45685723,-0.12520589,-0.43862173,-0.007904975,-0.0073603243,0.0,0.0
-0.14448842,-0.013779643,-0.13498655,0.005743265,0.09824176,-0.018666068,1.0,1.0
-0.13516168,-0.014641597,-0.12896493,0.0070581036,0.1045549,-0.02276007,1.0,1.0
0.0029492378,0.6567757,-0.11432227,-0.50578356,0.03056994,-0.050823014,0.0,0.0
-0.17364931,-0.014379921,-0.12101048,-0.012469834,0.10262992,0.040412392,1.0,1.0
0.020508194,1.013818,0.022482814,-0.7198648,0.12570435,-0.044313762,0.0,0.0
-0.2080737,-0.022526935,-0.045385923,-0.004847037,0.16103958,0.015141848,1.0,1.0
-0.19893761,-0.02034036,-0.0678716,-0.007178091,0.14554179,0.022640979,1.0,1.0
-0.16002998,-0.012521866,-0.14508978,0.004241944,0.08903933,-0.0138977915,1.0,1.0
-0.04736767,0.29178345,-0.11162903,-0.3281334,-0.013745381,-0.017097417,0.0,0.0
-0.0003012657,0.6228586,-0.107345805,-0.52901626,0.02168956,-0.051230498,0.0,0.0
-0.11581449,-0.020883705,-0.027080793,0.0010301702,0.14255045,0.14962895,1.0,1.0
0.020724487,0.96665585,-0.0012576161,-0.6902111,0.11504163,-0.091132514,0.0,0.0
-0.11008234,0.014011011,-0.09609517,-0.18534568,-0.014768531,0.02779692,0.0,0.0
0.019769097,0.86306936,-0.02733173,-0.6495114,0.091374464,-0.09108874,0.0,0.0
-0.11654339,-0.019283928,-0.029989636,0.03090572,0.13771075,-0.095536515,1.0,1.0
-0.15712357,-0.012712696,-0.14318478,0.0044476464,0.09044291,-0.014563926,1.0,1.0
-0.11248846,0.0021094417,-0.0710519,-0.18655758,-0.0113264695,-0.0031256373,0.0,0.0
-0.21824446,-0.024982085,-0.018389832,-0.0019967025,0.17829637,0.0061394316,1.0,1.0
-0.017199421,0.48637277,-0.12183945,-0.39608157,-0.0047979266,-0.0050636414,0.0,0.0
0.0071668625,1.3298106,0.046524912,-0.42450154,0.1254342,0.09856858,0.0,0.0
