x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
0.13593379,0.7387161,0.18193367,-0.5845024,0.2583274,0.017071085,0.0,0.0
0.05560627,1.174291,0.333985,-0.8555472,0.10334562,0.15555334,0.0,0.0
-0.104547024,-0.0012337709,-0.17094822,3.236319e-06,0.0013332298,-1.4467762e-06,0.0,1.0
0.11692438,0.34099826,-0.2102665,-0.31620628,0.050635543,-0.0967225,0.0,0.0
0.06546173,0.19404238,-0.2140406,-0.26812977,-0.021230929,-0.053396016,0.0,0.0
0.032428075,0.10241111,-0.18838137,-0.20850147,-0.022300977,-0.027012859,0.0,0.0
0.11023617,0.31955847,-0.21447074,-0.3442006,0.037840903,-0.10190759,0.0,0.0
-0.112409785,-0.0012330556,0.011395169,-1.8291979e-06,0.0013176898,-4.2835183e-07,0.0,1.0
-0.11248779,-0.0012291217,0.00078375766,-7.0995966e-06,0.0014211467,-0.0002531854,0.0,1.0
-0.112578966,-0.001231339,0.0018722627,-9.787415e-06,0.0013320979,-0.00059179787,0.0,1.0
0.14470454,0.4959278,-0.07676094,-0.4111207,0.15850863,-0.12707245,0.0,0.0
-0.11241732,-0.0012141013,0.005410775,-9.640105e-05,0.0016711443,-0.0007143703,0.0,1.0
0.06259699,1.1368849,0.34169883,-0.83043563,0.120565414,0.17544287,0.0,0.0
0.055161573,0.16426243,-0.18755594,-0.23762839,-0.023897056,-0.028837487,0.0,0.0
0.10721274,0.9127879,0.32347947,-0.7384595,0.22298081,0.119884655,0.0,0.0
-0.013565445,-0.016986884,-0.084592834,0.024707353,0.06490311,0.108995356,1.0,1.0
0.043977357,0.13177744,-0.18785264,-0.23759928,-0.019642694,-0.0174796,0.0,0.0
0.09398174,0.26995447,-0.2241499,-0.33292708,0.009105482,-0.062863536,0.0,0.0
0.0904872,0.99578303,0.35480005,-0.77878296,0.18931435,0.14400169,0.0,0.0
0.10054998,0.9459626,0.32217613,-0.7119251,0.21104282,0.15479392,0.0,0.0
0.1461443,0.6502922,0.09251091,-0.51758647,0.24979466,-0.06567302,0.0,0.0
0.113247015,0.88183326,0.28527975,-0.681447,0.23524389,0.11967506,0.0,0.0
-0.112159446,-0.0012309813,-0.009671712,6.047365e-07,0.0014286572,-2.7905872e-07,0.0,0.0
