l_tor,l_tor,l_tor,l_tor,l_tor,l_tor,no_tor,no_tor,no_tor,no_tor,no_tor,no_tor,r_tor,r_tor,r_tor,r_tor,r_tor,r_tor
cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2,cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2,cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2
2.5045523e-05,5.7732053e-05,1.8775181e-05,9.173109e-05,3.2502056e-05,6.865683e-06,2.3444425e-05,5.1634936e-05,2.0964815e-05,6.320887e-05,2.6980053e-05,1.0907243e-05,4.4095512e-05,0.000100276375,3.4796623e-05,0.00014966838,5.551793e-05,1.4261234e-05
3.9290794e-06,7.665557e-05,7.0687514e-05,0.00032793838,0.00014153437,0.00034460027,3.0725078e-06,1.2810879e-05,1.4196958e-05,6.993639e-05,3.3135406e-05,4.6448913e-05,0.00039486037,2.1685375e-05,5.19766e-05,0.0010348243,0.00033745277,0.0007142914
0.00028642785,0.0010053568,0.00018837952,0.00051272294,0.0003045859,7.8355615e-06,1.4617221e-05,8.998008e-06,1.0183254e-05,7.988285e-06,1.3958654e-05,2.9485724e-05,0.0002821784,0.0010804947,0.00019393889,0.0005257455,0.0003010028,2.4972373e-05
3.4451656e-05,4.861045e-05,8.4750545e-06,5.4154054e-05,6.028412e-06,7.9502315e-05,6.0342063e-06,6.0784746e-06,5.95514e-07,1.9818166e-05,1.4866839e-05,4.6981666e-05,2.565807e-05,3.3008608e-05,5.4225957e-06,4.771796e-05,1.4171037e-05,8.1604616e-05
0.00042462867,0.0001094061,0.00040290764,0.0008184958,0.0001856991,0.0011485288,0.00012410255,1.6100255e-05,0.000108460095,0.00021817509,5.5353015e-05,0.0003296857,0.00062378997,0.00023119288,0.0005641568,0.0011778473,0.00025332905,0.0019059456
1.147757e-05,5.0435487e-05,1.8691439e-05,1.2092678e-05,3.8376635e-05,3.550705e-05,9.145214e-06,3.9963015e-05,1.4812937e-05,9.601637e-06,3.0346022e-05,2.791792e-05,1.89967e-05,8.362987e-05,3.0996245e-05,2.0049698e-05,6.369255e-05,5.909527e-05
0.0019614492,0.0011276681,0.0010526705,0.0008221516,0.0053265416,0.0011653884,3.9867264e-06,1.6552844e-05,1.7532331e-05,1.1320162e-05,0.00029127448,7.574444e-05,0.0010334498,0.0006152084,0.0005377257,0.00044755425,0.002493111,0.00053114275
0.00022658182,3.1119723e-07,0.00023871302,0.00035408512,0.00049571303,0.00062173,0.00017806723,8.293396e-06,0.00019295297,0.0002896003,0.000426769,0.00050822133,0.00032131115,5.739354e-06,0.0003228544,0.0004526603,0.00063663936,0.0005424945
7.049009e-05,6.4766384e-05,5.5666736e-05,6.851859e-05,0.0007351888,0.00075301435,1.7205191e-05,5.0013656e-05,9.958272e-05,8.193568e-05,0.00031986658,9.160815e-05,8.456618e-05,8.2660306e-05,5.076729e-05,7.541699e-05,0.00070809433,0.00046285795
6.2017236e-05,3.434415e-05,7.7925695e-05,7.914155e-05,8.663327e-05,0.0007532815,3.2047144e-05,2.663599e-05,1.8854644e-05,3.3397417e-05,3.530415e-05,0.00015442843,7.462109e-05,5.259544e-05,8.563065e-05,9.267434e-05,5.1510306e-05,0.00056039786
5.354089e-05,2.1241854e-05,6.449513e-05,1.8685576e-05,3.0024232e-05,4.6341727e-05,5.9720815e-06,1.1121621e-05,1.584755e-05,1.2073636e-05,1.1661602e-05,1.2679462e-05,2.9810446e-05,2.5313568e-05,4.8351674e-05,2.5794468e-05,3.0012281e-05,3.847407e-05
0.000622437,0.00086557237,0.00072057726,0.00011652925,0.0007278167,0.00088288554,0.00013071511,1.418693e-05,1.6061147e-05,9.362034e-05,8.876656e-05,8.26345e-05,0.0005824761,0.0008051302,0.0006617572,0.000115184805,0.0006910281,0.00083830854
0.0011244302,0.0012243029,0.0006159656,0.0003071769,0.0007128777,0.0019273575,0.00014272853,0.00011861526,5.638052e-05,1.3343574e-05,4.466054e-05,0.00037389042,0.00047924416,0.0005591772,0.00028299855,0.00018587914,0.00044191815,0.00069185667
0.00012066179,1.7461268e-06,5.9549668e-05,8.559961e-06,6.974693e-05,0.00027554017,9.686597e-05,9.6676125e-08,4.5550252e-05,5.120947e-06,5.1577546e-05,0.00022652722,0.00019191926,9.754542e-06,0.00010671421,2.3544071e-05,0.00016376899,0.00046419085
4.811701e-05,1.3387661e-06,4.806991e-05,1.4295602e-05,3.0402798e-05,1.2449332e-05,3.7496524e-05,7.493189e-07,3.805479e-05,1.11538e-05,2.4220075e-05,9.641315e-06,8.002135e-05,2.6177813e-06,7.981528e-05,2.3692462e-05,5.026265e-05,2.1143798e-05
1.51531e-06,4.357738e-05,0.000105335384,5.4893117e-06,0.0004094952,0.00045946977,2.8791046e-05,4.2706917e-05,1.3694256e-06,6.413398e-05,4.9144846e-06,0.00012416574,1.970392e-05,3.5287076e-06,7.318324e-05,3.371966e-05,0.0002766383,0.00037773236
0.00015082952,4.9683193e-05,0.00013710742,1.76275e-05,0.0012081777,0.0009988844,5.1882427e-05,1.7794378e-05,4.6779573e-05,6.2555464e-06,0.00041331115,0.00034338678,0.00011507504,3.8240276e-05,0.00010445386,1.3565903e-05,0.00092051557,0.0007617909
9.2449365e-05,0.00034719394,0.0001841629,3.0072972e-05,4.7576807e-05,0.00020418283,4.2919393e-05,5.5817807e-05,1.1865966e-05,4.146666e-05,5.325816e-05,7.0233305e-05,5.7443554e-05,0.00031806398,0.0001549242,8.605361e-06,4.335826e-05,0.00016491121
0.00012092998,2.4534056e-05,1.8718487e-05,3.423162e-05,4.6688092e-05,4.155366e-05,9.468688e-05,2.0577481e-05,1.44522255e-05,2.7898643e-05,3.7217455e-05,3.3669694e-05,0.00020413742,3.9725324e-05,3.1753912e-05,5.6398632e-05,7.8080775e-05,6.844712e-05
0.00074312754,0.00038137057,0.00040396972,0.00042716158,0.00029933764,0.00023675973,0.00017687998,9.113821e-05,8.952963e-05,0.000101843885,7.224807e-05,6.0293572e-05,0.0005892303,0.0003028011,0.00031535738,0.00033897138,0.00023830989,0.00019101313
3.9587518e-05,0.0006691863,0.0013280162,0.0008843526,0.0007993524,6.207447e-05,3.439874e-05,0.00056335796,0.0011188947,0.0007463105,0.00067198335,5.379166e-05,6.8818714e-05,0.0011511554,0.0022868891,0.0015238982,0.0013718172,0.00010820928
6.400928e-05,1.86456e-05,2.0964872e-05,2.7796434e-05,0.0004941961,0.0011038731,6.353503e-05,1.0520789e-05,2.5641939e-05,5.768651e-05,6.392931e-05,0.00036282805,2.2736149e-05,1.9984107e-05,2.554807e-05,3.4544598e-06,0.00038976283,0.0009398168
7.1487295e-05,3.6379834e-06,3.915328e-05,4.438408e-05,0.00014779139,0.0008793324,2.8696224e-06,6.72858e-06,1.0351561e-05,1.0728774e-05,6.731249e-05,0.00016405541,3.0817464e-05,6.8249983e-06,8.954287e-06,3.620258e-05,0.0001552136,0.0006426672
0.0014718445,1.5816177e-05,0.001104319,8.347274e-05,0.0009224402,0.000911887,4.1788644e-05,2.1941582e-06,6.6338e-05,5.1823863e-06,1.7561379e-05,0.00012085034,0.0012523243,1.04319015e-05,0.0009678554,5.576319e-05,0.0007890537,0.00071738503
1.2232333e-05,0.001988177,0.0031392442,0.0024771073,0.0036992826,0.0027142288,2.473367e-05,0.00042348137,0.0006440871,0.000519003,0.0007026774,0.0005779756,2.9892288e-05,0.0015533637,0.002431642,0.001927686,0.0028085185,0.0021251193
4.0385967e-05,0.00026008298,0.00019028666,0.0005065554,0.00047371766,0.000596768,0.00023799393,7.895276e-05,1.8857626e-06,0.00014336087,0.00018082223,0.00040635158,0.00024928327,0.00022195332,0.000108417495,0.00015230456,0.000102689744,0.00073990074
0.003210417,0.0011151521,0.0019274235,0.0031317652,0.0011496989,3.0044026e-05,0.0014248565,0.0004886703,0.000859041,0.0013791888,0.00050392956,1.9971627e-05,0.0033637562,0.0011594804,0.0020256764,0.003265907,0.0011964336,3.9279963e-05
0.00017060198,3.512246e-05,0.0001530316,0.000121324985,0.00010230668,0.00042890568,0.00013758165,2.9194114e-05,0.000121986726,9.866021e-05,7.792271e-05,0.00035522296,0.00025259648,3.9833325e-05,0.00023779811,0.00016915497,0.00023924984,0.0006301536
0.0052474956,0.0041091978,0.006713682,0.011159722,0.038724013,0.04259487,0.0012993357,0.0010678017,0.001670731,0.0028918951,0.010014266,0.010847261,0.0011028051,0.0008396646,0.0014393821,0.0022801496,0.007850159,0.0088995565
0.00023629676,0.00095402123,0.0014507734,0.00025404934,0.001661465,0.0021997564,4.5558536e-05,0.00019769183,0.0003088555,3.759682e-05,0.0003696378,0.00048652702,0.00018074967,0.0007401728,0.0011343056,0.00017057922,0.0013246612,0.001711162
0.0055987067,0.012976289,0.019634463,0.0048872493,0.03500181,0.0034639458,5.2546784e-05,4.2582928e-05,9.034037e-05,1.1399236e-05,0.00018812563,7.719994e-06,0.0068520824,0.015792452,0.023921158,0.005935588,0.042738177,0.004244231
