l_tor,l_tor,l_tor,l_tor,l_tor,l_tor,no_tor,no_tor,no_tor,no_tor,no_tor,no_tor,r_tor,r_tor,r_tor,r_tor,r_tor,r_tor
cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2,cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2,cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2
0.0003303428,0.00016546616,0.00028103287,0.00030004463,0.00016413887,0.00026137586,0.00012401327,6.123682e-05,0.000102570855,0.00011043709,6.0866972e-05,9.68363e-05,0.00026425443,0.00013215907,0.00022407873,0.00023943912,0.00013112425,0.00020876646
0.0035480845,0.017186416,5.1012565e-05,0.049081076,0.17026104,0.20956275,0.0049057077,0.015693493,0.0010798,0.039537966,0.14301357,0.16985272,0.008936916,0.02632623,0.0024527435,0.06423049,0.23450837,0.27986935
7.4067325e-06,7.741177e-06,1.0710469e-05,9.786539e-06,8.124567e-06,1.737433e-05,7.7299956e-05,8.0363534e-05,0.000111053225,0.000101200094,8.426017e-05,0.00017968677,5.798268e-05,6.0528633e-05,8.357226e-05,7.636561e-05,6.350609e-05,0.00013521098
0.0010294387,0.0021457886,0.0022953532,0.00063188304,0.0047579887,0.0016031422,1.8214088e-05,0.0005903976,0.0007308977,0.0004985889,0.0019798554,0.0005637878,0.00033835063,0.0017511125,0.0025243536,0.0013246398,0.0057997857,0.0023807024
0.00092696183,0.0002594236,0.00016990062,0.00020897161,0.0002765655,0.00028822722,0.00030497636,8.428527e-05,5.545752e-05,6.763662e-05,8.993118e-05,9.372922e-05,0.0007601691,0.00021224092,0.0001390748,0.0001708072,0.0002263161,0.0002358031
0.012136961,0.00075272575,0.01297955,0.0017054215,8.5316315e-05,0.0015983549,0.0039941496,0.00024662714,0.004274406,0.0005598891,2.6624146e-05,0.0005278214,0.009969285,0.00061804464,0.010661614,0.001400484,6.955033e-05,0.0013132115
0.00027669463,0.00015627571,0.0001625437,0.0002438185,0.00019176409,0.00025966263,0.000113803915,6.322911e-05,6.522413e-05,9.845998e-05,7.758302e-05,0.000105171406,0.00021562606,0.00012156435,0.00012635147,0.00018959427,0.00014915882,0.00020200186
0.00012595965,0.00016097652,0.00025008374,0.00039968977,0.00035072296,0.00020819875,4.9104616e-05,5.8800248e-05,8.819083e-05,0.00014506011,0.0001274661,7.609829e-05,0.000101609025,0.00012927428,0.00019998367,0.00032062933,0.00028141533,0.00016718946
0.0003141763,0.00051467546,0.0004785382,0.00058571587,0.0005181736,0.000592294,8.991275e-05,0.0001546296,0.0001517524,0.00017312988,0.00015488712,0.000179057,0.00025905014,0.00042995793,0.0004044047,0.00048766256,0.0004325567,0.00049560476
0.002601349,0.00010609216,0.0048608175,0.00075842557,0.0012196227,0.00030806428,0.00089447596,3.7261176e-05,0.0016786319,0.00026280925,0.0004207211,0.00010478901,0.0020947035,8.5757514e-05,0.003916395,0.00061140343,0.0009824348,0.00024761178
0.006824338,0.019026114,0.0012781831,0.001087372,0.032521278,0.0010994935,0.0006984958,0.0027107256,0.00039236434,8.2424864e-05,0.004492379,0.00010311281,0.009247553,0.02193179,0.0006452323,0.0019387688,0.04077553,0.0021607555
0.0006642083,0.00013741032,7.304916e-05,0.0002516812,0.0002368205,0.00020058405,0.00025343857,5.1673076e-05,2.914917e-05,9.442207e-05,8.892102e-05,7.5626194e-05,0.0005293267,0.00010938259,5.8450874e-05,0.00020024562,0.00018845832,0.00015969679
0.0043457123,0.0005820875,0.001537045,0.0004489009,6.496537e-05,6.6341495e-06,0.0013977572,0.00018826997,0.0004902909,0.00014576832,1.8405644e-05,0.0,0.0035887836,0.00048105797,0.0012674306,0.00037135568,5.2720818e-05,4.5916727e-06
0.003180827,0.00024819458,6.46665e-05,3.4323726e-05,0.00010198935,0.0006064544,0.0009953175,8.0838974e-05,1.8012237e-05,6.4289275e-06,3.4337823e-05,0.00019186287,0.0026713747,0.00020980168,5.3678425e-05,2.6798183e-05,8.64807e-05,0.0005099316
