l_tor,l_tor,l_tor,l_tor,l_tor,l_tor,no_tor,no_tor,no_tor,no_tor,no_tor,no_tor,r_tor,r_tor,r_tor,r_tor,r_tor,r_tor
cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2,cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2,cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2
0.00017234961,0.00013460501,0.00017955549,0.00018045724,0.00014618397,0.00016166827,8.625833e-05,6.708546e-05,8.91062e-05,8.972e-05,7.282093e-05,8.04762e-05,0.00012230431,9.543828e-05,0.00012729925,0.00012790576,0.00010364756,0.00011463144
0.001141474,0.00012932175,0.00029992708,0.00014322638,6.960399e-05,5.5348963e-05,0.00036442085,3.988618e-05,9.5599986e-05,4.4638065e-05,2.091385e-05,1.6331942e-05,0.00094619906,0.00010669487,0.00024874564,0.000118266595,5.721735e-05,4.5471857e-05
0.0003645283,0.0005715022,0.0005492577,0.00063963886,0.0005992534,0.0003678705,9.897073e-05,0.00016861054,0.00017065174,0.00018744777,0.00017570688,0.000112359434,0.00029812663,0.00047650698,0.00046315734,0.0005325084,0.00049892784,0.0003093946
0.0016833973,0.00032396696,0.0034901458,0.00014746895,0.000673897,9.056503e-05,0.0005725417,0.000111590125,0.0011971691,5.1059138e-05,0.00023096353,2.9464121e-05,0.0013550883,0.00026131677,0.0028126193,0.00011906354,0.0005429363,7.236773e-05
0.0037294168,0.00057842705,0.0010024017,0.00028392617,0.00030728543,0.0001348761,0.0013606595,0.00021134336,0.00036658644,0.000104709725,0.00011317016,4.9892387e-05,0.0029983518,0.0004650671,0.0008058474,0.00022850707,0.00024727196,0.000108571214
0.0003149005,0.00031449,0.00073851296,0.00031278518,0.00023805698,0.00025544394,0.00010592977,9.479946e-05,0.0002251777,9.407265e-05,7.2442715e-05,7.676843e-05,0.00026811505,0.00026199388,0.00061646773,0.00026043723,0.00019889513,0.00021280644
0.00016598514,5.0026436e-05,0.00013185745,0.00010857888,4.884794e-05,0.00019373285,0.000113982445,3.4240114e-05,9.007039e-05,7.4225136e-05,3.342608e-05,0.0001325595,9.370784e-05,2.8182125e-05,7.4400334e-05,6.121564e-05,2.7517985e-05,0.00010932524
0.00010066249,0.00012486153,0.0002619836,0.00021689889,0.00014700634,0.00017984168,4.81726e-05,5.9091435e-05,0.0001231028,0.00010221294,6.9444206e-05,8.491328e-05,7.315853e-05,9.059298e-05,0.00018999405,0.00015729846,0.00010664538,0.00013047269
0.00017232118,0.00014602377,0.00022944689,0.00020773271,0.00015094833,0.00017954377,7.9521575e-05,6.701152e-05,0.00010475731,9.505119e-05,6.9289665e-05,8.227072e-05,0.00012804875,0.00010840496,0.00017028664,0.00015415222,0.00011206368,0.00013328565
0.00073758134,0.00023500787,0.0001205061,0.00029300127,0.00030956275,0.00034933942,0.00023838867,7.3224954e-05,3.696783e-05,9.1344686e-05,9.684813e-05,0.000109174245,0.0006096207,0.00019302196,9.865884e-05,0.00024066484,0.00025444405,0.00028701458
0.006031754,0.0018517147,0.0030442616,0.0030525022,0.0020664823,0.00069277926,0.0014617785,0.0004164474,0.0007166809,0.0006857527,0.00045453312,0.00021401756,0.004804292,0.0014486108,0.0024048183,0.0023869583,0.0016077275,0.0005925512
0.00066127453,0.00049843924,0.00038889056,0.0005329524,0.000533952,0.0006116447,0.0002069413,0.00015544012,0.00012602971,0.00016423762,0.00016490606,0.00018947688,0.0005485705,0.000413823,0.00032510105,0.00044161227,0.00044267398,0.0005073542
0.0006675496,0.00027982896,0.00016938515,0.0002403362,0.00035270015,0.00067462254,0.00019019644,8.735157e-05,6.0515966e-05,7.439163e-05,0.00010840283,0.00020643735,0.00055290194,0.00023601769,0.00014739322,0.00020237535,0.00029661425,0.00056657306
5.7630054e-06,0.00016877693,0.00046458555,0.00030686762,9.344435e-05,0.000172409,3.497848e-06,7.1708186e-05,0.00019586958,0.00012978369,4.0145474e-05,7.295142e-05,4.696504e-06,0.00012957893,0.000356386,0.00023544367,7.1836104e-05,0.00013233417
0.0018381706,0.0013238641,0.0013031363,0.0014029747,0.0011125475,0.0006726735,0.000502514,0.00037870833,0.00038975725,0.00039316292,0.0003160872,0.00018415196,0.0015114039,0.0011007177,0.0010956497,0.0011611928,0.00092338875,0.0005540165
0.000401493,0.00032598866,0.0011776795,0.00044161832,0.00032468687,0.00011033276,0.00011910528,0.00010009821,0.00036230293,0.00013406057,9.876687e-05,3.4993882e-05,0.000331833,0.0002712749,0.000980912,0.00036675387,0.00026969402,9.2361144e-05
0.0020462966,0.0012868037,2.4231613e-05,0.0019341334,0.002205969,0.0025902798,0.0011711228,0.0007367843,1.3409382e-05,0.0011074241,0.001263219,0.001484126,0.0013033442,0.0008196393,1.5378604e-05,0.0012319703,0.0014051516,0.0016499944
0.0006999763,4.833705e-05,0.00092084747,0.00012109245,0.00016597174,9.948732e-05,0.00022535208,1.0987881e-05,0.00028836256,3.263862e-05,4.752055e-05,2.609742e-05,0.00058827933,3.857061e-05,0.0007711109,9.8832774e-05,0.00013688546,8.084285e-05
0.0025744317,0.00013946548,0.0020055254,0.00015040544,0.00030363316,0.00070030964,0.00081631663,4.3115884e-05,0.00063429365,4.594578e-05,9.487348e-05,0.00022027487,0.0021341715,0.00011508731,0.0016616649,0.00012380218,0.00025112892,0.0005795808
0.005624894,0.00067809224,0.0017409318,0.00029328617,0.0008371697,0.00073903956,0.0021417374,0.00025875992,0.0006604698,0.000112783506,0.00031946076,0.0002822809,0.004465,0.0005385036,0.0013811686,0.00023321567,0.00066483015,0.00058704667
0.0034271772,0.001256135,0.00095931604,0.0002715878,0.0011134834,0.0020024683,0.0010674084,0.00038939973,0.0002967762,8.2813494e-05,0.00034531977,0.0006231817,0.0028700312,0.0010515294,0.0008028451,0.00022677834,0.000932321,0.001677547
0.0032350963,0.0010551775,0.0007824842,0.0012637062,0.00028654246,0.0015273448,0.0010609679,0.00034611305,0.00025751974,0.00041413234,9.32678e-05,0.0005009711,0.0026492893,0.0008637885,0.00064141734,0.0010342506,0.00023407655,0.0012501125
0.001676318,0.0009798139,0.00015859847,0.0011854798,0.0009182304,0.0008817792,0.00044128313,0.00027080288,9.347899e-05,0.00031825714,0.00024941532,0.00024789746,0.0013651558,0.00080687605,0.0001623173,0.0009702756,0.00075354613,0.00072888203
0.0003345493,0.00035613473,0.0007599661,0.00039428548,0.0003466089,0.0004360262,0.00010701541,0.00011099223,0.000239785,0.00012416644,0.000107796004,0.00013599888,0.0002786671,0.00029641797,0.000633624,0.0003284912,0.0002884719,0.00036305978
0.0005018268,0.000247596,0.00076512276,0.00019378861,0.00016928616,0.00025124458,0.00015878711,7.512752e-05,0.00023633266,5.8359354e-05,5.1724073e-05,7.628756e-05,0.00042138758,0.00020639441,0.0006395675,0.00016138151,0.0001416427,0.00020945557
0.00029553354,0.00015052705,3.992673e-05,0.0005041466,0.00027399178,0.00065119273,0.00023282107,0.000118229436,3.0602016e-05,0.00039671792,0.00021560714,0.00051442656,0.00014608559,7.434521e-05,1.9672303e-05,0.0002491736,0.00013539186,0.00032191878
0.000117543736,0.0001358769,0.00017390109,0.00020813211,0.00017694542,0.00021220524,5.5585242e-05,6.255367e-05,7.985968e-05,9.570668e-05,8.139704e-05,9.7584154e-05,8.584602e-05,9.894371e-05,0.00012663804,0.00015154651,0.0001288462,0.00015453107
5.5863242e-05,0.00012968987,0.00017361579,0.00018938753,0.00016581308,0.00017838806,3.0288777e-05,6.730384e-05,8.991065e-05,9.818732e-05,8.596644e-05,9.235097e-05,3.8068483e-05,8.800852e-05,0.000117833835,0.00012852173,0.00011252517,0.000121056735
0.0005178872,0.00038715964,0.00022764431,0.00039130592,0.00045170813,0.00067462283,0.00016108177,0.000116778065,6.310953e-05,0.00011586116,0.00013494068,0.00020414848,0.0004358562,0.0003232775,0.000187354,0.00032549258,0.00037643747,0.0005641426
0.0008356731,0.0004129136,2.6883254e-05,0.0009596599,0.0005546051,3.0329968e-05,0.00025844463,0.0001193295,6.9942885e-06,0.00026748521,0.00015861675,2.5912246e-07,0.0007086853,0.0003445964,1.0750467e-05,0.0007941973,0.00046132036,1.9830833e-05
0.0006755371,9.606799e-05,0.0003730043,0.00012630784,5.392152e-05,0.00030183443,0.0002259453,3.188388e-05,0.00012452001,4.120721e-05,1.7199465e-05,0.00010047523,0.00055452134,7.8350786e-05,0.00030520064,0.000102801176,4.3556513e-05,0.00024696946
0.006948645,0.0035898278,0.0030418588,0.007181795,0.004418654,0.013880942,0.0019756933,0.0010070129,0.00083716144,0.0020177937,0.0012410543,0.0039088726,0.005778836,0.0029779763,0.0025103304,0.005959783,0.00366656,0.011521316
0.00024907038,0.00013925343,0.0001835471,0.0001964458,0.0001589342,0.00019360092,0.00011121806,6.185793e-05,8.10211e-05,8.6979926e-05,7.0508235e-05,8.596638e-05,0.00018808157,0.00010507891,0.00013843765,0.00014817137,0.00011991358,0.00014608997
8.2889834e-05,0.0001444993,0.00054676615,0.00016320182,0.0002261935,0.0002403441,2.9763332e-05,5.7520083e-05,0.00021721967,6.495759e-05,8.986991e-05,9.595402e-05,6.404876e-05,0.00011285154,0.000426893,0.00012744882,0.00017659957,0.00018775543
0.0005414799,0.00016085885,0.00036312258,0.00017252253,0.00012710941,0.00035074627,0.00017625888,5.192681e-05,0.000117721305,5.491703e-05,4.040669e-05,0.000113595604,0.00044793726,0.00013245881,0.00029948403,0.00014169316,0.000104304316,0.00028934548
0.0009303815,0.000383539,0.0007341229,0.0005131518,0.00048499898,0.0003215332,0.0003259439,0.00013443272,0.00025742583,0.00017937883,0.00016960314,0.00011283701,0.00075523846,0.00031132912,0.0005960352,0.00041640693,0.00039358373,0.0002609862
8.820098e-05,0.000434139,0.000119211654,0.00036138954,0.00032915213,0.0005802099,2.6524254e-05,0.00013412646,4.010698e-05,0.000111702335,0.00010169473,0.00017983833,7.351054e-05,0.0003602815,0.00010035302,0.00029983404,0.00027305496,0.00048186234
0.00064215576,0.0002447038,0.00021079571,8.113838e-05,0.00036868083,0.0008281664,0.0003197832,0.00012169721,0.00010418394,4.0597108e-05,0.00018326976,0.00041163442,0.00045415404,0.00017298122,0.00014899235,5.738425e-05,0.00026063604,0.0005855599
0.0069626523,0.0010925716,0.0018474883,0.0008344168,0.0011671459,0.0005528752,0.002487451,0.00039041843,0.0006613302,0.0002986285,0.00041728042,0.0001978799,0.0056210775,0.00088209636,0.0014916379,0.0006738856,0.0009425451,0.0004464281
0.0011729094,0.00081802486,0.00014882203,0.0010711028,0.0008168056,0.0007584487,0.0003016417,0.00022853962,8.104347e-05,0.0002895415,0.00022444059,0.00021479983,0.000950629,0.00067526486,0.00014803701,0.00087800017,0.0006720256,0.00062806596
0.00010336596,0.0004479868,0.00017451544,0.0004585246,0.00028868418,0.0006770491,3.137848e-05,0.00014106963,4.9848226e-05,0.00014398964,9.064986e-05,0.00021334001,8.5522755e-05,0.00036996158,0.0001421196,0.00037846877,0.00023820128,0.00055928616
0.00027815296,0.0002141641,0.0010996262,0.0003519944,0.0002440439,0.00024168834,8.573203e-05,6.795266e-05,0.0003431988,0.00010908634,7.697317e-05,7.7756114e-05,0.00022950828,0.00017788359,0.0009118646,0.0002914197,0.00020249789,0.00020127751
0.0030817213,0.0008761581,0.0015079624,0.0008645843,0.0008745202,0.0005150419,0.0010524446,0.00029937617,0.000515612,0.00029466953,0.0002981895,0.00017585636,0.0025084608,0.0007131639,0.0012275735,0.0007034775,0.00071162847,0.0004190898
0.0011985532,0.00023958061,0.0001335416,0.0005381308,0.0003785275,0.0004435583,0.0003591984,7.170336e-05,2.5025478e-05,0.00015152084,0.00011059155,0.0001325308,0.0010077138,0.00020142943,0.00010129198,0.0004459018,0.0003161732,0.00037314132
0.00064246467,0.00062276615,0.00075669325,0.00067777454,0.00067127746,0.00029035882,0.00018032904,0.0001839902,0.0002296251,0.00019912951,0.00019740968,9.0017005e-05,0.0005294226,0.00051938905,0.0006348033,0.00056453573,0.00055923034,0.00024512978
0.00013753743,0.00013626853,0.00047025183,0.00032004894,9.405874e-05,0.00022244784,5.4309032e-05,5.259634e-05,0.00017956538,0.00012257198,3.656187e-05,8.5723266e-05,0.00010915579,0.000107842876,0.00037164113,0.0002530031,7.450739e-05,0.00017599839
2.7998552e-05,0.0002220611,0.00036277896,0.00031611536,0.00020058562,6.524661e-05,1.1555175e-05,9.864111e-05,0.00016007455,0.00014001461,8.942453e-05,2.8591528e-05,2.0801705e-05,0.00016703713,0.00027273095,0.00023768879,0.00015093703,4.9045335e-05
0.001420189,0.0011247251,0.0011749002,0.0010799037,0.0009643818,0.00031730696,0.00038780217,0.0003240538,0.00035071856,0.00030523297,0.0002765408,8.439061e-05,0.0011670358,0.0009362622,0.0009866608,0.00089505815,0.0008017849,0.00025898288
0.04366937,0.018104848,0.028088551,0.03173623,0.022425294,0.0023105247,0.010164013,0.0042522047,0.006554121,0.007448202,0.0052714683,0.00058780576,0.034374535,0.014283407,0.022126744,0.025033243,0.017696267,0.0018643499
0.00085192954,0.0002252363,2.5636797e-05,0.00015923678,0.00028337556,0.00019943065,0.00028402306,7.425923e-05,8.332593e-06,5.2196818e-05,9.367475e-05,6.55613e-05,0.00069623266,0.00018363948,2.0871927e-05,0.0001296441,0.00023120984,0.00016245278
7.045816e-05,8.655704e-05,0.0007268916,0.0004714657,1.8921985e-05,0.00016602506,2.7993237e-05,3.114275e-05,0.00025545718,0.00016636531,7.428824e-06,5.9530917e-05,5.7692552e-05,7.0004215e-05,0.00058578444,0.00038015758,1.5514861e-05,0.00013416851
0.00033441532,0.00013965507,0.000114402384,0.00023707616,0.00019727394,0.00028591554,0.00013145144,5.3476728e-05,4.3129694e-05,9.077211e-05,7.5614145e-05,0.0001098949,0.0002647356,0.000110242225,9.018989e-05,0.00018710575,0.00015572035,0.00022576543
0.0029623976,0.0008778039,0.0016581246,0.0008236981,0.00082211563,0.0007732368,0.00092092605,0.0002713847,0.00051995565,0.00025374125,0.00025354407,0.00023790971,0.0024669932,0.00073029764,0.0013842002,0.0006848241,0.0006837251,0.0006427191
0.00030481242,0.00014771477,0.00024488984,0.0002277055,0.00016097141,0.00021863086,0.00012246004,5.8946418e-05,9.690336e-05,9.044568e-05,6.422421e-05,8.72362e-05,0.00023928158,0.00011587083,0.00019193327,0.00017850334,0.00012626247,0.0001714908
0.00020558103,0.00013656507,0.00018940489,0.0001936263,0.00015307408,0.00018507436,9.557299e-05,6.316777e-05,8.712963e-05,8.9294816e-05,7.072752e-05,8.554241e-05,0.00015193636,0.00010084739,0.00013982311,0.0001429288,0.00011302894,0.00013667176
3.1611573e-05,4.301214e-05,0.00010131774,5.0174993e-05,3.910688e-05,0.00015110786,3.8515453e-05,5.179843e-05,0.0001221225,6.0230246e-05,4.7045243e-05,0.0001825202,6.608067e-06,9.0181065e-06,2.140655e-05,1.0536314e-05,8.188658e-06,3.1976357e-05
4.0073166e-05,0.00018045232,0.0002417845,0.00027200632,0.00020805633,0.00012416342,1.9118701e-05,8.191118e-05,0.00010925021,0.0001233765,9.4637246e-05,5.592781e-05,2.9627094e-05,0.00013257553,0.00017758482,0.00019981297,0.0001528863,9.11817e-05
0.0008165287,0.00036800036,0.0013864397,0.00074251415,0.000224677,0.00030550003,0.00024896534,0.00011133275,0.00042787293,0.00022884397,6.786983e-05,9.30082e-05,0.0006811613,0.0003071064,0.0011605512,0.000621437,0.00018772915,0.00025546382
9.0533824e-05,7.3065166e-05,0.000114520386,0.00013312849,7.4340365e-05,4.1359654e-05,8.402496e-05,6.755343e-05,0.00010543089,0.0001229936,6.873822e-05,3.748775e-05,3.5984187e-05,2.9001969e-05,4.551684e-05,5.2907795e-05,2.951002e-05,1.6373018e-05
0.016543336,0.0033394382,0.008207382,0.002655191,0.001111666,0.0011001853,0.004863482,0.0009772448,0.0024055487,0.0007781646,0.0003219461,0.0003327636,0.013754391,0.0027736155,0.006819104,0.002205908,0.00092115655,0.0009203324
0.00063308416,0.0002815921,8.49706e-05,0.00027364222,0.00034362762,0.00072393066,0.00017642861,8.814194e-05,3.639473e-05,8.546139e-05,0.000106268875,0.00022207301,0.00052186695,0.00023734626,7.7367615e-05,0.00023049628,0.0002889851,0.0006075389
0.16351064,0.003250893,0.19324861,0.0017662188,0.018264249,0.011556493,0.06011724,0.0011944128,0.071053475,0.0006505508,0.0067169257,0.004249859,0.1310786,0.002605927,0.15491855,0.0014161433,0.014641916,0.009264467
0.00088362425,0.00012575765,8.558011e-05,0.00013838468,0.00017209884,0.00019101285,0.00033120165,4.6764988e-05,3.3118115e-05,5.089246e-05,6.392091e-05,7.118163e-05,0.0007072683,0.00010060098,6.8700465e-05,0.00011055372,0.00013763686,0.00015281956
9.019379e-05,0.00013699988,0.0006812545,0.00036884457,1.132012e-05,0.00020365707,3.4756336e-05,5.577337e-05,0.0002743941,0.00014896972,3.6034764e-06,8.256446e-05,6.9794354e-05,0.000106833504,0.0005305236,0.00028730018,8.55344e-06,0.0001587458
0.00023456808,0.00013937097,0.00019918323,0.00021431474,0.0001705106,0.00019469498,0.000102225255,6.032565e-05,8.553455e-05,9.241383e-05,7.3627285e-05,8.422788e-05,0.00017897252,0.00010624694,0.00015174154,0.0001633004,0.0001299524,0.0001484187
0.00040018736,9.811209e-05,0.0001651866,0.00018495221,0.0001683591,0.00023107097,0.00016216356,3.85314e-05,6.476339e-05,7.287281e-05,6.618206e-05,9.1459966e-05,0.00031422186,7.6799945e-05,0.00012931542,0.00014479924,0.00013178057,0.00018100007
0.000120444594,0.00039187373,0.00041342885,0.0004330887,0.00044305925,0.00045682816,2.9704555e-05,0.00011804493,0.00013248042,0.00013012905,0.0001332533,0.00013779964,9.647697e-05,0.00032515152,0.0003472752,0.00035918385,0.0003675272,0.00037917047
2.3572895e-06,0.0004679449,0.0002243045,0.00049154385,0.00029130446,0.000718331,1.2089442e-06,0.00014988457,6.6095556e-05,0.00015697315,9.311298e-05,0.00023001264,1.703994e-06,0.00038519516,0.00018249973,0.00040441978,0.00023962205,0.00059136836
0.0017557886,0.00034511668,0.002971296,0.00028371284,0.00016373019,8.721725e-05,0.00058188045,0.000114872535,0.0009916123,9.4541094e-05,5.4404805e-05,2.863847e-05,0.0014275311,0.00028085397,0.0024169935,0.00023089403,0.00013293834,7.061709e-05
0.004177469,0.0012754368,0.003763392,0.0022657905,0.0016485837,0.00012995995,0.0009258261,0.00025214307,0.0009167312,0.00048234747,0.00033987453,1.876774e-05,0.0032834955,0.0009808167,0.0030152842,0.0017666707,0.0012773079,6.69021e-05
0.0020242601,6.268122e-05,0.00049440557,7.17312e-05,6.008872e-05,0.00025073776,0.00077142636,2.4389052e-05,0.00018725556,2.6360456e-05,2.1938466e-05,9.627107e-05,0.0016032569,4.98653e-05,0.00039120595,5.6435965e-05,4.7219826e-05,0.00019890594
0.0003451963,0.00039374764,3.616627e-05,0.00045232763,0.00046714194,0.0005956478,0.00010986048,0.00011840352,4.8354377e-06,0.00013344319,0.00013898122,0.00018012445,0.00029229646,0.00032876874,2.704606e-05,0.00037621334,0.0003892089,0.0004983341
0.0006746474,0.00010311064,0.00015637299,0.00022781287,0.00020497655,0.00031085894,0.00025515768,3.794878e-05,5.968763e-05,8.422042e-05,7.5891425e-05,0.000115645766,0.000538075,8.201298e-05,0.00012477288,0.00018122216,0.00016309517,0.00024747744
7.726276e-05,0.00022451645,0.00083987444,0.00031095103,0.00032330025,0.00020641608,2.6871385e-05,6.8188514e-05,0.00026306728,9.410625e-05,9.886446e-05,6.1870065e-05,6.57531e-05,0.00018613394,0.0007002685,0.00025755292,0.00026843205,0.00017063762
0.00011138694,0.00024160308,3.1155683e-05,0.0002746227,0.00027499115,0.0001528258,5.0217237e-05,0.00010806663,1.4396709e-05,0.00012281974,0.00012296936,6.7835026e-05,8.2018356e-05,0.00017770419,2.302789e-05,0.00020198301,0.00020225374,0.000112366644
0.00046028034,0.00063496095,0.00021697486,0.0008977848,0.0007247847,0.00045082552,0.000106337364,0.00018116584,8.599317e-05,0.00024750634,0.00020295547,0.00013278992,0.00036517112,0.0005268123,0.00019552147,0.0007393012,0.00059888675,0.00037701835
0.0011113585,0.0007439646,0.00039155918,0.00089628,0.0006974101,0.0007737963,0.00030457356,0.00021359629,0.00014338105,0.00024965798,0.00019719673,0.00022413906,0.0009119944,0.00061724824,0.00034400352,0.00073891593,0.00057696865,0.0006433439
0.00022329457,0.00021773463,0.00016762927,0.00028406628,0.00025935477,0.00024955912,0.000100653946,9.748296e-05,7.387483e-05,0.00012705174,0.000116025294,0.0001115021,0.0001642667,0.0001600463,0.00012295539,0.00020878483,0.00019062728,0.00018342737
0.0058409795,0.0025233626,0.0023965132,0.0018454932,0.003042974,0.0021904635,0.0021837307,0.00094316417,0.00089610927,0.00068901305,0.0011368822,0.00081830163,0.0046641505,0.0020151162,0.0019142173,0.0014736013,0.0024299936,0.00174922
0.00013773002,8.522842e-05,0.00013487574,0.00015692176,8.87624e-05,0.00010088512,9.368371e-05,5.769218e-05,9.102727e-05,0.00010623461,6.0166665e-05,6.7782894e-05,7.784392e-05,4.8107053e-05,7.6184624e-05,8.860762e-05,5.0105533e-05,5.6956997e-05
0.0010930684,0.0006856469,0.0005821478,0.00070072146,0.0006858601,0.00072808686,0.00031486835,0.00019991052,0.00019334807,0.00020179593,0.00019771534,0.00021663662,0.00090514694,0.0005698026,0.00049737276,0.0005809314,0.00056874024,0.000607704
0.00089044793,0.0002575924,6.738915e-05,0.00014152307,0.00026499268,0.00025369643,0.00029307435,8.3920604e-05,2.2139668e-05,4.5799847e-05,8.6421984e-05,8.2633414e-05,0.000731561,0.00021119349,5.533758e-05,0.00011583636,0.00021733814,0.00020794007
