leg1hip,leg1knee,leg2hip,leg2knee
2.4124663,-1.9047341,1.1098347,-1.9652553
1.9058342,-0.5232657,0.20811965,-1.5713518
-1.6194663,5.460031,0.8161088,0.33503893
-2.731881,4.7140527,1.6278951,1.3929223
-0.90268505,4.8819413,0.65504915,0.24033627
3.6202881,-1.639479,-0.016576216,-2.7299612
1.4229712,-0.78011507,2.1438916,-0.5056525
3.2201762,-1.0959733,1.1212542,-1.2855544
1.6922822,0.12863812,1.3337762,-0.5977133
-1.1872373,2.0602314,0.91259956,0.78237695
-1.7046503,3.7611876,0.9944281,0.8181307
1.7357069,0.8178579,2.742313,0.5070849
1.0223765,0.88634914,0.38151574,-1.0294669
-2.1617444,5.891699,1.5609324,1.9153931
-0.7351806,3.427255,0.6685706,0.17552267
3.359279,-2.0688632,0.9311701,-1.3384461
1.7927451,2.814088,0.07428855,-1.579887
1.6002369,1.1730362,1.3702135,-0.28335246
3.0229359,-0.06664504,0.8186173,-1.3179789
2.5266569,-1.2575939,1.4166539,-0.663629
1.9307456,0.25213802,0.46126968,-0.63856524
1.5425643,0.47179672,1.1312095,-0.24756159
3.7539961,-2.7370093,0.8081989,-2.5321417
2.9362924,-1.422771,0.8803262,-2.005797
2.6978812,-1.3477417,1.3260665,-1.0983989
0.66874874,0.4991136,2.0175438,1.8142121
1.2006557,-0.34627655,0.12427892,-0.50177956
1.1754544,0.53731227,0.14640754,-0.50011796
1.4179296,1.1591393,0.06813176,-0.749345
0.87631,-0.36592853,1.9332495,0.47045583
-1.4969766,4.6353936,0.84120053,0.64752823
3.0929716,-1.5152754,1.7501998,-0.8082878
-1.0526474,3.937227,0.31264973,0.023384135
-0.15755099,4.417524,0.6169548,0.28694582
-1.250132,0.69799054,3.1960816,1.2122126
0.5318934,0.33381802,1.9694501,0.67798895
-2.615568,5.7134867,1.5417566,1.8205421
0.025930889,2.2324073,0.40382987,-0.819207
-3.1741729,4.5911717,2.03497,2.5599513
0.1081265,5.0170665,0.48917502,0.22915635
0.34471402,2.3142684,0.25231504,-0.9828118
-1.5464296,1.4126145,1.0223325,0.6501053
-0.5675477,4.2837834,0.5349533,-0.14333268
0.23601761,0.13715452,0.987545,0.95808846
-1.2729602,3.036442,2.709369,2.1376467
-0.07540013,0.3182594,2.4048622,2.2241664
2.1958983,0.7292959,0.061530314,-1.419389
1.7684805,-0.8202931,1.8726275,0.8306983
1.7336468,0.22641145,0.05442939,-0.8510186
-0.21088934,3.5159113,0.65583193,0.3604399
