leg1hip,leg1knee,leg2hip,leg2knee
1.3512874,0.916866,2.854856,2.2021744
-0.36176586,1.2952197,2.2938776,0.60689396
2.5789726,0.5829212,1.6450104,-0.29807147
2.386971,-0.77744204,1.5894341,0.278183
0.6084369,0.22082278,2.744611,1.3235078
3.113367,-1.0612316,1.1186049,-1.4417266
-1.8377564,5.3001146,1.1518652,1.2165623
0.38225326,4.066501,0.3693934,-0.49267554
1.4393754,-0.5638216,3.1191173,0.8127129
-0.15453085,-0.737081,1.7893575,0.55451876
2.334942,-0.80576384,2.4342186,-0.3851087
-0.87527966,-1.6489573,1.4926193,0.54779977
0.94513094,1.284085,0.28617203,-1.3497803
-0.10976521,3.6472476,0.31916738,-0.65662533
2.683376,-0.74630636,2.130586,-0.08004859
0.9143946,3.0974805,0.5340389,-0.4212476
-1.1098835,4.668006,0.6235386,-0.004917633
2.7884095,-1.356715,0.17482696,-1.9642329
0.10264798,1.886381,1.9950931,0.77218443
0.913298,-0.89312536,1.1409614,0.104408726
-1.7373389,3.5373414,2.0236902,2.7883172
2.1458623,-1.3663224,1.6711658,-0.42898092
-1.9021571,4.1888003,2.0591297,2.2358756
0.5697967,0.39313132,-0.32619298,-1.7369328
-0.13081607,3.0203044,0.44431496,-0.77867866
-0.24136731,1.5728314,2.391749,1.1210341
-0.06967605,2.9079583,1.5860413,0.7912716
1.4378345,0.28188556,2.1811535,1.2038087
-1.2927363,4.18877,0.5945357,0.27152687
1.5043433,1.7298619,-0.027842604,-0.60275894
0.3778041,0.15950137,0.9269063,-0.27907196
1.3114494,-0.8264447,1.3279643,-0.065550566
-0.7618023,3.7850583,2.7747262,2.2288423
-2.2917736,3.9307966,2.3567557,2.340267
-1.0393201,2.9426274,1.4985524,2.323242
0.5446927,-0.29897344,1.8880612,0.092915624
1.7488948,0.43896517,0.065333515,-1.607307
-0.53719175,2.9987924,2.1987057,1.2686033
-0.07294251,2.2612247,2.0556962,0.8599919
0.6944661,2.7668433,0.5137663,-0.9428784
1.2342964,-0.3582685,-0.18115382,-1.0612289
-2.3896277,5.7329135,1.6174011,1.3637456
2.596986,-1.4034548,0.88742435,-0.66696435
2.7646883,-0.82322806,0.6826787,-1.4995315
-0.46365616,-0.5038163,1.8836424,1.0957925
1.5300167,-0.74084455,1.4877524,0.13226208
-0.608447,4.8865614,1.5948454,0.6962875
1.3910658,0.07027297,1.7733685,0.15400079
-0.4093091,4.6933503,0.47614527,-0.15595755
2.3048487,-0.6029362,1.359952,-0.29988295
