leg1hip,leg1knee,leg2hip,leg2knee
-2.8662999,5.3462176,1.8967932,2.4891875
-0.811666,5.0991235,0.89423823,0.88010126
2.877688,-0.74687046,1.5941229,-1.0069025
-0.48547193,2.9383314,0.56160814,0.25935134
-0.21327403,2.3524024,1.4325147,0.5195474
1.807807,0.89920825,1.9108429,-0.11027847
0.9561431,1.2826113,0.3092668,-0.88205594
-2.0997434,5.580473,1.3156943,1.248133
3.250337,-0.80674094,1.7179351,-0.9143105
-1.38691,5.591884,1.3736746,1.5168945
3.311517,-0.94093627,-0.06930679,-3.0865092
-2.6445954,5.687591,1.6090133,1.7961781
0.6846551,1.3966372,0.45974565,-0.44384697
1.5031105,-0.9607968,1.9022808,1.0796624
1.2952356,-1.4852996,1.7533734,-0.40580073
1.9911759,0.2618858,2.8594778,0.6469114
1.797807,-0.34472802,3.1939623,0.55397457
-0.004462503,4.6092687,0.42806435,-0.41852295
-1.4205153,5.4375906,0.87333596,0.59415793
0.99133456,1.0578738,2.7627509,1.5454838
-2.1381218,5.296478,1.0557879,0.35838735
3.2436247,-1.1963737,0.39120746,-2.5166454
-0.54631853,4.446086,0.44207406,-0.51089066
2.0727172,-0.38552234,2.1332057,0.5581895
0.17961213,3.4238431,0.27346992,-0.7530421
1.7342254,0.58995014,3.1566818,0.6303416
-0.39842445,2.9656656,0.20855203,-0.23108037
1.3446349,0.16967209,1.3921566,0.12543724
2.1431954,-1.5038433,1.56169,-0.19227663
-0.22796771,2.682871,2.1004248,1.1108625
0.72874147,3.004216,1.5811763,0.32632908
1.4417007,0.53068274,0.12311986,-0.6509319
2.7813103,-1.4071405,1.3294559,-0.7899769
0.022378348,2.2304053,0.8206693,-0.020042744
-1.1545758,3.7609532,0.44781142,0.12668863
0.22503066,2.1965506,2.0167444,0.78456384
2.7222192,-0.9298839,2.0522983,-0.04784116
3.0907843,-1.0910735,0.18892753,-1.7833459
3.070893,-0.31312704,-0.14294507,-2.6694708
-1.606945,4.5645766,0.81513095,0.71854126
1.849082,0.3988341,2.3958547,0.6622888
0.82734257,4.1888795,0.6581193,-0.36733812
-2.1415844,4.4730425,1.7960463,1.7110342
1.3047781,-0.2742558,1.7687455,1.3164084
-0.42053914,1.3751589,3.2781916,0.64382046
-0.29632044,4.483372,0.48659217,-0.21736994
1.4065019,-0.45038086,2.4942958,1.0010972
2.6992655,-1.1159661,1.5410049,0.11706543
-0.058837608,4.2324204,0.27341717,-0.70745665
-1.5177425,4.184873,0.86621106,0.5321588
